Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0160000 through 0169999



0160000 --> Sunday, 03 - 26

0160001 --> Sunday, 04 - 15

0160002 --> Sunday, 04 - 07

0160003 --> Sunday, 04 - 20

0160004 --> Sunday, 04 - 11

0160005 --> Sunday, 04 - 03

0160006 --> Sunday, 04 - 23

0160007 --> Sunday, 04 - 08

0160008 --> Sunday, 03 - 30

0160009 --> Sunday, 04 - 19

0160010 --> Sunday, 04 - 04

0160011 --> Sunday, 03 - 27

0160012 --> Sunday, 04 - 15

0160013 --> Sunday, 03 - 31

0160014 --> Sunday, 04 - 20

0160015 --> Sunday, 04 - 12

0160016 --> Sunday, 04 - 03

0160017 --> Sunday, 04 - 16

0160018 --> Sunday, 04 - 08

0160019 --> Sunday, 03 - 24

0160020 --> Sunday, 04 - 12

0160021 --> Sunday, 04 - 04

0160022 --> Sunday, 04 - 24

0160023 --> Sunday, 04 - 09

0160024 --> Sunday, 03 - 31

0160025 --> Sunday, 04 - 20

0160026 --> Sunday, 04 - 12

0160027 --> Sunday, 03 - 28

0160028 --> Sunday, 04 - 16

0160029 --> Sunday, 04 - 08

0160030 --> Sunday, 03 - 24

0160031 --> Sunday, 04 - 13

0160032 --> Sunday, 04 - 04

0160033 --> Sunday, 04 - 24

0160034 --> Sunday, 04 - 09

0160035 --> Sunday, 04 - 01

0160036 --> Sunday, 04 - 20

0160037 --> Sunday, 04 - 05

0160038 --> Sunday, 03 - 28

0160039 --> Sunday, 04 - 17

0160040 --> Sunday, 04 - 01

0160041 --> Sunday, 04 - 21

0160042 --> Sunday, 04 - 13

0160043 --> Sunday, 03 - 29

0160044 --> Sunday, 04 - 17

0160045 --> Sunday, 04 - 09

0160046 --> Sunday, 04 - 01

0160047 --> Sunday, 04 - 14

0160048 --> Sunday, 04 - 05

0160049 --> Sunday, 03 - 28

0160050 --> Sunday, 04 - 17

0160051 --> Sunday, 04 - 02

0160052 --> Sunday, 04 - 21

0160053 --> Sunday, 04 - 13

0160054 --> Sunday, 03 - 29

0160055 --> Sunday, 04 - 18

0160056 --> Sunday, 04 - 09

0160057 --> Sunday, 03 - 25

0160058 --> Sunday, 04 - 14

0160059 --> Sunday, 04 - 06

0160060 --> Sunday, 04 - 25

0160061 --> Sunday, 04 - 10

0160062 --> Sunday, 04 - 02

0160063 --> Sunday, 04 - 22

0160064 --> Sunday, 04 - 06

0160065 --> Sunday, 03 - 29

0160066 --> Sunday, 04 - 18

0160067 --> Sunday, 04 - 03

0160068 --> Sunday, 03 - 25

0160069 --> Sunday, 04 - 14

0160070 --> Sunday, 04 - 06

0160071 --> Sunday, 04 - 19

0160072 --> Sunday, 04 - 10

0160073 --> Sunday, 04 - 02

0160074 --> Sunday, 04 - 22

0160075 --> Sunday, 04 - 07

0160076 --> Sunday, 03 - 29

0160077 --> Sunday, 04 - 18

0160078 --> Sunday, 04 - 03

0160079 --> Sunday, 04 - 23

0160080 --> Sunday, 04 - 14

0160081 --> Sunday, 03 - 30

0160082 --> Sunday, 04 - 19

0160083 --> Sunday, 04 - 11

0160084 --> Sunday, 03 - 26

0160085 --> Sunday, 04 - 15

0160086 --> Sunday, 04 - 07

0160087 --> Sunday, 03 - 23

0160088 --> Sunday, 04 - 11

0160089 --> Sunday, 04 - 03

0160090 --> Sunday, 04 - 23

0160091 --> Sunday, 04 - 08

0160092 --> Sunday, 03 - 30

0160093 --> Sunday, 04 - 19

0160094 --> Sunday, 04 - 04

0160095 --> Sunday, 03 - 27

0160096 --> Sunday, 04 - 15

0160097 --> Sunday, 04 - 07

0160098 --> Sunday, 04 - 20

0160099 --> Sunday, 04 - 12

0160100 --> Sunday, 04 - 04

0160101 --> Sunday, 04 - 24

0160102 --> Sunday, 04 - 09

0160103 --> Sunday, 04 - 01

0160104 --> Sunday, 04 - 20

0160105 --> Sunday, 04 - 05

0160106 --> Sunday, 03 - 28

0160107 --> Sunday, 04 - 17

0160108 --> Sunday, 04 - 01

0160109 --> Sunday, 04 - 21

0160110 --> Sunday, 04 - 13

0160111 --> Sunday, 03 - 29

0160112 --> Sunday, 04 - 17

0160113 --> Sunday, 04 - 09

0160114 --> Sunday, 03 - 25

0160115 --> Sunday, 04 - 14

0160116 --> Sunday, 04 - 05

0160117 --> Sunday, 03 - 28

0160118 --> Sunday, 04 - 10

0160119 --> Sunday, 04 - 02

0160120 --> Sunday, 04 - 21

0160121 --> Sunday, 04 - 13

0160122 --> Sunday, 03 - 29

0160123 --> Sunday, 04 - 18

0160124 --> Sunday, 04 - 09

0160125 --> Sunday, 03 - 25

0160126 --> Sunday, 04 - 14

0160127 --> Sunday, 04 - 06

0160128 --> Sunday, 04 - 25

0160129 --> Sunday, 04 - 10

0160130 --> Sunday, 04 - 02

0160131 --> Sunday, 04 - 22

0160132 --> Sunday, 04 - 06

0160133 --> Sunday, 03 - 29

0160134 --> Sunday, 04 - 18

0160135 --> Sunday, 04 - 03

0160136 --> Sunday, 03 - 25

0160137 --> Sunday, 04 - 14

0160138 --> Sunday, 03 - 30

0160139 --> Sunday, 04 - 19

0160140 --> Sunday, 04 - 10

0160141 --> Sunday, 04 - 02

0160142 --> Sunday, 04 - 15

0160143 --> Sunday, 04 - 07

0160144 --> Sunday, 03 - 29

0160145 --> Sunday, 04 - 18

0160146 --> Sunday, 04 - 03

0160147 --> Sunday, 04 - 23

0160148 --> Sunday, 04 - 14

0160149 --> Sunday, 03 - 30

0160150 --> Sunday, 04 - 19

0160151 --> Sunday, 04 - 11

0160152 --> Sunday, 03 - 26

0160153 --> Sunday, 04 - 15

0160154 --> Sunday, 04 - 07

0160155 --> Sunday, 03 - 23

0160156 --> Sunday, 04 - 11

0160157 --> Sunday, 04 - 03

0160158 --> Sunday, 04 - 23

0160159 --> Sunday, 04 - 08

0160160 --> Sunday, 03 - 30

0160161 --> Sunday, 04 - 19

0160162 --> Sunday, 04 - 04

0160163 --> Sunday, 03 - 27

0160164 --> Sunday, 04 - 15

0160165 --> Sunday, 04 - 07

0160166 --> Sunday, 04 - 20

0160167 --> Sunday, 04 - 12

0160168 --> Sunday, 04 - 03

0160169 --> Sunday, 04 - 23

