Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1600000 through 1609999



1600000 --> Sunday, 04 - 02

1600001 --> Sunday, 04 - 15

1600002 --> Sunday, 04 - 07

1600003 --> Sunday, 03 - 30

1600004 --> Sunday, 04 - 18

1600005 --> Sunday, 04 - 03

1600006 --> Sunday, 04 - 23

1600007 --> Sunday, 04 - 15

1600008 --> Sunday, 03 - 30

1600009 --> Sunday, 04 - 19

1600010 --> Sunday, 04 - 11

1600011 --> Sunday, 03 - 27

1600012 --> Sunday, 04 - 15

1600013 --> Sunday, 04 - 07

1600014 --> Sunday, 03 - 23

1600015 --> Sunday, 04 - 12

1600016 --> Sunday, 04 - 03

1600017 --> Sunday, 04 - 23

1600018 --> Sunday, 04 - 08

1600019 --> Sunday, 03 - 31

1600020 --> Sunday, 04 - 19

1600021 --> Sunday, 04 - 04

1600022 --> Sunday, 03 - 27

1600023 --> Sunday, 04 - 16

1600024 --> Sunday, 04 - 07

1600025 --> Sunday, 04 - 20

1600026 --> Sunday, 04 - 12

1600027 --> Sunday, 04 - 04

1600028 --> Sunday, 04 - 16

1600029 --> Sunday, 04 - 08

1600030 --> Sunday, 03 - 31

1600031 --> Sunday, 04 - 13

1600032 --> Sunday, 04 - 04

1600033 --> Sunday, 03 - 27

1600034 --> Sunday, 04 - 16

1600035 --> Sunday, 04 - 01

1600036 --> Sunday, 04 - 20

1600037 --> Sunday, 04 - 12

1600038 --> Sunday, 03 - 28

1600039 --> Sunday, 04 - 17

1600040 --> Sunday, 04 - 08

1600041 --> Sunday, 03 - 24

1600042 --> Sunday, 04 - 13

1600043 --> Sunday, 04 - 05

1600044 --> Sunday, 04 - 24

1600045 --> Sunday, 04 - 09

1600046 --> Sunday, 04 - 01

1600047 --> Sunday, 04 - 21

1600048 --> Sunday, 04 - 05

1600049 --> Sunday, 03 - 28

1600050 --> Sunday, 04 - 17

1600051 --> Sunday, 04 - 02

1600052 --> Sunday, 03 - 24

1600053 --> Sunday, 04 - 13

1600054 --> Sunday, 04 - 05

1600055 --> Sunday, 04 - 18

1600056 --> Sunday, 04 - 09

1600057 --> Sunday, 04 - 01

1600058 --> Sunday, 04 - 21

1600059 --> Sunday, 04 - 06

1600060 --> Sunday, 03 - 28

1600061 --> Sunday, 04 - 17

1600062 --> Sunday, 04 - 02

1600063 --> Sunday, 04 - 22

1600064 --> Sunday, 04 - 13

1600065 --> Sunday, 03 - 29

1600066 --> Sunday, 04 - 18

1600067 --> Sunday, 04 - 10

1600068 --> Sunday, 03 - 25

1600069 --> Sunday, 04 - 14

1600070 --> Sunday, 04 - 06

1600071 --> Sunday, 03 - 22

1600072 --> Sunday, 04 - 10

1600073 --> Sunday, 04 - 02

1600074 --> Sunday, 04 - 22

1600075 --> Sunday, 04 - 07

1600076 --> Sunday, 03 - 29

1600077 --> Sunday, 04 - 18

1600078 --> Sunday, 04 - 10

1600079 --> Sunday, 03 - 26

1600080 --> Sunday, 04 - 14

1600081 --> Sunday, 04 - 06

1600082 --> Sunday, 04 - 19

1600083 --> Sunday, 04 - 11

1600084 --> Sunday, 04 - 02

1600085 --> Sunday, 04 - 22

1600086 --> Sunday, 04 - 07

1600087 --> Sunday, 03 - 30

1600088 --> Sunday, 04 - 18

1600089 --> Sunday, 04 - 03

1600090 --> Sunday, 03 - 26

1600091 --> Sunday, 04 - 15

1600092 --> Sunday, 03 - 30

1600093 --> Sunday, 04 - 19

1600094 --> Sunday, 04 - 11

1600095 --> Sunday, 03 - 27

1600096 --> Sunday, 04 - 15

1600097 --> Sunday, 04 - 07

1600098 --> Sunday, 03 - 30

1600099 --> Sunday, 04 - 12

1600100 --> Sunday, 04 - 04

1600101 --> Sunday, 03 - 27

1600102 --> Sunday, 04 - 16

1600103 --> Sunday, 04 - 01

1600104 --> Sunday, 04 - 20

1600105 --> Sunday, 04 - 12

1600106 --> Sunday, 03 - 28

1600107 --> Sunday, 04 - 17

1600108 --> Sunday, 04 - 08

1600109 --> Sunday, 03 - 24

1600110 --> Sunday, 04 - 13

1600111 --> Sunday, 04 - 05

1600112 --> Sunday, 04 - 24

1600113 --> Sunday, 04 - 09

1600114 --> Sunday, 04 - 01

1600115 --> Sunday, 04 - 21

1600116 --> Sunday, 04 - 05

1600117 --> Sunday, 03 - 28

1600118 --> Sunday, 04 - 17

1600119 --> Sunday, 04 - 02

1600120 --> Sunday, 03 - 24

