Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5060000 through 5069999



5060000 --> Sunday, 04 - 02

5060001 --> Sunday, 04 - 22

5060002 --> Sunday, 04 - 07

5060003 --> Sunday, 03 - 30

5060004 --> Sunday, 04 - 18

5060005 --> Sunday, 04 - 03

5060006 --> Sunday, 03 - 26

5060007 --> Sunday, 04 - 15

5060008 --> Sunday, 04 - 06

5060009 --> Sunday, 04 - 19

5060010 --> Sunday, 04 - 11

5060011 --> Sunday, 04 - 03

5060012 --> Sunday, 04 - 22

5060013 --> Sunday, 04 - 07

5060014 --> Sunday, 03 - 30

5060015 --> Sunday, 04 - 19

5060016 --> Sunday, 04 - 03

5060017 --> Sunday, 03 - 26

5060018 --> Sunday, 04 - 15

5060019 --> Sunday, 03 - 31

5060020 --> Sunday, 04 - 19

5060021 --> Sunday, 04 - 11

5060022 --> Sunday, 03 - 27

5060023 --> Sunday, 04 - 16

5060024 --> Sunday, 04 - 07

5060025 --> Sunday, 03 - 23

5060026 --> Sunday, 04 - 12

5060027 --> Sunday, 04 - 04

5060028 --> Sunday, 04 - 23

5060029 --> Sunday, 04 - 08

5060030 --> Sunday, 03 - 31

5060031 --> Sunday, 04 - 20

5060032 --> Sunday, 04 - 11

5060033 --> Sunday, 03 - 27

5060034 --> Sunday, 04 - 16

5060035 --> Sunday, 04 - 08

5060036 --> Sunday, 03 - 23

5060037 --> Sunday, 04 - 12

5060038 --> Sunday, 04 - 04

5060039 --> Sunday, 04 - 24

5060040 --> Sunday, 04 - 08

5060041 --> Sunday, 03 - 31

5060042 --> Sunday, 04 - 20

5060043 --> Sunday, 04 - 05

5060044 --> Sunday, 03 - 27

5060045 --> Sunday, 04 - 16

5060046 --> Sunday, 04 - 01

5060047 --> Sunday, 04 - 21

5060048 --> Sunday, 04 - 12

5060049 --> Sunday, 03 - 28

5060050 --> Sunday, 04 - 17

5060051 --> Sunday, 04 - 09

5060052 --> Sunday, 03 - 31

5060053 --> Sunday, 04 - 13

5060054 --> Sunday, 04 - 05

5060055 --> Sunday, 03 - 28

5060056 --> Sunday, 04 - 16

5060057 --> Sunday, 04 - 01

5060058 --> Sunday, 04 - 21

5060059 --> Sunday, 04 - 13

5060060 --> Sunday, 03 - 28

5060061 --> Sunday, 04 - 17

5060062 --> Sunday, 04 - 09

5060063 --> Sunday, 03 - 25

5060064 --> Sunday, 04 - 13

5060065 --> Sunday, 04 - 05

5060066 --> Sunday, 04 - 25

5060067 --> Sunday, 04 - 10

5060068 --> Sunday, 04 - 01

5060069 --> Sunday, 04 - 21

5060070 --> Sunday, 04 - 06

5060071 --> Sunday, 03 - 29

5060072 --> Sunday, 04 - 17

5060073 --> Sunday, 04 - 02

5060074 --> Sunday, 03 - 25

5060075 --> Sunday, 04 - 14

5060076 --> Sunday, 04 - 05

5060077 --> Sunday, 04 - 18

5060078 --> Sunday, 04 - 10

5060079 --> Sunday, 04 - 02

5060080 --> Sunday, 04 - 14

5060081 --> Sunday, 04 - 06

5060082 --> Sunday, 03 - 29

5060083 --> Sunday, 04 - 11

5060084 --> Sunday, 04 - 02

5060085 --> Sunday, 04 - 22

5060086 --> Sunday, 04 - 14

5060087 --> Sunday, 03 - 30

5060088 --> Sunday, 04 - 18

5060089 --> Sunday, 04 - 10

5060090 --> Sunday, 03 - 26

5060091 --> Sunday, 04 - 15

5060092 --> Sunday, 04 - 06

5060093 --> Sunday, 03 - 22

5060094 --> Sunday, 04 - 11

5060095 --> Sunday, 04 - 03

5060096 --> Sunday, 04 - 22

5060097 --> Sunday, 04 - 07

5060098 --> Sunday, 03 - 30

5060099 --> Sunday, 04 - 19

5060100 --> Sunday, 04 - 04

5060101 --> Sunday, 03 - 27

5060102 --> Sunday, 04 - 16

5060103 --> Sunday, 04 - 01

5060104 --> Sunday, 04 - 20

5060105 --> Sunday, 04 - 12

5060106 --> Sunday, 04 - 04

5060107 --> Sunday, 04 - 17

5060108 --> Sunday, 04 - 08

5060109 --> Sunday, 03 - 31

5060110 --> Sunday, 04 - 20

5060111 --> Sunday, 04 - 05

5060112 --> Sunday, 03 - 27

5060113 --> Sunday, 04 - 16

5060114 --> Sunday, 04 - 01

5060115 --> Sunday, 04 - 21

5060116 --> Sunday, 04 - 12

5060117 --> Sunday, 03 - 28

5060118 --> Sunday, 04 - 17

5060119 --> Sunday, 04 - 09

5060120 --> Sunday, 03 - 24

5060121 --> Sunday, 04 - 13

5060122 --> Sunday, 04 - 05

5060123 --> Sunday, 04 - 25

5060124 --> Sunday, 04 - 09

5060125 --> Sunday, 04 - 01

5060126 --> Sunday, 04 - 21

5060127 --> Sunday, 04 - 06

5060128 --> Sunday, 03 - 28

5060129 --> Sunday, 04 - 17

5060130 --> Sunday, 04 - 09

5060131 --> Sunday, 03 - 25

5060132 --> Sunday, 04 - 13

5060133 --> Sunday, 04 - 05

5060134 --> Sunday, 04 - 18

5060135 --> Sunday, 04 - 10

5060136 --> Sunday, 04 - 01

5060137 --> Sunday, 04 - 21

5060138 --> Sunday, 04 - 06

5060139 --> Sunday, 03 - 29

5060140 --> Sunday, 04 - 17

5060141 --> Sunday, 04 - 02

5060142 --> Sunday, 04 - 22

5060143 --> Sunday, 04 - 14

5060144 --> Sunday, 03 - 29

5060145 --> Sunday, 04 - 18

5060146 --> Sunday, 04 - 10

5060147 --> Sunday, 03 - 26

5060148 --> Sunday, 04 - 14

5060149 --> Sunday, 04 - 06

5060150 --> Sunday, 03 - 29

5060151 --> Sunday, 04 - 11

5060152 --> Sunday, 04 - 02

5060153 --> Sunday, 04 - 22

5060154 --> Sunday, 04 - 14

5060155 --> Sunday, 03 - 30

5060156 --> Sunday, 04 - 18

5060157 --> Sunday, 04 - 10

5060158 --> Sunday, 03 - 26

5060159 --> Sunday, 04 - 15

5060160 --> Sunday, 04 - 06

5060161 --> Sunday, 04 - 19

5060162 --> Sunday, 04 - 11

5060163 --> Sunday, 04 - 03

5060164 --> Sunday, 04 - 22

5060165 --> Sunday, 04 - 07

5060166 --> Sunday, 03 - 30

5060167 --> Sunday, 04 - 19

5060168 --> Sunday, 04 - 03

5060169 --> Sunday, 03 - 26

5060170 --> Sunday, 04 - 15

5060171 --> Sunday, 03 - 31

5060172 --> Sunday, 04 - 19

5060173 --> Sunday, 04 - 11

5060174 --> Sunday, 04 - 03

5060175 --> Sunday, 04 - 16

5060176 --> Sunday, 04 - 07

5060177 --> Sunday, 03 - 30

5060178 --> Sunday, 04 - 12

5060179 --> Sunday, 04 - 04

5060180 --> Sunday, 04 - 23

5060181 --> Sunday, 04 - 15

5060182 --> Sunday, 03 - 31

5060183 --> Sunday, 04 - 20

5060184 --> Sunday, 04 - 11

5060185 --> Sunday, 03 - 27

5060186 --> Sunday, 04 - 16

5060187 --> Sunday, 04 - 08

5060188 --> Sunday, 03 - 23

5060189 --> Sunday, 04 - 12

5060190 --> Sunday, 04 - 04

5060191 --> Sunday, 04 - 24

5060192 --> Sunday, 04 - 08

5060193 --> Sunday, 03 - 31

5060194 --> Sunday, 04 - 20

5060195 --> Sunday, 04 - 05

5060196 --> Sunday, 03 - 27

5060197 --> Sunday, 04 - 16

5060198 --> Sunday, 04 - 01

5060199 --> Sunday, 04 - 21

5060200 --> Sunday, 04 - 13

5060201 --> Sunday, 03 - 29

5060202 --> Sunday, 04 - 18

5060203 --> Sunday, 04 - 10

5060204 --> Sunday, 04 - 01

5060205 --> Sunday, 04 - 14

5060206 --> Sunday, 04 - 06

5060207 --> Sunday, 03 - 29

5060208 --> Sunday, 04 - 17

5060209 --> Sunday, 04 - 02

5060210 --> Sunday, 04 - 22

5060211 --> Sunday, 04 - 14

5060212 --> Sunday, 03 - 29

5060213 --> Sunday, 04 - 18

5060214 --> Sunday, 04 - 10

5060215 --> Sunday, 03 - 26

5060216 --> Sunday, 04 - 14

5060217 --> Sunday, 04 - 06

5060218 --> Sunday, 04 - 19

5060219 --> Sunday, 04 - 11

5060220 --> Sunday, 04 - 02

5060221 --> Sunday, 04 - 22

5060222 --> Sunday, 04 - 07

5060223 --> Sunday, 03 - 30

5060224 --> Sunday, 04 - 18

5060225 --> Sunday, 04 - 03

5060226 --> Sunday, 03 - 26

5060227 --> Sunday, 04 - 15

5060228 --> Sunday, 04 - 06

5060229 --> Sunday, 04 - 19

5060230 --> Sunday, 04 - 11

5060231 --> Sunday, 04 - 03

5060232 --> Sunday, 04 - 15

5060233 --> Sunday, 04 - 07

5060234 --> Sunday, 03 - 30

5060235 --> Sunday, 04 - 12

5060236 --> Sunday, 04 - 03

5060237 --> Sunday, 04 - 23

5060238 --> Sunday, 04 - 15

5060239 --> Sunday, 03 - 31

5060240 --> Sunday, 04 - 19

5060241 --> Sunday, 04 - 11

5060242 --> Sunday, 03 - 27

5060243 --> Sunday, 04 - 16

5060244 --> Sunday, 04 - 07

5060245 --> Sunday, 03 - 23

5060246 --> Sunday, 04 - 12

5060247 --> Sunday, 04 - 04

5060248 --> Sunday, 04 - 23

5060249 --> Sunday, 04 - 08

5060250 --> Sunday, 03 - 31

5060251 --> Sunday, 04 - 20

5060252 --> Sunday, 04 - 04

5060253 --> Sunday, 03 - 27

5060254 --> Sunday, 04 - 16

5060255 --> Sunday, 04 - 01

5060256 --> Sunday, 04 - 20

5060257 --> Sunday, 04 - 12

5060258 --> Sunday, 04 - 04

5060259 --> Sunday, 04 - 17

5060260 --> Sunday, 04 - 08

5060261 --> Sunday, 03 - 31

5060262 --> Sunday, 04 - 20

5060263 --> Sunday, 04 - 05

5060264 --> Sunday, 03 - 27

5060265 --> Sunday, 04 - 16

5060266 --> Sunday, 04 - 01

5060267 --> Sunday, 04 - 21

5060268 --> Sunday, 04 - 12

5060269 --> Sunday, 03 - 28

5060270 --> Sunday, 04 - 17

5060271 --> Sunday, 04 - 09

5060272 --> Sunday, 03 - 24

5060273 --> Sunday, 04 - 13

5060274 --> Sunday, 04 - 05

5060275 --> Sunday, 04 - 25

5060276 --> Sunday, 04 - 09

5060277 --> Sunday, 04 - 01

5060278 --> Sunday, 04 - 21

5060279 --> Sunday, 04 - 06

5060280 --> Sunday, 03 - 28

5060281 --> Sunday, 04 - 17

5060282 --> Sunday, 04 - 09

5060283 --> Sunday, 03 - 25

5060284 --> Sunday, 04 - 13

5060285 --> Sunday, 04 - 05

5060286 --> Sunday, 04 - 18

5060287 --> Sunday, 04 - 10

5060288 --> Sunday, 04 - 01

5060289 --> Sunday, 04 - 21

5060290 --> Sunday, 04 - 06

5060291 --> Sunday, 03 - 29

5060292 --> Sunday, 04 - 17

5060293 --> Sunday, 04 - 02

5060294 --> Sunday, 04 - 22

5060295 --> Sunday, 04 - 14

5060296 --> Sunday, 03 - 29

5060297 --> Sunday, 04 - 18

5060298 --> Sunday, 04 - 10

5060299 --> Sunday, 03 - 26

5060300 --> Sunday, 04 - 15

5060301 --> Sunday, 04 - 07

5060302 --> Sunday, 03 - 30

5060303 --> Sunday, 04 - 12

5060304 --> Sunday, 04 - 03

5060305 --> Sunday, 04 - 23

5060306 --> Sunday, 04 - 15

5060307 --> Sunday, 03 - 31

5060308 --> Sunday, 04 - 19

5060309 --> Sunday, 04 - 11

5060310 --> Sunday, 03 - 27

5060311 --> Sunday, 04 - 16

5060312 --> Sunday, 04 - 07

5060313 --> Sunday, 03 - 23

5060314 --> Sunday, 04 - 12

5060315 --> Sunday, 04 - 04

5060316 --> Sunday, 04 - 23

5060317 --> Sunday, 04 - 08

5060318 --> Sunday, 03 - 31

5060319 --> Sunday, 04 - 20

