Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4310000 through 4319999



4310000 --> Sunday, 04 - 09

4310001 --> Sunday, 04 - 01

4310002 --> Sunday, 04 - 21

4310003 --> Sunday, 04 - 06

4310004 --> Sunday, 03 - 28

4310005 --> Sunday, 04 - 17

4310006 --> Sunday, 04 - 02

4310007 --> Sunday, 04 - 22

4310008 --> Sunday, 04 - 13

4310009 --> Sunday, 03 - 29

4310010 --> Sunday, 04 - 18

4310011 --> Sunday, 04 - 10

4310012 --> Sunday, 04 - 01

4310013 --> Sunday, 04 - 14

4310014 --> Sunday, 04 - 06

4310015 --> Sunday, 03 - 29

4310016 --> Sunday, 04 - 17

4310017 --> Sunday, 04 - 02

4310018 --> Sunday, 04 - 22

4310019 --> Sunday, 04 - 07

4310020 --> Sunday, 03 - 29

4310021 --> Sunday, 04 - 18

4310022 --> Sunday, 04 - 10

4310023 --> Sunday, 03 - 26

4310024 --> Sunday, 04 - 14

4310025 --> Sunday, 04 - 06

4310026 --> Sunday, 04 - 19

4310027 --> Sunday, 04 - 11

4310028 --> Sunday, 04 - 02

4310029 --> Sunday, 04 - 22

4310030 --> Sunday, 04 - 07

4310031 --> Sunday, 03 - 30

4310032 --> Sunday, 04 - 18

4310033 --> Sunday, 04 - 03

4310034 --> Sunday, 03 - 26

4310035 --> Sunday, 04 - 15

4310036 --> Sunday, 03 - 30

4310037 --> Sunday, 04 - 19

4310038 --> Sunday, 04 - 11

4310039 --> Sunday, 03 - 27

4310040 --> Sunday, 04 - 15

4310041 --> Sunday, 04 - 07

4310042 --> Sunday, 03 - 30

4310043 --> Sunday, 04 - 12

4310044 --> Sunday, 04 - 03

4310045 --> Sunday, 04 - 23

4310046 --> Sunday, 04 - 15

4310047 --> Sunday, 03 - 31

4310048 --> Sunday, 04 - 19

4310049 --> Sunday, 04 - 11

4310050 --> Sunday, 03 - 27

4310051 --> Sunday, 04 - 16

4310052 --> Sunday, 04 - 07

4310053 --> Sunday, 03 - 23

4310054 --> Sunday, 04 - 12

4310055 --> Sunday, 04 - 04

4310056 --> Sunday, 04 - 23

4310057 --> Sunday, 04 - 08

4310058 --> Sunday, 03 - 31

4310059 --> Sunday, 04 - 20

4310060 --> Sunday, 04 - 04

4310061 --> Sunday, 03 - 27

4310062 --> Sunday, 04 - 16

4310063 --> Sunday, 04 - 01

4310064 --> Sunday, 04 - 20

4310065 --> Sunday, 04 - 12

4310066 --> Sunday, 04 - 04

4310067 --> Sunday, 04 - 17

4310068 --> Sunday, 04 - 08

4310069 --> Sunday, 03 - 31

4310070 --> Sunday, 04 - 20

4310071 --> Sunday, 04 - 05

4310072 --> Sunday, 03 - 27

4310073 --> Sunday, 04 - 16

4310074 --> Sunday, 04 - 01

4310075 --> Sunday, 04 - 21

4310076 --> Sunday, 04 - 12

4310077 --> Sunday, 03 - 28

4310078 --> Sunday, 04 - 17

4310079 --> Sunday, 04 - 09

4310080 --> Sunday, 03 - 24

4310081 --> Sunday, 04 - 13

4310082 --> Sunday, 04 - 05

4310083 --> Sunday, 04 - 25

4310084 --> Sunday, 04 - 09

4310085 --> Sunday, 04 - 01

4310086 --> Sunday, 04 - 21

4310087 --> Sunday, 04 - 06

4310088 --> Sunday, 03 - 28

4310089 --> Sunday, 04 - 17

4310090 --> Sunday, 04 - 09

4310091 --> Sunday, 03 - 25

4310092 --> Sunday, 04 - 13

4310093 --> Sunday, 04 - 05

4310094 --> Sunday, 04 - 18

4310095 --> Sunday, 04 - 10

4310096 --> Sunday, 04 - 01

4310097 --> Sunday, 04 - 21

4310098 --> Sunday, 04 - 06

4310099 --> Sunday, 03 - 29

4310100 --> Sunday, 04 - 18

4310101 --> Sunday, 04 - 03

4310102 --> Sunday, 03 - 26

4310103 --> Sunday, 04 - 15

4310104 --> Sunday, 03 - 30

4310105 --> Sunday, 04 - 19

4310106 --> Sunday, 04 - 11

4310107 --> Sunday, 03 - 27

4310108 --> Sunday, 04 - 15

4310109 --> Sunday, 04 - 07

4310110 --> Sunday, 03 - 30

4310111 --> Sunday, 04 - 12

4310112 --> Sunday, 04 - 03

4310113 --> Sunday, 04 - 23

4310114 --> Sunday, 04 - 08

4310115 --> Sunday, 03 - 31

4310116 --> Sunday, 04 - 19

4310117 --> Sunday, 04 - 11

4310118 --> Sunday, 03 - 27

4310119 --> Sunday, 04 - 16

4310120 --> Sunday, 04 - 07

4310121 --> Sunday, 03 - 23

4310122 --> Sunday, 04 - 12

4310123 --> Sunday, 04 - 04

4310124 --> Sunday, 04 - 23

4310125 --> Sunday, 04 - 08

4310126 --> Sunday, 03 - 31

4310127 --> Sunday, 04 - 20

4310128 --> Sunday, 04 - 04

4310129 --> Sunday, 03 - 27

4310130 --> Sunday, 04 - 16

4310131 --> Sunday, 04 - 01

4310132 --> Sunday, 04 - 20

4310133 --> Sunday, 04 - 12

4310134 --> Sunday, 03 - 28

4310135 --> Sunday, 04 - 17

4310136 --> Sunday, 04 - 08

4310137 --> Sunday, 03 - 31

4310138 --> Sunday, 04 - 13

4310139 --> Sunday, 04 - 05

4310140 --> Sunday, 03 - 27

4310141 --> Sunday, 04 - 16

4310142 --> Sunday, 04 - 01

4310143 --> Sunday, 04 - 21

