Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3130000 through 3139999



3130000 --> Sunday, 04 - 02

3130001 --> Sunday, 04 - 22

3130002 --> Sunday, 04 - 07

3130003 --> Sunday, 03 - 30

3130004 --> Sunday, 04 - 18

3130005 --> Sunday, 04 - 03

3130006 --> Sunday, 03 - 26

3130007 --> Sunday, 04 - 15

3130008 --> Sunday, 04 - 06

3130009 --> Sunday, 04 - 19

3130010 --> Sunday, 04 - 11

3130011 --> Sunday, 04 - 03

3130012 --> Sunday, 04 - 22

3130013 --> Sunday, 04 - 07

3130014 --> Sunday, 03 - 30

3130015 --> Sunday, 04 - 19

3130016 --> Sunday, 04 - 03

3130017 --> Sunday, 03 - 26

3130018 --> Sunday, 04 - 15

3130019 --> Sunday, 03 - 31

3130020 --> Sunday, 04 - 19

3130021 --> Sunday, 04 - 11

3130022 --> Sunday, 03 - 27

3130023 --> Sunday, 04 - 16

3130024 --> Sunday, 04 - 07

3130025 --> Sunday, 03 - 23

3130026 --> Sunday, 04 - 12

3130027 --> Sunday, 04 - 04

3130028 --> Sunday, 04 - 23

3130029 --> Sunday, 04 - 08

3130030 --> Sunday, 03 - 31

3130031 --> Sunday, 04 - 20

3130032 --> Sunday, 04 - 11

3130033 --> Sunday, 03 - 27

3130034 --> Sunday, 04 - 16

3130035 --> Sunday, 04 - 08

3130036 --> Sunday, 03 - 23

3130037 --> Sunday, 04 - 12

3130038 --> Sunday, 04 - 04

3130039 --> Sunday, 04 - 24

3130040 --> Sunday, 04 - 08

3130041 --> Sunday, 03 - 31

3130042 --> Sunday, 04 - 20

3130043 --> Sunday, 04 - 05

3130044 --> Sunday, 03 - 27

3130045 --> Sunday, 04 - 16

3130046 --> Sunday, 04 - 01

3130047 --> Sunday, 04 - 21

3130048 --> Sunday, 04 - 12

3130049 --> Sunday, 03 - 28

3130050 --> Sunday, 04 - 17

3130051 --> Sunday, 04 - 09

3130052 --> Sunday, 03 - 31

