Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1770000 through 1779999



1770000 --> Sunday, 04 - 23

1770001 --> Sunday, 04 - 15

1770002 --> Sunday, 03 - 31

1770003 --> Sunday, 04 - 20

1770004 --> Sunday, 04 - 11

1770005 --> Sunday, 03 - 27

1770006 --> Sunday, 04 - 16

1770007 --> Sunday, 04 - 08

1770008 --> Sunday, 03 - 23

1770009 --> Sunday, 04 - 12

1770010 --> Sunday, 04 - 04

1770011 --> Sunday, 04 - 24

1770012 --> Sunday, 04 - 08

1770013 --> Sunday, 03 - 31

1770014 --> Sunday, 04 - 20

1770015 --> Sunday, 04 - 05

1770016 --> Sunday, 03 - 27

1770017 --> Sunday, 04 - 16

1770018 --> Sunday, 04 - 01

1770019 --> Sunday, 04 - 21

1770020 --> Sunday, 04 - 12

1770021 --> Sunday, 03 - 28

1770022 --> Sunday, 04 - 17

1770023 --> Sunday, 04 - 09

1770024 --> Sunday, 03 - 31

1770025 --> Sunday, 04 - 13

1770026 --> Sunday, 04 - 05

1770027 --> Sunday, 03 - 28

1770028 --> Sunday, 04 - 16

1770029 --> Sunday, 04 - 01

1770030 --> Sunday, 04 - 21

1770031 --> Sunday, 04 - 13

1770032 --> Sunday, 03 - 28

1770033 --> Sunday, 04 - 17

1770034 --> Sunday, 04 - 09

1770035 --> Sunday, 03 - 25

1770036 --> Sunday, 04 - 13

1770037 --> Sunday, 04 - 05

1770038 --> Sunday, 04 - 25

1770039 --> Sunday, 04 - 10

1770040 --> Sunday, 04 - 01

1770041 --> Sunday, 04 - 21

1770042 --> Sunday, 04 - 06

1770043 --> Sunday, 03 - 29

1770044 --> Sunday, 04 - 17

1770045 --> Sunday, 04 - 02

1770046 --> Sunday, 03 - 25

1770047 --> Sunday, 04 - 14

1770048 --> Sunday, 04 - 05

1770049 --> Sunday, 04 - 18

1770050 --> Sunday, 04 - 10

1770051 --> Sunday, 04 - 02

1770052 --> Sunday, 04 - 21

1770053 --> Sunday, 04 - 06

1770054 --> Sunday, 03 - 29

1770055 --> Sunday, 04 - 18

1770056 --> Sunday, 04 - 02

1770057 --> Sunday, 04 - 22

1770058 --> Sunday, 04 - 14

1770059 --> Sunday, 03 - 30

1770060 --> Sunday, 04 - 18

1770061 --> Sunday, 04 - 10

1770062 --> Sunday, 03 - 26

1770063 --> Sunday, 04 - 15

1770064 --> Sunday, 04 - 06

1770065 --> Sunday, 03 - 22

1770066 --> Sunday, 04 - 11

1770067 --> Sunday, 04 - 03

1770068 --> Sunday, 04 - 22

1770069 --> Sunday, 04 - 07

1770070 --> Sunday, 03 - 30

1770071 --> Sunday, 04 - 19

1770072 --> Sunday, 04 - 10

1770073 --> Sunday, 03 - 26

1770074 --> Sunday, 04 - 15

1770075 --> Sunday, 04 - 07

1770076 --> Sunday, 04 - 19

1770077 --> Sunday, 04 - 11

1770078 --> Sunday, 04 - 03

1770079 --> Sunday, 04 - 16

1770080 --> Sunday, 04 - 07

1770081 --> Sunday, 03 - 30

1770082 --> Sunday, 04 - 19

1770083 --> Sunday, 04 - 04

1770084 --> Sunday, 03 - 26

1770085 --> Sunday, 04 - 15

1770086 --> Sunday, 03 - 31

1770087 --> Sunday, 04 - 20

1770088 --> Sunday, 04 - 11

1770089 --> Sunday, 03 - 27

1770090 --> Sunday, 04 - 16

1770091 --> Sunday, 04 - 08

1770092 --> Sunday, 03 - 30

1770093 --> Sunday, 04 - 12

1770094 --> Sunday, 04 - 04

1770095 --> Sunday, 04 - 24

1770096 --> Sunday, 04 - 15

1770097 --> Sunday, 03 - 31

1770098 --> Sunday, 04 - 20

1770099 --> Sunday, 04 - 05

1770100 --> Sunday, 03 - 28

1770101 --> Sunday, 04 - 17

1770102 --> Sunday, 04 - 09

1770103 --> Sunday, 03 - 25

1770104 --> Sunday, 04 - 13

1770105 --> Sunday, 04 - 05

1770106 --> Sunday, 04 - 25

1770107 --> Sunday, 04 - 10

1770108 --> Sunday, 04 - 01

1770109 --> Sunday, 04 - 21

1770110 --> Sunday, 04 - 06

1770111 --> Sunday, 03 - 29

1770112 --> Sunday, 04 - 17

1770113 --> Sunday, 04 - 02

1770114 --> Sunday, 03 - 25

1770115 --> Sunday, 04 - 14

1770116 --> Sunday, 03 - 29

1770117 --> Sunday, 04 - 18

1770118 --> Sunday, 04 - 10

1770119 --> Sunday, 03 - 26

1770120 --> Sunday, 04 - 14

1770121 --> Sunday, 04 - 06

1770122 --> Sunday, 03 - 29

1770123 --> Sunday, 04 - 11

1770124 --> Sunday, 04 - 02

1770125 --> Sunday, 04 - 22

1770126 --> Sunday, 04 - 14

1770127 --> Sunday, 03 - 30

1770128 --> Sunday, 04 - 18

1770129 --> Sunday, 04 - 10

1770130 --> Sunday, 03 - 26

1770131 --> Sunday, 04 - 15

1770132 --> Sunday, 04 - 06

1770133 --> Sunday, 03 - 22

1770134 --> Sunday, 04 - 11

1770135 --> Sunday, 04 - 03

1770136 --> Sunday, 04 - 22

1770137 --> Sunday, 04 - 07

1770138 --> Sunday, 03 - 30

1770139 --> Sunday, 04 - 19

1770140 --> Sunday, 04 - 03

1770141 --> Sunday, 03 - 26

1770142 --> Sunday, 04 - 15

1770143 --> Sunday, 03 - 31

1770144 --> Sunday, 04 - 19

1770145 --> Sunday, 04 - 11

1770146 --> Sunday, 04 - 03

1770147 --> Sunday, 04 - 16

1770148 --> Sunday, 04 - 07

1770149 --> Sunday, 03 - 30

1770150 --> Sunday, 04 - 19

1770151 --> Sunday, 04 - 04

1770152 --> Sunday, 03 - 26

