Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4280000 through 4289999



4280000 --> Sunday, 04 - 23

4280001 --> Sunday, 04 - 08

4280002 --> Sunday, 03 - 31

4280003 --> Sunday, 04 - 20

4280004 --> Sunday, 04 - 04

4280005 --> Sunday, 03 - 27

4280006 --> Sunday, 04 - 16

4280007 --> Sunday, 04 - 01

4280008 --> Sunday, 04 - 20

4280009 --> Sunday, 04 - 12

4280010 --> Sunday, 03 - 28

4280011 --> Sunday, 04 - 17

4280012 --> Sunday, 04 - 08

4280013 --> Sunday, 03 - 31

4280014 --> Sunday, 04 - 13

4280015 --> Sunday, 04 - 05

4280016 --> Sunday, 04 - 24

4280017 --> Sunday, 04 - 09

4280018 --> Sunday, 04 - 01

4280019 --> Sunday, 04 - 21

4280020 --> Sunday, 04 - 12

4280021 --> Sunday, 03 - 28

4280022 --> Sunday, 04 - 17

4280023 --> Sunday, 04 - 09

4280024 --> Sunday, 03 - 24

4280025 --> Sunday, 04 - 13

4280026 --> Sunday, 04 - 05

4280027 --> Sunday, 04 - 18

4280028 --> Sunday, 04 - 09

4280029 --> Sunday, 04 - 01

4280030 --> Sunday, 04 - 21

4280031 --> Sunday, 04 - 06

4280032 --> Sunday, 03 - 28

4280033 --> Sunday, 04 - 17

4280034 --> Sunday, 04 - 02

4280035 --> Sunday, 04 - 22

4280036 --> Sunday, 04 - 13

4280037 --> Sunday, 03 - 29

4280038 --> Sunday, 04 - 18

4280039 --> Sunday, 04 - 10

4280040 --> Sunday, 04 - 01

4280041 --> Sunday, 04 - 14

4280042 --> Sunday, 04 - 06

4280043 --> Sunday, 03 - 29

4280044 --> Sunday, 04 - 17

4280045 --> Sunday, 04 - 02

4280046 --> Sunday, 04 - 22

4280047 --> Sunday, 04 - 14

4280048 --> Sunday, 03 - 29

4280049 --> Sunday, 04 - 18

4280050 --> Sunday, 04 - 10

4280051 --> Sunday, 03 - 26

4280052 --> Sunday, 04 - 14

4280053 --> Sunday, 04 - 06

4280054 --> Sunday, 04 - 19

4280055 --> Sunday, 04 - 11

4280056 --> Sunday, 04 - 02

4280057 --> Sunday, 04 - 22

4280058 --> Sunday, 04 - 07

4280059 --> Sunday, 03 - 30

4280060 --> Sunday, 04 - 18

4280061 --> Sunday, 04 - 03

4280062 --> Sunday, 03 - 26

4280063 --> Sunday, 04 - 15

4280064 --> Sunday, 04 - 06

4280065 --> Sunday, 04 - 19

4280066 --> Sunday, 04 - 11

4280067 --> Sunday, 04 - 03

4280068 --> Sunday, 04 - 22

4280069 --> Sunday, 04 - 07

4280070 --> Sunday, 03 - 30

4280071 --> Sunday, 04 - 19

4280072 --> Sunday, 04 - 03

4280073 --> Sunday, 04 - 23

4280074 --> Sunday, 04 - 15

4280075 --> Sunday, 03 - 31

4280076 --> Sunday, 04 - 19

4280077 --> Sunday, 04 - 11

4280078 --> Sunday, 03 - 27

4280079 --> Sunday, 04 - 16

4280080 --> Sunday, 04 - 07

4280081 --> Sunday, 03 - 23

4280082 --> Sunday, 04 - 12

4280083 --> Sunday, 04 - 04

4280084 --> Sunday, 04 - 23

4280085 --> Sunday, 04 - 08

4280086 --> Sunday, 03 - 31

4280087 --> Sunday, 04 - 20

4280088 --> Sunday, 04 - 11

4280089 --> Sunday, 03 - 27

4280090 --> Sunday, 04 - 16

4280091 --> Sunday, 04 - 08

4280092 --> Sunday, 04 - 20

4280093 --> Sunday, 04 - 12

4280094 --> Sunday, 04 - 04

4280095 --> Sunday, 04 - 17

4280096 --> Sunday, 04 - 08

4280097 --> Sunday, 03 - 31

4280098 --> Sunday, 04 - 20

4280099 --> Sunday, 04 - 05

4280100 --> Sunday, 03 - 28

4280101 --> Sunday, 04 - 17

4280102 --> Sunday, 04 - 02

4280103 --> Sunday, 04 - 22

4280104 --> Sunday, 04 - 13

4280105 --> Sunday, 03 - 29

4280106 --> Sunday, 04 - 18

4280107 --> Sunday, 04 - 10

4280108 --> Sunday, 04 - 01

4280109 --> Sunday, 04 - 14

4280110 --> Sunday, 04 - 06

4280111 --> Sunday, 03 - 22

4280112 --> Sunday, 04 - 10

4280113 --> Sunday, 04 - 02

4280114 --> Sunday, 04 - 22

4280115 --> Sunday, 04 - 07

