Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0960000 through 0969999



0960000 --> Sunday, 04 - 23

0960001 --> Sunday, 04 - 08

0960002 --> Sunday, 03 - 31

0960003 --> Sunday, 04 - 20

0960004 --> Sunday, 04 - 04

0960005 --> Sunday, 03 - 27

0960006 --> Sunday, 04 - 16

0960007 --> Sunday, 04 - 01

0960008 --> Sunday, 04 - 20

0960009 --> Sunday, 04 - 12

0960010 --> Sunday, 04 - 04

0960011 --> Sunday, 04 - 17

0960012 --> Sunday, 04 - 08

0960013 --> Sunday, 03 - 31

0960014 --> Sunday, 04 - 13

0960015 --> Sunday, 04 - 05

0960016 --> Sunday, 03 - 27

0960017 --> Sunday, 04 - 16

0960018 --> Sunday, 04 - 01

0960019 --> Sunday, 04 - 21

0960020 --> Sunday, 04 - 12

0960021 --> Sunday, 03 - 28

0960022 --> Sunday, 04 - 17

0960023 --> Sunday, 04 - 09

0960024 --> Sunday, 03 - 24

0960025 --> Sunday, 04 - 13

0960026 --> Sunday, 04 - 05

0960027 --> Sunday, 04 - 25

0960028 --> Sunday, 04 - 09

0960029 --> Sunday, 04 - 01

0960030 --> Sunday, 04 - 21

0960031 --> Sunday, 04 - 06

0960032 --> Sunday, 03 - 28

0960033 --> Sunday, 04 - 17

0960034 --> Sunday, 04 - 02

0960035 --> Sunday, 03 - 25

0960036 --> Sunday, 04 - 13

0960037 --> Sunday, 04 - 05

0960038 --> Sunday, 04 - 18

0960039 --> Sunday, 04 - 10

0960040 --> Sunday, 04 - 01

0960041 --> Sunday, 04 - 21

0960042 --> Sunday, 04 - 06

0960043 --> Sunday, 03 - 29

0960044 --> Sunday, 04 - 17

0960045 --> Sunday, 04 - 02

0960046 --> Sunday, 04 - 22

0960047 --> Sunday, 04 - 14

0960048 --> Sunday, 03 - 29

0960049 --> Sunday, 04 - 18

0960050 --> Sunday, 04 - 10

0960051 --> Sunday, 03 - 26

0960052 --> Sunday, 04 - 14

0960053 --> Sunday, 04 - 06

0960054 --> Sunday, 03 - 22

0960055 --> Sunday, 04 - 11

0960056 --> Sunday, 04 - 02

0960057 --> Sunday, 04 - 22

0960058 --> Sunday, 04 - 07

0960059 --> Sunday, 03 - 30

0960060 --> Sunday, 04 - 18

0960061 --> Sunday, 04 - 10

0960062 --> Sunday, 03 - 26

0960063 --> Sunday, 04 - 15

0960064 --> Sunday, 04 - 06

0960065 --> Sunday, 04 - 19

0960066 --> Sunday, 04 - 11

0960067 --> Sunday, 04 - 03

