Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3760000 through 3769999



3760000 --> Sunday, 04 - 02

3760001 --> Sunday, 04 - 22

3760002 --> Sunday, 04 - 14

3760003 --> Sunday, 03 - 30

3760004 --> Sunday, 04 - 18

3760005 --> Sunday, 04 - 10

3760006 --> Sunday, 03 - 26

3760007 --> Sunday, 04 - 15

3760008 --> Sunday, 04 - 06

3760009 --> Sunday, 04 - 19

3760010 --> Sunday, 04 - 11

3760011 --> Sunday, 04 - 03

3760012 --> Sunday, 04 - 22

3760013 --> Sunday, 04 - 07

3760014 --> Sunday, 03 - 30

3760015 --> Sunday, 04 - 19

3760016 --> Sunday, 04 - 03

3760017 --> Sunday, 03 - 26

3760018 --> Sunday, 04 - 15

3760019 --> Sunday, 03 - 31

3760020 --> Sunday, 04 - 19

3760021 --> Sunday, 04 - 11

3760022 --> Sunday, 04 - 03

3760023 --> Sunday, 04 - 16

3760024 --> Sunday, 04 - 07

3760025 --> Sunday, 03 - 30

3760026 --> Sunday, 04 - 12

3760027 --> Sunday, 04 - 04

3760028 --> Sunday, 04 - 23

3760029 --> Sunday, 04 - 15

3760030 --> Sunday, 03 - 31

3760031 --> Sunday, 04 - 20

3760032 --> Sunday, 04 - 11

3760033 --> Sunday, 03 - 27

3760034 --> Sunday, 04 - 16

3760035 --> Sunday, 04 - 08

3760036 --> Sunday, 03 - 23

3760037 --> Sunday, 04 - 12

3760038 --> Sunday, 04 - 04

3760039 --> Sunday, 04 - 24

3760040 --> Sunday, 04 - 08

3760041 --> Sunday, 03 - 31

3760042 --> Sunday, 04 - 20

3760043 --> Sunday, 04 - 05

3760044 --> Sunday, 03 - 27

3760045 --> Sunday, 04 - 16

3760046 --> Sunday, 04 - 01

3760047 --> Sunday, 04 - 21

3760048 --> Sunday, 04 - 12

3760049 --> Sunday, 04 - 04

3760050 --> Sunday, 04 - 17

3760051 --> Sunday, 04 - 09

3760052 --> Sunday, 03 - 31

3760053 --> Sunday, 04 - 20

3760054 --> Sunday, 04 - 05

3760055 --> Sunday, 03 - 28

3760056 --> Sunday, 04 - 16

3760057 --> Sunday, 04 - 01

3760058 --> Sunday, 04 - 21

3760059 --> Sunday, 04 - 13

3760060 --> Sunday, 03 - 28

3760061 --> Sunday, 04 - 17

3760062 --> Sunday, 04 - 09

3760063 --> Sunday, 03 - 25

3760064 --> Sunday, 04 - 13

3760065 --> Sunday, 04 - 05

3760066 --> Sunday, 04 - 25

3760067 --> Sunday, 04 - 10

3760068 --> Sunday, 04 - 01

3760069 --> Sunday, 04 - 21

3760070 --> Sunday, 04 - 06

3760071 --> Sunday, 03 - 29

3760072 --> Sunday, 04 - 17

3760073 --> Sunday, 04 - 09

3760074 --> Sunday, 03 - 25

3760075 --> Sunday, 04 - 14

3760076 --> Sunday, 04 - 05

3760077 --> Sunday, 04 - 18

3760078 --> Sunday, 04 - 10

3760079 --> Sunday, 04 - 02

3760080 --> Sunday, 04 - 21

3760081 --> Sunday, 04 - 06

3760082 --> Sunday, 03 - 29

3760083 --> Sunday, 04 - 18

3760084 --> Sunday, 04 - 02

3760085 --> Sunday, 04 - 22

3760086 --> Sunday, 04 - 14

3760087 --> Sunday, 03 - 30

3760088 --> Sunday, 04 - 18

3760089 --> Sunday, 04 - 10

3760090 --> Sunday, 03 - 26

3760091 --> Sunday, 04 - 15

3760092 --> Sunday, 04 - 06

3760093 --> Sunday, 03 - 29

3760094 --> Sunday, 04 - 11

3760095 --> Sunday, 04 - 03

3760096 --> Sunday, 04 - 22

3760097 --> Sunday, 04 - 14

3760098 --> Sunday, 03 - 30

3760099 --> Sunday, 04 - 19

3760100 --> Sunday, 04 - 11

3760101 --> Sunday, 03 - 27

3760102 --> Sunday, 04 - 16

3760103 --> Sunday, 04 - 08

3760104 --> Sunday, 03 - 23

3760105 --> Sunday, 04 - 12

3760106 --> Sunday, 04 - 04

3760107 --> Sunday, 04 - 24

3760108 --> Sunday, 04 - 08

3760109 --> Sunday, 03 - 31

3760110 --> Sunday, 04 - 20

3760111 --> Sunday, 04 - 05

3760112 --> Sunday, 03 - 27

3760113 --> Sunday, 04 - 16

3760114 --> Sunday, 04 - 01

3760115 --> Sunday, 04 - 21

3760116 --> Sunday, 04 - 12

3760117 --> Sunday, 04 - 04

3760118 --> Sunday, 04 - 17

3760119 --> Sunday, 04 - 09

3760120 --> Sunday, 03 - 31

3760121 --> Sunday, 04 - 13

3760122 --> Sunday, 04 - 05

3760123 --> Sunday, 03 - 28

3760124 --> Sunday, 04 - 16

3760125 --> Sunday, 04 - 01

3760126 --> Sunday, 04 - 21

3760127 --> Sunday, 04 - 13

3760128 --> Sunday, 03 - 28

3760129 --> Sunday, 04 - 17

3760130 --> Sunday, 04 - 09

3760131 --> Sunday, 03 - 25

3760132 --> Sunday, 04 - 13

3760133 --> Sunday, 04 - 05

