Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4750000 through 4759999



4750000 --> Sunday, 04 - 02

4750001 --> Sunday, 04 - 22

4750002 --> Sunday, 04 - 14

4750003 --> Sunday, 03 - 30

4750004 --> Sunday, 04 - 18

4750005 --> Sunday, 04 - 10

4750006 --> Sunday, 03 - 26

4750007 --> Sunday, 04 - 15

4750008 --> Sunday, 04 - 06

4750009 --> Sunday, 03 - 29

4750010 --> Sunday, 04 - 11

4750011 --> Sunday, 04 - 03

4750012 --> Sunday, 04 - 22

4750013 --> Sunday, 04 - 14

4750014 --> Sunday, 03 - 30

4750015 --> Sunday, 04 - 19

4750016 --> Sunday, 04 - 10

4750017 --> Sunday, 03 - 26

4750018 --> Sunday, 04 - 15

4750019 --> Sunday, 04 - 07

4750020 --> Sunday, 04 - 19

4750021 --> Sunday, 04 - 11

4750022 --> Sunday, 04 - 03

4750023 --> Sunday, 04 - 23

4750024 --> Sunday, 04 - 07

4750025 --> Sunday, 03 - 30

4750026 --> Sunday, 04 - 19

4750027 --> Sunday, 04 - 04

4750028 --> Sunday, 03 - 26

4750029 --> Sunday, 04 - 15

4750030 --> Sunday, 03 - 31

4750031 --> Sunday, 04 - 20

4750032 --> Sunday, 04 - 11

4750033 --> Sunday, 04 - 03

4750034 --> Sunday, 04 - 16

4750035 --> Sunday, 04 - 08

4750036 --> Sunday, 03 - 30

4750037 --> Sunday, 04 - 19

4750038 --> Sunday, 04 - 04

4750039 --> Sunday, 04 - 24

4750040 --> Sunday, 04 - 15

4750041 --> Sunday, 03 - 31

4750042 --> Sunday, 04 - 20

4750043 --> Sunday, 04 - 12

4750044 --> Sunday, 03 - 27

4750045 --> Sunday, 04 - 16

4750046 --> Sunday, 04 - 08

4750047 --> Sunday, 03 - 24

4750048 --> Sunday, 04 - 12

4750049 --> Sunday, 04 - 04

4750050 --> Sunday, 04 - 24

4750051 --> Sunday, 04 - 09

4750052 --> Sunday, 03 - 31

4750053 --> Sunday, 04 - 20

4750054 --> Sunday, 04 - 05

4750055 --> Sunday, 03 - 28

4750056 --> Sunday, 04 - 16

4750057 --> Sunday, 04 - 01

4750058 --> Sunday, 04 - 21

4750059 --> Sunday, 04 - 13

4750060 --> Sunday, 04 - 04

4750061 --> Sunday, 04 - 17

4750062 --> Sunday, 04 - 09

4750063 --> Sunday, 04 - 01

4750064 --> Sunday, 04 - 20

4750065 --> Sunday, 04 - 05

4750066 --> Sunday, 03 - 28

4750067 --> Sunday, 04 - 17

4750068 --> Sunday, 04 - 01

4750069 --> Sunday, 04 - 21

4750070 --> Sunday, 04 - 13

4750071 --> Sunday, 03 - 29

4750072 --> Sunday, 04 - 17

4750073 --> Sunday, 04 - 09

4750074 --> Sunday, 03 - 25

4750075 --> Sunday, 04 - 14

4750076 --> Sunday, 04 - 05

4750077 --> Sunday, 04 - 25

4750078 --> Sunday, 04 - 10

4750079 --> Sunday, 04 - 02

4750080 --> Sunday, 04 - 21

4750081 --> Sunday, 04 - 06

4750082 --> Sunday, 03 - 29

4750083 --> Sunday, 04 - 18

4750084 --> Sunday, 04 - 09

4750085 --> Sunday, 03 - 25

4750086 --> Sunday, 04 - 14

4750087 --> Sunday, 04 - 06

4750088 --> Sunday, 04 - 18

4750089 --> Sunday, 04 - 10

4750090 --> Sunday, 04 - 02

4750091 --> Sunday, 04 - 22

4750092 --> Sunday, 04 - 06

4750093 --> Sunday, 03 - 29

4750094 --> Sunday, 04 - 18

4750095 --> Sunday, 04 - 03

4750096 --> Sunday, 04 - 22

4750097 --> Sunday, 04 - 14

4750098 --> Sunday, 03 - 30

4750099 --> Sunday, 04 - 19

