Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4970000 through 4979999



4970000 --> Sunday, 04 - 02

4970001 --> Sunday, 04 - 22

4970002 --> Sunday, 04 - 07

4970003 --> Sunday, 03 - 30

4970004 --> Sunday, 04 - 18

4970005 --> Sunday, 04 - 03

4970006 --> Sunday, 03 - 26

4970007 --> Sunday, 04 - 15

4970008 --> Sunday, 04 - 06

4970009 --> Sunday, 04 - 19

4970010 --> Sunday, 04 - 11

4970011 --> Sunday, 04 - 03

4970012 --> Sunday, 04 - 22

4970013 --> Sunday, 04 - 07

4970014 --> Sunday, 03 - 30

4970015 --> Sunday, 04 - 19

4970016 --> Sunday, 04 - 03

4970017 --> Sunday, 03 - 26

4970018 --> Sunday, 04 - 15

4970019 --> Sunday, 03 - 31

4970020 --> Sunday, 04 - 19

4970021 --> Sunday, 04 - 11

4970022 --> Sunday, 03 - 27

4970023 --> Sunday, 04 - 16

4970024 --> Sunday, 04 - 07

4970025 --> Sunday, 03 - 23

4970026 --> Sunday, 04 - 12

4970027 --> Sunday, 04 - 04

4970028 --> Sunday, 04 - 23

4970029 --> Sunday, 04 - 08

4970030 --> Sunday, 03 - 31

4970031 --> Sunday, 04 - 20

4970032 --> Sunday, 04 - 11

4970033 --> Sunday, 03 - 27

4970034 --> Sunday, 04 - 16

4970035 --> Sunday, 04 - 08

4970036 --> Sunday, 03 - 23

4970037 --> Sunday, 04 - 12

4970038 --> Sunday, 04 - 04

4970039 --> Sunday, 04 - 17

4970040 --> Sunday, 04 - 08

4970041 --> Sunday, 03 - 31

4970042 --> Sunday, 04 - 20

4970043 --> Sunday, 04 - 05

4970044 --> Sunday, 03 - 27

4970045 --> Sunday, 04 - 16

4970046 --> Sunday, 04 - 01

4970047 --> Sunday, 04 - 21

4970048 --> Sunday, 04 - 12

4970049 --> Sunday, 03 - 28

4970050 --> Sunday, 04 - 17

4970051 --> Sunday, 04 - 09

4970052 --> Sunday, 03 - 31

4970053 --> Sunday, 04 - 13

4970054 --> Sunday, 04 - 05

4970055 --> Sunday, 03 - 28

4970056 --> Sunday, 04 - 16

4970057 --> Sunday, 04 - 01

4970058 --> Sunday, 04 - 21

4970059 --> Sunday, 04 - 06

4970060 --> Sunday, 03 - 28

4970061 --> Sunday, 04 - 17

4970062 --> Sunday, 04 - 09

4970063 --> Sunday, 03 - 25

4970064 --> Sunday, 04 - 13

4970065 --> Sunday, 04 - 05

4970066 --> Sunday, 04 - 25

4970067 --> Sunday, 04 - 10

4970068 --> Sunday, 04 - 01

4970069 --> Sunday, 04 - 21

4970070 --> Sunday, 04 - 06

4970071 --> Sunday, 03 - 29

4970072 --> Sunday, 04 - 17

4970073 --> Sunday, 04 - 02

4970074 --> Sunday, 03 - 25

4970075 --> Sunday, 04 - 14

4970076 --> Sunday, 04 - 05

4970077 --> Sunday, 04 - 18

4970078 --> Sunday, 04 - 10

4970079 --> Sunday, 03 - 26

4970080 --> Sunday, 04 - 14

4970081 --> Sunday, 04 - 06

4970082 --> Sunday, 03 - 29

4970083 --> Sunday, 04 - 11

4970084 --> Sunday, 04 - 02

4970085 --> Sunday, 04 - 22

4970086 --> Sunday, 04 - 14

4970087 --> Sunday, 03 - 30

4970088 --> Sunday, 04 - 18

4970089 --> Sunday, 04 - 10

4970090 --> Sunday, 03 - 26

4970091 --> Sunday, 04 - 15

4970092 --> Sunday, 04 - 06

4970093 --> Sunday, 03 - 22

4970094 --> Sunday, 04 - 11

4970095 --> Sunday, 04 - 03

4970096 --> Sunday, 04 - 22

4970097 --> Sunday, 04 - 07

4970098 --> Sunday, 03 - 30

4970099 --> Sunday, 04 - 19

4970100 --> Sunday, 04 - 04

4970101 --> Sunday, 03 - 27

4970102 --> Sunday, 04 - 16

4970103 --> Sunday, 04 - 01

4970104 --> Sunday, 04 - 20

4970105 --> Sunday, 04 - 12

4970106 --> Sunday, 04 - 04

4970107 --> Sunday, 04 - 17

4970108 --> Sunday, 04 - 08

4970109 --> Sunday, 03 - 31

4970110 --> Sunday, 04 - 20

4970111 --> Sunday, 04 - 05

4970112 --> Sunday, 03 - 27

4970113 --> Sunday, 04 - 16

4970114 --> Sunday, 04 - 01

4970115 --> Sunday, 04 - 21

4970116 --> Sunday, 04 - 12

4970117 --> Sunday, 03 - 28

4970118 --> Sunday, 04 - 17

4970119 --> Sunday, 04 - 09

4970120 --> Sunday, 03 - 24

4970121 --> Sunday, 04 - 13

4970122 --> Sunday, 04 - 05

4970123 --> Sunday, 04 - 25

4970124 --> Sunday, 04 - 09

4970125 --> Sunday, 04 - 01

4970126 --> Sunday, 04 - 21

4970127 --> Sunday, 04 - 06

4970128 --> Sunday, 03 - 28

4970129 --> Sunday, 04 - 17

4970130 --> Sunday, 04 - 09

4970131 --> Sunday, 03 - 25

4970132 --> Sunday, 04 - 13

4970133 --> Sunday, 04 - 05

4970134 --> Sunday, 04 - 18

4970135 --> Sunday, 04 - 10

4970136 --> Sunday, 04 - 01

4970137 --> Sunday, 04 - 21

4970138 --> Sunday, 04 - 06

4970139 --> Sunday, 03 - 29

4970140 --> Sunday, 04 - 17

4970141 --> Sunday, 04 - 02

4970142 --> Sunday, 04 - 22

4970143 --> Sunday, 04 - 14

4970144 --> Sunday, 03 - 29

4970145 --> Sunday, 04 - 18

4970146 --> Sunday, 04 - 10

4970147 --> Sunday, 03 - 26

4970148 --> Sunday, 04 - 14

4970149 --> Sunday, 04 - 06

4970150 --> Sunday, 03 - 29

4970151 --> Sunday, 04 - 11

4970152 --> Sunday, 04 - 02

4970153 --> Sunday, 04 - 22

4970154 --> Sunday, 04 - 07

4970155 --> Sunday, 03 - 30

4970156 --> Sunday, 04 - 18

4970157 --> Sunday, 04 - 10

4970158 --> Sunday, 03 - 26

4970159 --> Sunday, 04 - 15

4970160 --> Sunday, 04 - 06

4970161 --> Sunday, 04 - 19

4970162 --> Sunday, 04 - 11

4970163 --> Sunday, 04 - 03

4970164 --> Sunday, 04 - 22

4970165 --> Sunday, 04 - 07

4970166 --> Sunday, 03 - 30

4970167 --> Sunday, 04 - 19

4970168 --> Sunday, 04 - 03

4970169 --> Sunday, 03 - 26

4970170 --> Sunday, 04 - 15

4970171 --> Sunday, 03 - 31

4970172 --> Sunday, 04 - 19

4970173 --> Sunday, 04 - 11

4970174 --> Sunday, 03 - 27

4970175 --> Sunday, 04 - 16

4970176 --> Sunday, 04 - 07

4970177 --> Sunday, 03 - 30

4970178 --> Sunday, 04 - 12

4970179 --> Sunday, 04 - 04

4970180 --> Sunday, 04 - 23

4970181 --> Sunday, 04 - 15

