Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2360000 through 2369999



2360000 --> Sunday, 03 - 26

2360001 --> Sunday, 04 - 15

2360002 --> Sunday, 04 - 07

2360003 --> Sunday, 03 - 23

2360004 --> Sunday, 04 - 11

2360005 --> Sunday, 04 - 03

2360006 --> Sunday, 04 - 23

2360007 --> Sunday, 04 - 08

2360008 --> Sunday, 03 - 30

2360009 --> Sunday, 04 - 19

2360010 --> Sunday, 04 - 04

2360011 --> Sunday, 03 - 27

2360012 --> Sunday, 04 - 15

2360013 --> Sunday, 03 - 31

2360014 --> Sunday, 04 - 20

2360015 --> Sunday, 04 - 12

2360016 --> Sunday, 04 - 03

2360017 --> Sunday, 04 - 16

2360018 --> Sunday, 04 - 08

2360019 --> Sunday, 03 - 31

2360020 --> Sunday, 04 - 19

2360021 --> Sunday, 04 - 04

2360022 --> Sunday, 03 - 27

2360023 --> Sunday, 04 - 16

2360024 --> Sunday, 03 - 31

2360025 --> Sunday, 04 - 20

2360026 --> Sunday, 04 - 12

2360027 --> Sunday, 03 - 28

2360028 --> Sunday, 04 - 16

2360029 --> Sunday, 04 - 08

2360030 --> Sunday, 03 - 24

2360031 --> Sunday, 04 - 13

2360032 --> Sunday, 04 - 04

2360033 --> Sunday, 04 - 24

2360034 --> Sunday, 04 - 09

2360035 --> Sunday, 04 - 01

2360036 --> Sunday, 04 - 20

2360037 --> Sunday, 04 - 05

2360038 --> Sunday, 03 - 28

2360039 --> Sunday, 04 - 17

2360040 --> Sunday, 04 - 08

2360041 --> Sunday, 03 - 24

2360042 --> Sunday, 04 - 13

2360043 --> Sunday, 04 - 05

2360044 --> Sunday, 04 - 24

2360045 --> Sunday, 04 - 09

2360046 --> Sunday, 04 - 01

2360047 --> Sunday, 04 - 14

2360048 --> Sunday, 04 - 05

2360049 --> Sunday, 03 - 28

2360050 --> Sunday, 04 - 17

2360051 --> Sunday, 04 - 02

2360052 --> Sunday, 04 - 21

2360053 --> Sunday, 04 - 13

2360054 --> Sunday, 03 - 29

2360055 --> Sunday, 04 - 18

2360056 --> Sunday, 04 - 09

2360057 --> Sunday, 03 - 25

2360058 --> Sunday, 04 - 14

2360059 --> Sunday, 04 - 06

2360060 --> Sunday, 03 - 28

2360061 --> Sunday, 04 - 10

2360062 --> Sunday, 04 - 02

2360063 --> Sunday, 04 - 22

2360064 --> Sunday, 04 - 13

