Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0800000 through 0809999



0800000 --> Sunday, 04 - 02

0800001 --> Sunday, 04 - 22

0800002 --> Sunday, 04 - 14

0800003 --> Sunday, 03 - 30

0800004 --> Sunday, 04 - 18

0800005 --> Sunday, 04 - 10

0800006 --> Sunday, 03 - 26

0800007 --> Sunday, 04 - 15

0800008 --> Sunday, 04 - 06

0800009 --> Sunday, 03 - 29

0800010 --> Sunday, 04 - 11

0800011 --> Sunday, 04 - 03

0800012 --> Sunday, 04 - 22

0800013 --> Sunday, 04 - 14

0800014 --> Sunday, 03 - 30

0800015 --> Sunday, 04 - 19

0800016 --> Sunday, 04 - 10

0800017 --> Sunday, 03 - 26

0800018 --> Sunday, 04 - 15

0800019 --> Sunday, 04 - 07

0800020 --> Sunday, 04 - 19

0800021 --> Sunday, 04 - 11

0800022 --> Sunday, 04 - 03

0800023 --> Sunday, 04 - 23

0800024 --> Sunday, 04 - 07

0800025 --> Sunday, 03 - 30

0800026 --> Sunday, 04 - 19

0800027 --> Sunday, 04 - 04

0800028 --> Sunday, 03 - 26

0800029 --> Sunday, 04 - 15

0800030 --> Sunday, 03 - 31

0800031 --> Sunday, 04 - 20

0800032 --> Sunday, 04 - 11

0800033 --> Sunday, 03 - 27

0800034 --> Sunday, 04 - 16

0800035 --> Sunday, 04 - 08

0800036 --> Sunday, 03 - 30

0800037 --> Sunday, 04 - 12

0800038 --> Sunday, 04 - 04

0800039 --> Sunday, 04 - 24

0800040 --> Sunday, 04 - 15

0800041 --> Sunday, 03 - 31

0800042 --> Sunday, 04 - 20

0800043 --> Sunday, 04 - 12

0800044 --> Sunday, 03 - 27

0800045 --> Sunday, 04 - 16

0800046 --> Sunday, 04 - 08

0800047 --> Sunday, 03 - 24

0800048 --> Sunday, 04 - 12

0800049 --> Sunday, 04 - 04

0800050 --> Sunday, 04 - 24

0800051 --> Sunday, 04 - 09

0800052 --> Sunday, 03 - 31

0800053 --> Sunday, 04 - 20

0800054 --> Sunday, 04 - 05

0800055 --> Sunday, 03 - 28

0800056 --> Sunday, 04 - 16

0800057 --> Sunday, 04 - 01

0800058 --> Sunday, 04 - 21

0800059 --> Sunday, 04 - 13

0800060 --> Sunday, 04 - 04

0800061 --> Sunday, 04 - 17

0800062 --> Sunday, 04 - 09

0800063 --> Sunday, 04 - 01

0800064 --> Sunday, 04 - 20

0800065 --> Sunday, 04 - 05

0800066 --> Sunday, 03 - 28

0800067 --> Sunday, 04 - 17

0800068 --> Sunday, 04 - 01

0800069 --> Sunday, 04 - 21

0800070 --> Sunday, 04 - 13

0800071 --> Sunday, 03 - 29

0800072 --> Sunday, 04 - 17

0800073 --> Sunday, 04 - 09

0800074 --> Sunday, 03 - 25

0800075 --> Sunday, 04 - 14

0800076 --> Sunday, 04 - 05

0800077 --> Sunday, 04 - 25

