Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2820000 through 2829999



2820000 --> Sunday, 04 - 02

2820001 --> Sunday, 04 - 22

2820002 --> Sunday, 04 - 14

2820003 --> Sunday, 03 - 30

2820004 --> Sunday, 04 - 18

2820005 --> Sunday, 04 - 10

2820006 --> Sunday, 03 - 26

2820007 --> Sunday, 04 - 15

2820008 --> Sunday, 04 - 06

2820009 --> Sunday, 03 - 29

2820010 --> Sunday, 04 - 11

2820011 --> Sunday, 04 - 03

2820012 --> Sunday, 04 - 22

2820013 --> Sunday, 04 - 14

2820014 --> Sunday, 03 - 30

2820015 --> Sunday, 04 - 19

2820016 --> Sunday, 04 - 10

2820017 --> Sunday, 03 - 26

2820018 --> Sunday, 04 - 15

2820019 --> Sunday, 04 - 07

2820020 --> Sunday, 04 - 19

2820021 --> Sunday, 04 - 11

2820022 --> Sunday, 04 - 03

2820023 --> Sunday, 04 - 23

2820024 --> Sunday, 04 - 07

2820025 --> Sunday, 03 - 30

2820026 --> Sunday, 04 - 19

2820027 --> Sunday, 04 - 04

2820028 --> Sunday, 03 - 26

2820029 --> Sunday, 04 - 15

2820030 --> Sunday, 03 - 31

2820031 --> Sunday, 04 - 20

2820032 --> Sunday, 04 - 11

2820033 --> Sunday, 04 - 03

2820034 --> Sunday, 04 - 16

2820035 --> Sunday, 04 - 08

2820036 --> Sunday, 03 - 30

2820037 --> Sunday, 04 - 12

2820038 --> Sunday, 04 - 04

2820039 --> Sunday, 04 - 24

2820040 --> Sunday, 04 - 15

2820041 --> Sunday, 03 - 31

2820042 --> Sunday, 04 - 20

2820043 --> Sunday, 04 - 12

2820044 --> Sunday, 03 - 27

2820045 --> Sunday, 04 - 16

2820046 --> Sunday, 04 - 08

2820047 --> Sunday, 03 - 24

2820048 --> Sunday, 04 - 12

2820049 --> Sunday, 04 - 04

2820050 --> Sunday, 04 - 24

2820051 --> Sunday, 04 - 09

2820052 --> Sunday, 03 - 31

2820053 --> Sunday, 04 - 20

2820054 --> Sunday, 04 - 05

2820055 --> Sunday, 03 - 28

2820056 --> Sunday, 04 - 16

2820057 --> Sunday, 04 - 01

2820058 --> Sunday, 04 - 21

2820059 --> Sunday, 04 - 13

2820060 --> Sunday, 04 - 04

2820061 --> Sunday, 04 - 17

2820062 --> Sunday, 04 - 09

2820063 --> Sunday, 04 - 01

2820064 --> Sunday, 04 - 20

2820065 --> Sunday, 04 - 05

2820066 --> Sunday, 03 - 28

2820067 --> Sunday, 04 - 17

2820068 --> Sunday, 04 - 01

2820069 --> Sunday, 04 - 21

2820070 --> Sunday, 04 - 13

2820071 --> Sunday, 03 - 29

2820072 --> Sunday, 04 - 17

2820073 --> Sunday, 04 - 09

2820074 --> Sunday, 03 - 25

2820075 --> Sunday, 04 - 14

2820076 --> Sunday, 04 - 05

2820077 --> Sunday, 04 - 25

2820078 --> Sunday, 04 - 10

2820079 --> Sunday, 04 - 02

2820080 --> Sunday, 04 - 21

2820081 --> Sunday, 04 - 06

2820082 --> Sunday, 03 - 29

2820083 --> Sunday, 04 - 18

2820084 --> Sunday, 04 - 09

2820085 --> Sunday, 03 - 25

2820086 --> Sunday, 04 - 14

2820087 --> Sunday, 04 - 06

2820088 --> Sunday, 04 - 18

2820089 --> Sunday, 04 - 10

2820090 --> Sunday, 04 - 02

2820091 --> Sunday, 04 - 22

2820092 --> Sunday, 04 - 06

2820093 --> Sunday, 03 - 29

2820094 --> Sunday, 04 - 18

2820095 --> Sunday, 04 - 03

2820096 --> Sunday, 04 - 22

