Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3860000 through 3869999



3860000 --> Sunday, 04 - 09

3860001 --> Sunday, 04 - 01

3860002 --> Sunday, 04 - 14

3860003 --> Sunday, 04 - 06

3860004 --> Sunday, 03 - 28

3860005 --> Sunday, 04 - 17

3860006 --> Sunday, 04 - 02

3860007 --> Sunday, 04 - 22

3860008 --> Sunday, 04 - 13

3860009 --> Sunday, 03 - 29

3860010 --> Sunday, 04 - 18

3860011 --> Sunday, 04 - 10

3860012 --> Sunday, 03 - 25

3860013 --> Sunday, 04 - 14

3860014 --> Sunday, 04 - 06

3860015 --> Sunday, 03 - 22

3860016 --> Sunday, 04 - 10

3860017 --> Sunday, 04 - 02

3860018 --> Sunday, 04 - 22

3860019 --> Sunday, 04 - 07

3860020 --> Sunday, 03 - 29

3860021 --> Sunday, 04 - 18

3860022 --> Sunday, 04 - 03

3860023 --> Sunday, 03 - 26

3860024 --> Sunday, 04 - 14

3860025 --> Sunday, 04 - 06

3860026 --> Sunday, 04 - 19

3860027 --> Sunday, 04 - 11

3860028 --> Sunday, 04 - 02

3860029 --> Sunday, 04 - 22

3860030 --> Sunday, 04 - 07

3860031 --> Sunday, 03 - 30

3860032 --> Sunday, 04 - 18

3860033 --> Sunday, 04 - 03

3860034 --> Sunday, 03 - 26

3860035 --> Sunday, 04 - 15

3860036 --> Sunday, 03 - 30

3860037 --> Sunday, 04 - 19

3860038 --> Sunday, 04 - 11

3860039 --> Sunday, 03 - 27

3860040 --> Sunday, 04 - 15

3860041 --> Sunday, 04 - 07

3860042 --> Sunday, 03 - 23

3860043 --> Sunday, 04 - 12

3860044 --> Sunday, 04 - 03

3860045 --> Sunday, 04 - 23

3860046 --> Sunday, 04 - 08

3860047 --> Sunday, 03 - 31

3860048 --> Sunday, 04 - 19

3860049 --> Sunday, 04 - 11

3860050 --> Sunday, 03 - 27

3860051 --> Sunday, 04 - 16

3860052 --> Sunday, 04 - 07

3860053 --> Sunday, 03 - 23

3860054 --> Sunday, 04 - 12

3860055 --> Sunday, 04 - 04

3860056 --> Sunday, 04 - 23

3860057 --> Sunday, 04 - 08

3860058 --> Sunday, 03 - 31

3860059 --> Sunday, 04 - 20

3860060 --> Sunday, 04 - 04

3860061 --> Sunday, 03 - 27

3860062 --> Sunday, 04 - 16

3860063 --> Sunday, 04 - 01

3860064 --> Sunday, 04 - 20

3860065 --> Sunday, 04 - 12

3860066 --> Sunday, 03 - 28

3860067 --> Sunday, 04 - 17

3860068 --> Sunday, 04 - 08

3860069 --> Sunday, 03 - 31

3860070 --> Sunday, 04 - 13

3860071 --> Sunday, 04 - 05

3860072 --> Sunday, 03 - 27

3860073 --> Sunday, 04 - 16

3860074 --> Sunday, 04 - 01

3860075 --> Sunday, 04 - 21

3860076 --> Sunday, 04 - 12

3860077 --> Sunday, 03 - 28

3860078 --> Sunday, 04 - 17

3860079 --> Sunday, 04 - 09

3860080 --> Sunday, 03 - 24

3860081 --> Sunday, 04 - 13

3860082 --> Sunday, 04 - 05

3860083 --> Sunday, 04 - 25

3860084 --> Sunday, 04 - 09

3860085 --> Sunday, 04 - 01

3860086 --> Sunday, 04 - 21

3860087 --> Sunday, 04 - 06

3860088 --> Sunday, 03 - 28

3860089 --> Sunday, 04 - 17

3860090 --> Sunday, 04 - 02

3860091 --> Sunday, 03 - 25

3860092 --> Sunday, 04 - 13

3860093 --> Sunday, 04 - 05

3860094 --> Sunday, 04 - 18

3860095 --> Sunday, 04 - 10

3860096 --> Sunday, 04 - 01

3860097 --> Sunday, 04 - 14

3860098 --> Sunday, 04 - 06

3860099 --> Sunday, 03 - 29

3860100 --> Sunday, 04 - 18

3860101 --> Sunday, 04 - 03

3860102 --> Sunday, 04 - 23

3860103 --> Sunday, 04 - 15

3860104 --> Sunday, 03 - 30

3860105 --> Sunday, 04 - 19

3860106 --> Sunday, 04 - 11

3860107 --> Sunday, 03 - 27

3860108 --> Sunday, 04 - 15

3860109 --> Sunday, 04 - 07

3860110 --> Sunday, 03 - 23

3860111 --> Sunday, 04 - 12

3860112 --> Sunday, 04 - 03

3860113 --> Sunday, 04 - 23

3860114 --> Sunday, 04 - 08

3860115 --> Sunday, 03 - 31

3860116 --> Sunday, 04 - 19

3860117 --> Sunday, 04 - 04

3860118 --> Sunday, 03 - 27

3860119 --> Sunday, 04 - 16

3860120 --> Sunday, 04 - 07

3860121 --> Sunday, 04 - 20

3860122 --> Sunday, 04 - 12

3860123 --> Sunday, 04 - 04

3860124 --> Sunday, 04 - 23

3860125 --> Sunday, 04 - 08

3860126 --> Sunday, 03 - 31

3860127 --> Sunday, 04 - 20

3860128 --> Sunday, 04 - 04

3860129 --> Sunday, 03 - 27

3860130 --> Sunday, 04 - 16

3860131 --> Sunday, 04 - 01

3860132 --> Sunday, 04 - 20

3860133 --> Sunday, 04 - 12

3860134 --> Sunday, 03 - 28

3860135 --> Sunday, 04 - 17

3860136 --> Sunday, 04 - 08

3860137 --> Sunday, 03 - 24

3860138 --> Sunday, 04 - 13

3860139 --> Sunday, 04 - 05

3860140 --> Sunday, 04 - 24

3860141 --> Sunday, 04 - 09

3860142 --> Sunday, 04 - 01

3860143 --> Sunday, 04 - 21

3860144 --> Sunday, 04 - 12

3860145 --> Sunday, 03 - 28

3860146 --> Sunday, 04 - 17

3860147 --> Sunday, 04 - 09

3860148 --> Sunday, 03 - 24

3860149 --> Sunday, 04 - 13

3860150 --> Sunday, 04 - 05

3860151 --> Sunday, 04 - 18

3860152 --> Sunday, 04 - 09

3860153 --> Sunday, 04 - 01

3860154 --> Sunday, 04 - 21

3860155 --> Sunday, 04 - 06

3860156 --> Sunday, 03 - 28

3860157 --> Sunday, 04 - 17

3860158 --> Sunday, 04 - 02

3860159 --> Sunday, 04 - 22

3860160 --> Sunday, 04 - 13

3860161 --> Sunday, 03 - 29

3860162 --> Sunday, 04 - 18

3860163 --> Sunday, 04 - 10

3860164 --> Sunday, 04 - 01

3860165 --> Sunday, 04 - 14

3860166 --> Sunday, 04 - 06

3860167 --> Sunday, 03 - 29

3860168 --> Sunday, 04 - 17

3860169 --> Sunday, 04 - 02

3860170 --> Sunday, 04 - 22

3860171 --> Sunday, 04 - 14

3860172 --> Sunday, 03 - 29

3860173 --> Sunday, 04 - 18

3860174 --> Sunday, 04 - 10

3860175 --> Sunday, 03 - 26

3860176 --> Sunday, 04 - 14

3860177 --> Sunday, 04 - 06

3860178 --> Sunday, 04 - 19

3860179 --> Sunday, 04 - 11

3860180 --> Sunday, 04 - 02

3860181 --> Sunday, 04 - 22

3860182 --> Sunday, 04 - 07

3860183 --> Sunday, 03 - 30

3860184 --> Sunday, 04 - 18

3860185 --> Sunday, 04 - 03

3860186 --> Sunday, 03 - 26

3860187 --> Sunday, 04 - 15

3860188 --> Sunday, 04 - 06

3860189 --> Sunday, 04 - 19

3860190 --> Sunday, 04 - 11

3860191 --> Sunday, 04 - 03

3860192 --> Sunday, 04 - 15

3860193 --> Sunday, 04 - 07

3860194 --> Sunday, 03 - 30

3860195 --> Sunday, 04 - 12

3860196 --> Sunday, 04 - 03

3860197 --> Sunday, 04 - 23

3860198 --> Sunday, 04 - 15

3860199 --> Sunday, 03 - 31

3860200 --> Sunday, 04 - 20

3860201 --> Sunday, 04 - 12

3860202 --> Sunday, 03 - 28

3860203 --> Sunday, 04 - 17

3860204 --> Sunday, 04 - 08

3860205 --> Sunday, 03 - 24

3860206 --> Sunday, 04 - 13

3860207 --> Sunday, 04 - 05

3860208 --> Sunday, 04 - 24

3860209 --> Sunday, 04 - 09

3860210 --> Sunday, 04 - 01

3860211 --> Sunday, 04 - 21

3860212 --> Sunday, 04 - 05

3860213 --> Sunday, 03 - 28

3860214 --> Sunday, 04 - 17

3860215 --> Sunday, 04 - 02

3860216 --> Sunday, 04 - 21

3860217 --> Sunday, 04 - 13

3860218 --> Sunday, 03 - 29

3860219 --> Sunday, 04 - 18

3860220 --> Sunday, 04 - 09

3860221 --> Sunday, 04 - 01

3860222 --> Sunday, 04 - 14

3860223 --> Sunday, 04 - 06

3860224 --> Sunday, 03 - 28

3860225 --> Sunday, 04 - 17

3860226 --> Sunday, 04 - 02

3860227 --> Sunday, 04 - 22

3860228 --> Sunday, 04 - 13

3860229 --> Sunday, 03 - 29

3860230 --> Sunday, 04 - 18

3860231 --> Sunday, 04 - 10

3860232 --> Sunday, 03 - 25

3860233 --> Sunday, 04 - 14

3860234 --> Sunday, 04 - 06

3860235 --> Sunday, 04 - 19

3860236 --> Sunday, 04 - 10

3860237 --> Sunday, 04 - 02

3860238 --> Sunday, 04 - 22

3860239 --> Sunday, 04 - 07

3860240 --> Sunday, 03 - 29

3860241 --> Sunday, 04 - 18

3860242 --> Sunday, 04 - 03

3860243 --> Sunday, 03 - 26

3860244 --> Sunday, 04 - 14

3860245 --> Sunday, 04 - 06

3860246 --> Sunday, 04 - 19

3860247 --> Sunday, 04 - 11

3860248 --> Sunday, 04 - 02

