Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4000000 through 4009999



4000000 --> Sunday, 04 - 16

4000001 --> Sunday, 04 - 01

4000002 --> Sunday, 04 - 21

4000003 --> Sunday, 04 - 13

4000004 --> Sunday, 03 - 28

4000005 --> Sunday, 04 - 17

4000006 --> Sunday, 04 - 09

4000007 --> Sunday, 03 - 25

4000008 --> Sunday, 04 - 13

4000009 --> Sunday, 04 - 05

4000010 --> Sunday, 04 - 25

4000011 --> Sunday, 04 - 10

4000012 --> Sunday, 04 - 01

4000013 --> Sunday, 04 - 21

4000014 --> Sunday, 04 - 06

4000015 --> Sunday, 03 - 29

4000016 --> Sunday, 04 - 17

4000017 --> Sunday, 04 - 02

4000018 --> Sunday, 03 - 25

4000019 --> Sunday, 04 - 14

4000020 --> Sunday, 04 - 05

4000021 --> Sunday, 04 - 18

4000022 --> Sunday, 04 - 10

4000023 --> Sunday, 04 - 02

4000024 --> Sunday, 04 - 21

4000025 --> Sunday, 04 - 06

4000026 --> Sunday, 03 - 29

4000027 --> Sunday, 04 - 18

4000028 --> Sunday, 04 - 02

4000029 --> Sunday, 04 - 22

4000030 --> Sunday, 04 - 14

4000031 --> Sunday, 03 - 30

4000032 --> Sunday, 04 - 18

4000033 --> Sunday, 04 - 10

4000034 --> Sunday, 03 - 26

4000035 --> Sunday, 04 - 15

4000036 --> Sunday, 04 - 06

4000037 --> Sunday, 03 - 22

4000038 --> Sunday, 04 - 11

4000039 --> Sunday, 04 - 03

4000040 --> Sunday, 04 - 22

4000041 --> Sunday, 04 - 07

4000042 --> Sunday, 03 - 30

4000043 --> Sunday, 04 - 19

4000044 --> Sunday, 04 - 10

4000045 --> Sunday, 03 - 26

4000046 --> Sunday, 04 - 15

4000047 --> Sunday, 04 - 07

4000048 --> Sunday, 04 - 19

4000049 --> Sunday, 04 - 11

4000050 --> Sunday, 04 - 03

4000051 --> Sunday, 04 - 16

4000052 --> Sunday, 04 - 07

4000053 --> Sunday, 03 - 30

4000054 --> Sunday, 04 - 19

4000055 --> Sunday, 04 - 04

4000056 --> Sunday, 03 - 26

4000057 --> Sunday, 04 - 15

4000058 --> Sunday, 03 - 31

4000059 --> Sunday, 04 - 20

4000060 --> Sunday, 04 - 11

4000061 --> Sunday, 03 - 27

4000062 --> Sunday, 04 - 16

4000063 --> Sunday, 04 - 08

4000064 --> Sunday, 03 - 30

4000065 --> Sunday, 04 - 12

4000066 --> Sunday, 04 - 04

4000067 --> Sunday, 04 - 24

4000068 --> Sunday, 04 - 15

4000069 --> Sunday, 03 - 31

4000070 --> Sunday, 04 - 20

4000071 --> Sunday, 04 - 05

4000072 --> Sunday, 03 - 27

4000073 --> Sunday, 04 - 16

4000074 --> Sunday, 04 - 08

4000075 --> Sunday, 03 - 24

4000076 --> Sunday, 04 - 12

4000077 --> Sunday, 04 - 04

4000078 --> Sunday, 04 - 24

4000079 --> Sunday, 04 - 09

4000080 --> Sunday, 03 - 31

4000081 --> Sunday, 04 - 20

4000082 --> Sunday, 04 - 05

4000083 --> Sunday, 03 - 28

4000084 --> Sunday, 04 - 16

