Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5040000 through 5049999



5040000 --> Sunday, 04 - 16

5040001 --> Sunday, 04 - 08

5040002 --> Sunday, 03 - 24

5040003 --> Sunday, 04 - 13

5040004 --> Sunday, 04 - 04

5040005 --> Sunday, 04 - 24

5040006 --> Sunday, 04 - 09

5040007 --> Sunday, 04 - 01

5040008 --> Sunday, 04 - 20

5040009 --> Sunday, 04 - 12

5040010 --> Sunday, 03 - 28

5040011 --> Sunday, 04 - 17

5040012 --> Sunday, 04 - 08

5040013 --> Sunday, 03 - 24

5040014 --> Sunday, 04 - 13

5040015 --> Sunday, 04 - 05

5040016 --> Sunday, 04 - 24

5040017 --> Sunday, 04 - 09

5040018 --> Sunday, 04 - 01

5040019 --> Sunday, 04 - 21

5040020 --> Sunday, 04 - 05

5040021 --> Sunday, 03 - 28

5040022 --> Sunday, 04 - 17

5040023 --> Sunday, 04 - 02

5040024 --> Sunday, 04 - 21

5040025 --> Sunday, 04 - 13

5040026 --> Sunday, 03 - 29

5040027 --> Sunday, 04 - 18

5040028 --> Sunday, 04 - 09

5040029 --> Sunday, 04 - 01

5040030 --> Sunday, 04 - 14

5040031 --> Sunday, 04 - 06

5040032 --> Sunday, 03 - 28

5040033 --> Sunday, 04 - 17

5040034 --> Sunday, 04 - 02

5040035 --> Sunday, 04 - 22

5040036 --> Sunday, 04 - 13

5040037 --> Sunday, 03 - 29

5040038 --> Sunday, 04 - 18

5040039 --> Sunday, 04 - 10

5040040 --> Sunday, 03 - 25

5040041 --> Sunday, 04 - 14

5040042 --> Sunday, 04 - 06

5040043 --> Sunday, 04 - 19

5040044 --> Sunday, 04 - 10

5040045 --> Sunday, 04 - 02

5040046 --> Sunday, 04 - 22

5040047 --> Sunday, 04 - 07

5040048 --> Sunday, 03 - 29

5040049 --> Sunday, 04 - 18

5040050 --> Sunday, 04 - 03

5040051 --> Sunday, 03 - 26

5040052 --> Sunday, 04 - 14

5040053 --> Sunday, 04 - 06

5040054 --> Sunday, 04 - 19

5040055 --> Sunday, 04 - 11

5040056 --> Sunday, 04 - 02

5040057 --> Sunday, 04 - 15

5040058 --> Sunday, 04 - 07

5040059 --> Sunday, 03 - 30

5040060 --> Sunday, 04 - 18

5040061 --> Sunday, 04 - 03

5040062 --> Sunday, 04 - 23

5040063 --> Sunday, 04 - 15

5040064 --> Sunday, 03 - 30

5040065 --> Sunday, 04 - 19

5040066 --> Sunday, 04 - 11

5040067 --> Sunday, 03 - 27

5040068 --> Sunday, 04 - 15

5040069 --> Sunday, 04 - 07

5040070 --> Sunday, 03 - 23

5040071 --> Sunday, 04 - 12

5040072 --> Sunday, 04 - 03

5040073 --> Sunday, 04 - 23

5040074 --> Sunday, 04 - 08

5040075 --> Sunday, 03 - 31

5040076 --> Sunday, 04 - 19

5040077 --> Sunday, 04 - 04

5040078 --> Sunday, 03 - 27

5040079 --> Sunday, 04 - 16

5040080 --> Sunday, 04 - 07

5040081 --> Sunday, 04 - 20

5040082 --> Sunday, 04 - 12

5040083 --> Sunday, 04 - 04

5040084 --> Sunday, 04 - 23

5040085 --> Sunday, 04 - 08

5040086 --> Sunday, 03 - 31

5040087 --> Sunday, 04 - 20

5040088 --> Sunday, 04 - 04

5040089 --> Sunday, 03 - 27

5040090 --> Sunday, 04 - 16

5040091 --> Sunday, 04 - 01

5040092 --> Sunday, 04 - 20

5040093 --> Sunday, 04 - 12

5040094 --> Sunday, 03 - 28

5040095 --> Sunday, 04 - 17

5040096 --> Sunday, 04 - 08

5040097 --> Sunday, 03 - 24

5040098 --> Sunday, 04 - 13

5040099 --> Sunday, 04 - 05

5040100 --> Sunday, 03 - 28

5040101 --> Sunday, 04 - 10

5040102 --> Sunday, 04 - 02

5040103 --> Sunday, 04 - 22

5040104 --> Sunday, 04 - 13

5040105 --> Sunday, 03 - 29

5040106 --> Sunday, 04 - 18

5040107 --> Sunday, 04 - 10

5040108 --> Sunday, 03 - 25

5040109 --> Sunday, 04 - 14

5040110 --> Sunday, 04 - 06

5040111 --> Sunday, 04 - 19

5040112 --> Sunday, 04 - 10

5040113 --> Sunday, 04 - 02

5040114 --> Sunday, 04 - 22

5040115 --> Sunday, 04 - 07

5040116 --> Sunday, 03 - 29

5040117 --> Sunday, 04 - 18

5040118 --> Sunday, 04 - 03

5040119 --> Sunday, 03 - 26

5040120 --> Sunday, 04 - 14

5040121 --> Sunday, 03 - 30

5040122 --> Sunday, 04 - 19

5040123 --> Sunday, 04 - 11

5040124 --> Sunday, 04 - 02

5040125 --> Sunday, 04 - 15

5040126 --> Sunday, 04 - 07

5040127 --> Sunday, 03 - 30

5040128 --> Sunday, 04 - 18

5040129 --> Sunday, 04 - 03

5040130 --> Sunday, 04 - 23

5040131 --> Sunday, 04 - 08

5040132 --> Sunday, 03 - 30

5040133 --> Sunday, 04 - 19

5040134 --> Sunday, 04 - 11

5040135 --> Sunday, 03 - 27

5040136 --> Sunday, 04 - 15

5040137 --> Sunday, 04 - 07

5040138 --> Sunday, 03 - 23

5040139 --> Sunday, 04 - 12

5040140 --> Sunday, 04 - 03

5040141 --> Sunday, 04 - 23

5040142 --> Sunday, 04 - 08

5040143 --> Sunday, 03 - 31

5040144 --> Sunday, 04 - 19

5040145 --> Sunday, 04 - 04

5040146 --> Sunday, 03 - 27

5040147 --> Sunday, 04 - 16

5040148 --> Sunday, 04 - 07

5040149 --> Sunday, 04 - 20

5040150 --> Sunday, 04 - 12

5040151 --> Sunday, 03 - 28

5040152 --> Sunday, 04 - 16

5040153 --> Sunday, 04 - 08

5040154 --> Sunday, 03 - 31

5040155 --> Sunday, 04 - 13

5040156 --> Sunday, 04 - 04

5040157 --> Sunday, 03 - 27

5040158 --> Sunday, 04 - 16

5040159 --> Sunday, 04 - 01

5040160 --> Sunday, 04 - 20

5040161 --> Sunday, 04 - 12

5040162 --> Sunday, 03 - 28

5040163 --> Sunday, 04 - 17

5040164 --> Sunday, 04 - 08

5040165 --> Sunday, 03 - 24

5040166 --> Sunday, 04 - 13

5040167 --> Sunday, 04 - 05

5040168 --> Sunday, 04 - 24

5040169 --> Sunday, 04 - 09

5040170 --> Sunday, 04 - 01

5040171 --> Sunday, 04 - 21

5040172 --> Sunday, 04 - 05

5040173 --> Sunday, 03 - 28

5040174 --> Sunday, 04 - 17

5040175 --> Sunday, 04 - 02

5040176 --> Sunday, 03 - 24

5040177 --> Sunday, 04 - 13

5040178 --> Sunday, 04 - 05

5040179 --> Sunday, 04 - 18

5040180 --> Sunday, 04 - 09

5040181 --> Sunday, 04 - 01

5040182 --> Sunday, 04 - 21

5040183 --> Sunday, 04 - 06

5040184 --> Sunday, 03 - 28

5040185 --> Sunday, 04 - 17

5040186 --> Sunday, 04 - 02

5040187 --> Sunday, 04 - 22

5040188 --> Sunday, 04 - 13

5040189 --> Sunday, 03 - 29

5040190 --> Sunday, 04 - 18

5040191 --> Sunday, 04 - 10

5040192 --> Sunday, 03 - 25

5040193 --> Sunday, 04 - 14

5040194 --> Sunday, 04 - 06

5040195 --> Sunday, 03 - 22

5040196 --> Sunday, 04 - 10

5040197 --> Sunday, 04 - 02

5040198 --> Sunday, 04 - 22

5040199 --> Sunday, 04 - 07

5040200 --> Sunday, 03 - 30

5040201 --> Sunday, 04 - 19

5040202 --> Sunday, 04 - 04

5040203 --> Sunday, 03 - 27

5040204 --> Sunday, 04 - 15

5040205 --> Sunday, 04 - 07

5040206 --> Sunday, 04 - 20

5040207 --> Sunday, 04 - 12

5040208 --> Sunday, 04 - 03

5040209 --> Sunday, 04 - 16

5040210 --> Sunday, 04 - 08

5040211 --> Sunday, 03 - 31

5040212 --> Sunday, 04 - 19

5040213 --> Sunday, 04 - 04

5040214 --> Sunday, 03 - 27

5040215 --> Sunday, 04 - 16

5040216 --> Sunday, 03 - 31

5040217 --> Sunday, 04 - 20

5040218 --> Sunday, 04 - 12

5040219 --> Sunday, 03 - 28

5040220 --> Sunday, 04 - 16

5040221 --> Sunday, 04 - 08

5040222 --> Sunday, 03 - 24

5040223 --> Sunday, 04 - 13

5040224 --> Sunday, 04 - 04

5040225 --> Sunday, 04 - 24

5040226 --> Sunday, 04 - 09

5040227 --> Sunday, 04 - 01

5040228 --> Sunday, 04 - 20

5040229 --> Sunday, 04 - 05

5040230 --> Sunday, 03 - 28

5040231 --> Sunday, 04 - 17

5040232 --> Sunday, 04 - 08

5040233 --> Sunday, 03 - 24

5040234 --> Sunday, 04 - 13

5040235 --> Sunday, 04 - 05

5040236 --> Sunday, 04 - 24

5040237 --> Sunday, 04 - 09

5040238 --> Sunday, 04 - 01

5040239 --> Sunday, 04 - 21

5040240 --> Sunday, 04 - 05

5040241 --> Sunday, 03 - 28

5040242 --> Sunday, 04 - 17

5040243 --> Sunday, 04 - 02

5040244 --> Sunday, 04 - 21

5040245 --> Sunday, 04 - 13

5040246 --> Sunday, 03 - 29

5040247 --> Sunday, 04 - 18

5040248 --> Sunday, 04 - 09

5040249 --> Sunday, 03 - 25

5040250 --> Sunday, 04 - 14

5040251 --> Sunday, 04 - 06

5040252 --> Sunday, 03 - 28

5040253 --> Sunday, 04 - 10

5040254 --> Sunday, 04 - 02

5040255 --> Sunday, 04 - 22

