Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0260000 through 0269999



0260000 --> Sunday, 04 - 02

0260001 --> Sunday, 04 - 22

0260002 --> Sunday, 04 - 14

0260003 --> Sunday, 03 - 30

0260004 --> Sunday, 04 - 18

0260005 --> Sunday, 04 - 10

0260006 --> Sunday, 03 - 26

0260007 --> Sunday, 04 - 15

0260008 --> Sunday, 04 - 06

0260009 --> Sunday, 03 - 22

0260010 --> Sunday, 04 - 11

0260011 --> Sunday, 04 - 03

0260012 --> Sunday, 04 - 22

0260013 --> Sunday, 04 - 07

0260014 --> Sunday, 03 - 30

0260015 --> Sunday, 04 - 19

0260016 --> Sunday, 04 - 03

0260017 --> Sunday, 03 - 26

0260018 --> Sunday, 04 - 15

0260019 --> Sunday, 03 - 31

0260020 --> Sunday, 04 - 19

0260021 --> Sunday, 04 - 11

0260022 --> Sunday, 04 - 03

0260023 --> Sunday, 04 - 16

0260024 --> Sunday, 04 - 07

0260025 --> Sunday, 03 - 30

0260026 --> Sunday, 04 - 19

0260027 --> Sunday, 04 - 04

0260028 --> Sunday, 03 - 26

0260029 --> Sunday, 04 - 15

0260030 --> Sunday, 03 - 31

0260031 --> Sunday, 04 - 20

0260032 --> Sunday, 04 - 11

0260033 --> Sunday, 03 - 27

0260034 --> Sunday, 04 - 16

0260035 --> Sunday, 04 - 08

0260036 --> Sunday, 03 - 23

0260037 --> Sunday, 04 - 12

0260038 --> Sunday, 04 - 04

0260039 --> Sunday, 04 - 24

0260040 --> Sunday, 04 - 08

0260041 --> Sunday, 03 - 31

0260042 --> Sunday, 04 - 20

0260043 --> Sunday, 04 - 05

0260044 --> Sunday, 03 - 27

0260045 --> Sunday, 04 - 16

0260046 --> Sunday, 04 - 08

0260047 --> Sunday, 03 - 24

0260048 --> Sunday, 04 - 12

0260049 --> Sunday, 04 - 04

0260050 --> Sunday, 04 - 24

0260051 --> Sunday, 04 - 09

0260052 --> Sunday, 03 - 31

0260053 --> Sunday, 04 - 20

0260054 --> Sunday, 04 - 05

0260055 --> Sunday, 03 - 28

0260056 --> Sunday, 04 - 16

0260057 --> Sunday, 04 - 01

0260058 --> Sunday, 04 - 21

0260059 --> Sunday, 04 - 13

0260060 --> Sunday, 03 - 28

0260061 --> Sunday, 04 - 17

0260062 --> Sunday, 04 - 09

0260063 --> Sunday, 03 - 25

0260064 --> Sunday, 04 - 13

0260065 --> Sunday, 04 - 05

0260066 --> Sunday, 03 - 28

0260067 --> Sunday, 04 - 10

0260068 --> Sunday, 04 - 01

0260069 --> Sunday, 04 - 21

0260070 --> Sunday, 04 - 13

0260071 --> Sunday, 03 - 29

0260072 --> Sunday, 04 - 17

0260073 --> Sunday, 04 - 09

0260074 --> Sunday, 03 - 25

0260075 --> Sunday, 04 - 14

0260076 --> Sunday, 04 - 05

0260077 --> Sunday, 04 - 25

0260078 --> Sunday, 04 - 10

0260079 --> Sunday, 04 - 02

0260080 --> Sunday, 04 - 21

0260081 --> Sunday, 04 - 06

0260082 --> Sunday, 03 - 29

0260083 --> Sunday, 04 - 18

0260084 --> Sunday, 04 - 02

0260085 --> Sunday, 03 - 25

0260086 --> Sunday, 04 - 14

0260087 --> Sunday, 03 - 30

0260088 --> Sunday, 04 - 18

0260089 --> Sunday, 04 - 10

0260090 --> Sunday, 04 - 02

0260091 --> Sunday, 04 - 15

0260092 --> Sunday, 04 - 06

0260093 --> Sunday, 03 - 29

0260094 --> Sunday, 04 - 11

0260095 --> Sunday, 04 - 03

0260096 --> Sunday, 04 - 22

0260097 --> Sunday, 04 - 14

0260098 --> Sunday, 03 - 30

0260099 --> Sunday, 04 - 19

