Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3840000 through 3849999



3840000 --> Sunday, 03 - 26

3840001 --> Sunday, 04 - 15

3840002 --> Sunday, 04 - 07

3840003 --> Sunday, 04 - 20

3840004 --> Sunday, 04 - 11

3840005 --> Sunday, 04 - 03

3840006 --> Sunday, 04 - 23

3840007 --> Sunday, 04 - 08

3840008 --> Sunday, 03 - 30

3840009 --> Sunday, 04 - 19

3840010 --> Sunday, 04 - 04

3840011 --> Sunday, 03 - 27

3840012 --> Sunday, 04 - 15

3840013 --> Sunday, 03 - 31

3840014 --> Sunday, 04 - 20

3840015 --> Sunday, 04 - 12

3840016 --> Sunday, 03 - 27

3840017 --> Sunday, 04 - 16

3840018 --> Sunday, 04 - 08

3840019 --> Sunday, 03 - 24

3840020 --> Sunday, 04 - 12

3840021 --> Sunday, 04 - 04

3840022 --> Sunday, 04 - 24

3840023 --> Sunday, 04 - 09

3840024 --> Sunday, 03 - 31

3840025 --> Sunday, 04 - 20

3840026 --> Sunday, 04 - 12

3840027 --> Sunday, 03 - 28

3840028 --> Sunday, 04 - 16

3840029 --> Sunday, 04 - 08

3840030 --> Sunday, 03 - 24

3840031 --> Sunday, 04 - 13

3840032 --> Sunday, 04 - 04

3840033 --> Sunday, 04 - 24

3840034 --> Sunday, 04 - 09

3840035 --> Sunday, 04 - 01

3840036 --> Sunday, 04 - 20

3840037 --> Sunday, 04 - 05

3840038 --> Sunday, 03 - 28

3840039 --> Sunday, 04 - 17

3840040 --> Sunday, 04 - 01

3840041 --> Sunday, 04 - 21

3840042 --> Sunday, 04 - 13

3840043 --> Sunday, 03 - 29

3840044 --> Sunday, 04 - 17

3840045 --> Sunday, 04 - 09

3840046 --> Sunday, 04 - 01

3840047 --> Sunday, 04 - 14

3840048 --> Sunday, 04 - 05

3840049 --> Sunday, 03 - 28
