Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1460000 through 1469999



1460000 --> Sunday, 03 - 26

1460001 --> Sunday, 04 - 15

1460002 --> Sunday, 03 - 31

1460003 --> Sunday, 04 - 20

1460004 --> Sunday, 04 - 11

1460005 --> Sunday, 04 - 03

1460006 --> Sunday, 04 - 16

1460007 --> Sunday, 04 - 08

1460008 --> Sunday, 03 - 30

1460009 --> Sunday, 04 - 19

1460010 --> Sunday, 04 - 04

1460011 --> Sunday, 03 - 27

1460012 --> Sunday, 04 - 15

1460013 --> Sunday, 03 - 31

1460014 --> Sunday, 04 - 20

1460015 --> Sunday, 04 - 12

1460016 --> Sunday, 03 - 27

1460017 --> Sunday, 04 - 16

1460018 --> Sunday, 04 - 08

1460019 --> Sunday, 03 - 24

1460020 --> Sunday, 04 - 12

1460021 --> Sunday, 04 - 04

1460022 --> Sunday, 04 - 24

1460023 --> Sunday, 04 - 09

1460024 --> Sunday, 03 - 31

1460025 --> Sunday, 04 - 20

1460026 --> Sunday, 04 - 05

1460027 --> Sunday, 03 - 28

1460028 --> Sunday, 04 - 16

1460029 --> Sunday, 04 - 08

1460030 --> Sunday, 03 - 24

1460031 --> Sunday, 04 - 13

1460032 --> Sunday, 04 - 04

1460033 --> Sunday, 04 - 24

1460034 --> Sunday, 04 - 09

1460035 --> Sunday, 04 - 01

1460036 --> Sunday, 04 - 20

1460037 --> Sunday, 04 - 05

1460038 --> Sunday, 03 - 28

1460039 --> Sunday, 04 - 17

1460040 --> Sunday, 04 - 01

1460041 --> Sunday, 04 - 21

1460042 --> Sunday, 04 - 13

1460043 --> Sunday, 03 - 29

1460044 --> Sunday, 04 - 17

1460045 --> Sunday, 04 - 09

1460046 --> Sunday, 03 - 25

1460047 --> Sunday, 04 - 14

1460048 --> Sunday, 04 - 05

1460049 --> Sunday, 03 - 28

1460050 --> Sunday, 04 - 10

1460051 --> Sunday, 04 - 02

1460052 --> Sunday, 04 - 21

1460053 --> Sunday, 04 - 13

1460054 --> Sunday, 03 - 29

1460055 --> Sunday, 04 - 18

1460056 --> Sunday, 04 - 09

1460057 --> Sunday, 03 - 25

1460058 --> Sunday, 04 - 14

1460059 --> Sunday, 04 - 06

1460060 --> Sunday, 04 - 25

1460061 --> Sunday, 04 - 10

1460062 --> Sunday, 04 - 02

1460063 --> Sunday, 04 - 22

1460064 --> Sunday, 04 - 06

1460065 --> Sunday, 03 - 29

1460066 --> Sunday, 04 - 18

1460067 --> Sunday, 04 - 03

1460068 --> Sunday, 03 - 25

1460069 --> Sunday, 04 - 14

1460070 --> Sunday, 03 - 30

1460071 --> Sunday, 04 - 19

1460072 --> Sunday, 04 - 10

1460073 --> Sunday, 04 - 02

1460074 --> Sunday, 04 - 15

1460075 --> Sunday, 04 - 07

1460076 --> Sunday, 03 - 29

1460077 --> Sunday, 04 - 11

1460078 --> Sunday, 04 - 03

1460079 --> Sunday, 04 - 23

1460080 --> Sunday, 04 - 14

1460081 --> Sunday, 03 - 30

1460082 --> Sunday, 04 - 19

1460083 --> Sunday, 04 - 11

1460084 --> Sunday, 03 - 26

1460085 --> Sunday, 04 - 15

1460086 --> Sunday, 04 - 07

1460087 --> Sunday, 03 - 23

1460088 --> Sunday, 04 - 11

1460089 --> Sunday, 04 - 03

1460090 --> Sunday, 04 - 23

1460091 --> Sunday, 04 - 08

1460092 --> Sunday, 03 - 30

1460093 --> Sunday, 04 - 19

1460094 --> Sunday, 04 - 04

1460095 --> Sunday, 03 - 27

1460096 --> Sunday, 04 - 15

1460097 --> Sunday, 03 - 31

1460098 --> Sunday, 04 - 20

1460099 --> Sunday, 04 - 12

1460100 --> Sunday, 04 - 04

1460101 --> Sunday, 04 - 17

1460102 --> Sunday, 04 - 09

1460103 --> Sunday, 04 - 01

1460104 --> Sunday, 04 - 20

1460105 --> Sunday, 04 - 05

1460106 --> Sunday, 03 - 28

1460107 --> Sunday, 04 - 17

1460108 --> Sunday, 04 - 01

1460109 --> Sunday, 04 - 21

1460110 --> Sunday, 04 - 13

1460111 --> Sunday, 03 - 29

1460112 --> Sunday, 04 - 17

1460113 --> Sunday, 04 - 09

1460114 --> Sunday, 03 - 25

1460115 --> Sunday, 04 - 14

1460116 --> Sunday, 04 - 05

1460117 --> Sunday, 04 - 25

1460118 --> Sunday, 04 - 10

1460119 --> Sunday, 04 - 02

1460120 --> Sunday, 04 - 21

1460121 --> Sunday, 04 - 06

1460122 --> Sunday, 03 - 29

1460123 --> Sunday, 04 - 18

1460124 --> Sunday, 04 - 09

1460125 --> Sunday, 03 - 25

1460126 --> Sunday, 04 - 14

1460127 --> Sunday, 04 - 06

1460128 --> Sunday, 04 - 18

1460129 --> Sunday, 04 - 10

1460130 --> Sunday, 04 - 02

1460131 --> Sunday, 04 - 15

1460132 --> Sunday, 04 - 06

1460133 --> Sunday, 03 - 29

1460134 --> Sunday, 04 - 18

1460135 --> Sunday, 04 - 03

1460136 --> Sunday, 04 - 22

1460137 --> Sunday, 04 - 14

1460138 --> Sunday, 03 - 30

1460139 --> Sunday, 04 - 19

1460140 --> Sunday, 04 - 10

1460141 --> Sunday, 03 - 26

1460142 --> Sunday, 04 - 15

1460143 --> Sunday, 04 - 07

1460144 --> Sunday, 03 - 29

1460145 --> Sunday, 04 - 11

1460146 --> Sunday, 04 - 03

1460147 --> Sunday, 04 - 23

1460148 --> Sunday, 04 - 14

1460149 --> Sunday, 03 - 30

1460150 --> Sunday, 04 - 19

1460151 --> Sunday, 04 - 04

1460152 --> Sunday, 03 - 26

1460153 --> Sunday, 04 - 15

1460154 --> Sunday, 04 - 07

1460155 --> Sunday, 04 - 20

1460156 --> Sunday, 04 - 11

1460157 --> Sunday, 04 - 03

1460158 --> Sunday, 04 - 23

1460159 --> Sunday, 04 - 08

1460160 --> Sunday, 03 - 30

1460161 --> Sunday, 04 - 19

1460162 --> Sunday, 04 - 04

1460163 --> Sunday, 03 - 27

1460164 --> Sunday, 04 - 15

1460165 --> Sunday, 03 - 31

1460166 --> Sunday, 04 - 20

