Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2430000 through 2439999



2430000 --> Sunday, 04 - 16

2430001 --> Sunday, 04 - 01

2430002 --> Sunday, 04 - 21

2430003 --> Sunday, 04 - 13

2430004 --> Sunday, 03 - 28

2430005 --> Sunday, 04 - 17

2430006 --> Sunday, 04 - 09

2430007 --> Sunday, 03 - 25

2430008 --> Sunday, 04 - 13

2430009 --> Sunday, 04 - 05

2430010 --> Sunday, 04 - 25

2430011 --> Sunday, 04 - 10

2430012 --> Sunday, 04 - 01

2430013 --> Sunday, 04 - 21

2430014 --> Sunday, 04 - 06

2430015 --> Sunday, 03 - 29

2430016 --> Sunday, 04 - 17

2430017 --> Sunday, 04 - 09

2430018 --> Sunday, 03 - 25

2430019 --> Sunday, 04 - 14

2430020 --> Sunday, 04 - 05

2430021 --> Sunday, 04 - 18

2430022 --> Sunday, 04 - 10

2430023 --> Sunday, 04 - 02

2430024 --> Sunday, 04 - 21

2430025 --> Sunday, 04 - 06

2430026 --> Sunday, 03 - 29

2430027 --> Sunday, 04 - 18

2430028 --> Sunday, 04 - 02

2430029 --> Sunday, 04 - 22

2430030 --> Sunday, 04 - 14

2430031 --> Sunday, 03 - 30

2430032 --> Sunday, 04 - 18

2430033 --> Sunday, 04 - 10

2430034 --> Sunday, 03 - 26

2430035 --> Sunday, 04 - 15

2430036 --> Sunday, 04 - 06

2430037 --> Sunday, 03 - 29

2430038 --> Sunday, 04 - 11

2430039 --> Sunday, 04 - 03

2430040 --> Sunday, 04 - 22

2430041 --> Sunday, 04 - 14

2430042 --> Sunday, 03 - 30

2430043 --> Sunday, 04 - 19

2430044 --> Sunday, 04 - 10

2430045 --> Sunday, 03 - 26

2430046 --> Sunday, 04 - 15

2430047 --> Sunday, 04 - 07

2430048 --> Sunday, 04 - 19

2430049 --> Sunday, 04 - 11

2430050 --> Sunday, 04 - 03

2430051 --> Sunday, 04 - 23

