Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2860000 through 2869999



2860000 --> Sunday, 04 - 02

2860001 --> Sunday, 04 - 22

2860002 --> Sunday, 04 - 07

2860003 --> Sunday, 03 - 30

2860004 --> Sunday, 04 - 18

2860005 --> Sunday, 04 - 03

2860006 --> Sunday, 03 - 26

2860007 --> Sunday, 04 - 15

2860008 --> Sunday, 04 - 06

2860009 --> Sunday, 04 - 19

2860010 --> Sunday, 04 - 11

2860011 --> Sunday, 04 - 03

2860012 --> Sunday, 04 - 22

2860013 --> Sunday, 04 - 07

2860014 --> Sunday, 03 - 30

2860015 --> Sunday, 04 - 12

2860016 --> Sunday, 04 - 03

2860017 --> Sunday, 04 - 23

2860018 --> Sunday, 04 - 15

2860019 --> Sunday, 03 - 31

2860020 --> Sunday, 04 - 19

2860021 --> Sunday, 04 - 11

2860022 --> Sunday, 03 - 27

2860023 --> Sunday, 04 - 16

2860024 --> Sunday, 04 - 07

2860025 --> Sunday, 03 - 23

2860026 --> Sunday, 04 - 12

2860027 --> Sunday, 04 - 04

2860028 --> Sunday, 04 - 23

2860029 --> Sunday, 04 - 08

2860030 --> Sunday, 03 - 31

2860031 --> Sunday, 04 - 20

2860032 --> Sunday, 04 - 04

2860033 --> Sunday, 03 - 27

2860034 --> Sunday, 04 - 16

2860035 --> Sunday, 04 - 01

2860036 --> Sunday, 04 - 20

2860037 --> Sunday, 04 - 12

2860038 --> Sunday, 04 - 04

2860039 --> Sunday, 04 - 17

2860040 --> Sunday, 04 - 08

2860041 --> Sunday, 03 - 31

2860042 --> Sunday, 04 - 20

2860043 --> Sunday, 04 - 05

2860044 --> Sunday, 03 - 27

2860045 --> Sunday, 04 - 16

2860046 --> Sunday, 04 - 01

2860047 --> Sunday, 04 - 21

2860048 --> Sunday, 04 - 12

2860049 --> Sunday, 03 - 28

2860050 --> Sunday, 04 - 17

2860051 --> Sunday, 04 - 09

2860052 --> Sunday, 03 - 24

2860053 --> Sunday, 04 - 13

2860054 --> Sunday, 04 - 05

2860055 --> Sunday, 04 - 25

2860056 --> Sunday, 04 - 09

2860057 --> Sunday, 04 - 01

2860058 --> Sunday, 04 - 21

2860059 --> Sunday, 04 - 06

2860060 --> Sunday, 03 - 28

2860061 --> Sunday, 04 - 17

2860062 --> Sunday, 04 - 09

2860063 --> Sunday, 03 - 25

2860064 --> Sunday, 04 - 13

2860065 --> Sunday, 04 - 05

2860066 --> Sunday, 04 - 18

2860067 --> Sunday, 04 - 10

2860068 --> Sunday, 04 - 01

