Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0100000 through 0109999



0100000 --> Sunday, 04 - 16

0100001 --> Sunday, 04 - 08

0100002 --> Sunday, 03 - 24

0100003 --> Sunday, 04 - 13

0100004 --> Sunday, 04 - 04

0100005 --> Sunday, 04 - 24

0100006 --> Sunday, 04 - 09

0100007 --> Sunday, 04 - 01

0100008 --> Sunday, 04 - 20

0100009 --> Sunday, 04 - 05

0100010 --> Sunday, 03 - 28

0100011 --> Sunday, 04 - 17

0100012 --> Sunday, 04 - 01

0100013 --> Sunday, 04 - 21

0100014 --> Sunday, 04 - 13

0100015 --> Sunday, 03 - 29

0100016 --> Sunday, 04 - 17

0100017 --> Sunday, 04 - 09

0100018 --> Sunday, 03 - 25

0100019 --> Sunday, 04 - 14

0100020 --> Sunday, 04 - 05

0100021 --> Sunday, 03 - 28

0100022 --> Sunday, 04 - 10

0100023 --> Sunday, 04 - 02

0100024 --> Sunday, 04 - 21

0100025 --> Sunday, 04 - 13

0100026 --> Sunday, 03 - 29

0100027 --> Sunday, 04 - 18

0100028 --> Sunday, 04 - 09

0100029 --> Sunday, 03 - 25

0100030 --> Sunday, 04 - 14

0100031 --> Sunday, 04 - 06

0100032 --> Sunday, 04 - 25

0100033 --> Sunday, 04 - 10

0100034 --> Sunday, 04 - 02

0100035 --> Sunday, 04 - 22

0100036 --> Sunday, 04 - 06

0100037 --> Sunday, 03 - 29

0100038 --> Sunday, 04 - 18

0100039 --> Sunday, 04 - 03

0100040 --> Sunday, 03 - 25

0100041 --> Sunday, 04 - 14

0100042 --> Sunday, 03 - 30

0100043 --> Sunday, 04 - 19

0100044 --> Sunday, 04 - 10

0100045 --> Sunday, 04 - 02

0100046 --> Sunday, 04 - 15

0100047 --> Sunday, 04 - 07

0100048 --> Sunday, 03 - 29

0100049 --> Sunday, 04 - 18

0100050 --> Sunday, 04 - 03

0100051 --> Sunday, 04 - 23

0100052 --> Sunday, 04 - 14

0100053 --> Sunday, 03 - 30

0100054 --> Sunday, 04 - 19

0100055 --> Sunday, 04 - 11

0100056 --> Sunday, 03 - 26

0100057 --> Sunday, 04 - 15

