Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2830000 through 2839999



2830000 --> Sunday, 04 - 09

2830001 --> Sunday, 04 - 01

2830002 --> Sunday, 04 - 21

2830003 --> Sunday, 04 - 06

2830004 --> Sunday, 03 - 28

2830005 --> Sunday, 04 - 17

2830006 --> Sunday, 04 - 02

2830007 --> Sunday, 03 - 25

2830008 --> Sunday, 04 - 13

2830009 --> Sunday, 04 - 05

2830010 --> Sunday, 04 - 18

2830011 --> Sunday, 04 - 10

2830012 --> Sunday, 04 - 01

2830013 --> Sunday, 04 - 14

2830014 --> Sunday, 04 - 06

2830015 --> Sunday, 03 - 29

2830016 --> Sunday, 04 - 17

2830017 --> Sunday, 04 - 02

2830018 --> Sunday, 04 - 22

2830019 --> Sunday, 04 - 14

2830020 --> Sunday, 03 - 29

2830021 --> Sunday, 04 - 18

2830022 --> Sunday, 04 - 10

2830023 --> Sunday, 03 - 26

2830024 --> Sunday, 04 - 14

2830025 --> Sunday, 04 - 06

2830026 --> Sunday, 03 - 22

2830027 --> Sunday, 04 - 11

2830028 --> Sunday, 04 - 02

2830029 --> Sunday, 04 - 22

2830030 --> Sunday, 04 - 07

2830031 --> Sunday, 03 - 30

2830032 --> Sunday, 04 - 18

2830033 --> Sunday, 04 - 03

2830034 --> Sunday, 03 - 26

2830035 --> Sunday, 04 - 15

2830036 --> Sunday, 04 - 06

2830037 --> Sunday, 04 - 19

2830038 --> Sunday, 04 - 11

2830039 --> Sunday, 04 - 03

2830040 --> Sunday, 04 - 22

2830041 --> Sunday, 04 - 07

2830042 --> Sunday, 03 - 30

2830043 --> Sunday, 04 - 19

2830044 --> Sunday, 04 - 03

2830045 --> Sunday, 03 - 26

2830046 --> Sunday, 04 - 15

2830047 --> Sunday, 03 - 31

2830048 --> Sunday, 04 - 19

2830049 --> Sunday, 04 - 11

2830050 --> Sunday, 03 - 27

2830051 --> Sunday, 04 - 16

2830052 --> Sunday, 04 - 07

2830053 --> Sunday, 03 - 23

2830054 --> Sunday, 04 - 12

2830055 --> Sunday, 04 - 04

2830056 --> Sunday, 04 - 23

2830057 --> Sunday, 04 - 08

2830058 --> Sunday, 03 - 31

2830059 --> Sunday, 04 - 20

2830060 --> Sunday, 04 - 11

2830061 --> Sunday, 03 - 27

2830062 --> Sunday, 04 - 16

2830063 --> Sunday, 04 - 08

2830064 --> Sunday, 03 - 23

2830065 --> Sunday, 04 - 12

2830066 --> Sunday, 04 - 04

2830067 --> Sunday, 04 - 24

2830068 --> Sunday, 04 - 08

2830069 --> Sunday, 03 - 31

2830070 --> Sunday, 04 - 20

2830071 --> Sunday, 04 - 05

2830072 --> Sunday, 03 - 27

2830073 --> Sunday, 04 - 16

2830074 --> Sunday, 04 - 01

2830075 --> Sunday, 04 - 21

2830076 --> Sunday, 04 - 12

2830077 --> Sunday, 03 - 28

2830078 --> Sunday, 04 - 17

2830079 --> Sunday, 04 - 09

2830080 --> Sunday, 03 - 31

2830081 --> Sunday, 04 - 13

2830082 --> Sunday, 04 - 05

2830083 --> Sunday, 03 - 28

2830084 --> Sunday, 04 - 16

2830085 --> Sunday, 04 - 01

2830086 --> Sunday, 04 - 21

2830087 --> Sunday, 04 - 13

2830088 --> Sunday, 03 - 28

2830089 --> Sunday, 04 - 17

2830090 --> Sunday, 04 - 09

2830091 --> Sunday, 03 - 25

2830092 --> Sunday, 04 - 13

2830093 --> Sunday, 04 - 05

2830094 --> Sunday, 04 - 25

2830095 --> Sunday, 04 - 10

2830096 --> Sunday, 04 - 01

2830097 --> Sunday, 04 - 21

2830098 --> Sunday, 04 - 06

2830099 --> Sunday, 03 - 29

2830100 --> Sunday, 04 - 18

2830101 --> Sunday, 04 - 03

2830102 --> Sunday, 03 - 26

2830103 --> Sunday, 04 - 15

2830104 --> Sunday, 04 - 06

2830105 --> Sunday, 04 - 19

2830106 --> Sunday, 04 - 11

2830107 --> Sunday, 03 - 27

2830108 --> Sunday, 04 - 15

2830109 --> Sunday, 04 - 07

2830110 --> Sunday, 03 - 30

2830111 --> Sunday, 04 - 12

2830112 --> Sunday, 04 - 03

2830113 --> Sunday, 04 - 23

2830114 --> Sunday, 04 - 15

2830115 --> Sunday, 03 - 31

2830116 --> Sunday, 04 - 19

2830117 --> Sunday, 04 - 11

2830118 --> Sunday, 03 - 27

2830119 --> Sunday, 04 - 16

2830120 --> Sunday, 04 - 07

2830121 --> Sunday, 03 - 23

2830122 --> Sunday, 04 - 12

2830123 --> Sunday, 04 - 04

2830124 --> Sunday, 04 - 23

2830125 --> Sunday, 04 - 08

2830126 --> Sunday, 03 - 31

2830127 --> Sunday, 04 - 20

2830128 --> Sunday, 04 - 04

2830129 --> Sunday, 03 - 27

2830130 --> Sunday, 04 - 16

2830131 --> Sunday, 04 - 01

2830132 --> Sunday, 04 - 20

2830133 --> Sunday, 04 - 12

2830134 --> Sunday, 04 - 04

2830135 --> Sunday, 04 - 17

2830136 --> Sunday, 04 - 08

2830137 --> Sunday, 03 - 31

2830138 --> Sunday, 04 - 20

2830139 --> Sunday, 04 - 05

2830140 --> Sunday, 03 - 27

2830141 --> Sunday, 04 - 16

2830142 --> Sunday, 04 - 01

2830143 --> Sunday, 04 - 21

2830144 --> Sunday, 04 - 12

2830145 --> Sunday, 03 - 28

