Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4020000 through 4029999



4020000 --> Sunday, 03 - 26

4020001 --> Sunday, 04 - 15

4020002 --> Sunday, 04 - 07

4020003 --> Sunday, 04 - 20

4020004 --> Sunday, 04 - 11

4020005 --> Sunday, 04 - 03

4020006 --> Sunday, 04 - 23

4020007 --> Sunday, 04 - 08

4020008 --> Sunday, 03 - 30

4020009 --> Sunday, 04 - 19

4020010 --> Sunday, 04 - 04

4020011 --> Sunday, 03 - 27

4020012 --> Sunday, 04 - 15

4020013 --> Sunday, 03 - 31

4020014 --> Sunday, 04 - 20

4020015 --> Sunday, 04 - 12

4020016 --> Sunday, 04 - 03

4020017 --> Sunday, 04 - 16

4020018 --> Sunday, 04 - 08

4020019 --> Sunday, 03 - 31

4020020 --> Sunday, 04 - 12

4020021 --> Sunday, 04 - 04

4020022 --> Sunday, 04 - 24

4020023 --> Sunday, 04 - 09

4020024 --> Sunday, 03 - 31

4020025 --> Sunday, 04 - 20

4020026 --> Sunday, 04 - 12

4020027 --> Sunday, 03 - 28

4020028 --> Sunday, 04 - 16

4020029 --> Sunday, 04 - 08

4020030 --> Sunday, 03 - 24

4020031 --> Sunday, 04 - 13

4020032 --> Sunday, 04 - 04

4020033 --> Sunday, 04 - 24

4020034 --> Sunday, 04 - 09

4020035 --> Sunday, 04 - 01

4020036 --> Sunday, 04 - 20

4020037 --> Sunday, 04 - 05

4020038 --> Sunday, 03 - 28

4020039 --> Sunday, 04 - 17

4020040 --> Sunday, 04 - 01

4020041 --> Sunday, 04 - 21

4020042 --> Sunday, 04 - 13

4020043 --> Sunday, 03 - 29

4020044 --> Sunday, 04 - 17

4020045 --> Sunday, 04 - 09

4020046 --> Sunday, 04 - 01

4020047 --> Sunday, 04 - 14

4020048 --> Sunday, 04 - 05

4020049 --> Sunday, 03 - 28

4020050 --> Sunday, 04 - 17

4020051 --> Sunday, 04 - 02

4020052 --> Sunday, 04 - 21

4020053 --> Sunday, 04 - 13

4020054 --> Sunday, 03 - 29

4020055 --> Sunday, 04 - 18

4020056 --> Sunday, 04 - 09

4020057 --> Sunday, 03 - 25

4020058 --> Sunday, 04 - 14

4020059 --> Sunday, 04 - 06

4020060 --> Sunday, 04 - 25

4020061 --> Sunday, 04 - 10

4020062 --> Sunday, 04 - 02

4020063 --> Sunday, 04 - 22

4020064 --> Sunday, 04 - 06

4020065 --> Sunday, 03 - 29

4020066 --> Sunday, 04 - 18

4020067 --> Sunday, 04 - 03

4020068 --> Sunday, 03 - 25

4020069 --> Sunday, 04 - 14

4020070 --> Sunday, 04 - 06

4020071 --> Sunday, 04 - 19

4020072 --> Sunday, 04 - 10

4020073 --> Sunday, 04 - 02

4020074 --> Sunday, 04 - 22

4020075 --> Sunday, 04 - 07

4020076 --> Sunday, 03 - 29

4020077 --> Sunday, 04 - 18

4020078 --> Sunday, 04 - 03

4020079 --> Sunday, 04 - 23

4020080 --> Sunday, 04 - 14

4020081 --> Sunday, 03 - 30

4020082 --> Sunday, 04 - 19

4020083 --> Sunday, 04 - 11

4020084 --> Sunday, 03 - 26

4020085 --> Sunday, 04 - 15

4020086 --> Sunday, 04 - 07

4020087 --> Sunday, 03 - 23

4020088 --> Sunday, 04 - 11

4020089 --> Sunday, 04 - 03

4020090 --> Sunday, 04 - 23

4020091 --> Sunday, 04 - 08

4020092 --> Sunday, 03 - 30

4020093 --> Sunday, 04 - 19

4020094 --> Sunday, 04 - 11

4020095 --> Sunday, 03 - 27

4020096 --> Sunday, 04 - 15

4020097 --> Sunday, 04 - 07

4020098 --> Sunday, 04 - 20

4020099 --> Sunday, 04 - 12

4020100 --> Sunday, 04 - 04

4020101 --> Sunday, 04 - 24

4020102 --> Sunday, 04 - 09

4020103 --> Sunday, 04 - 01

4020104 --> Sunday, 04 - 20

4020105 --> Sunday, 04 - 05

4020106 --> Sunday, 03 - 28

4020107 --> Sunday, 04 - 17

4020108 --> Sunday, 04 - 01

4020109 --> Sunday, 04 - 21

4020110 --> Sunday, 04 - 13

4020111 --> Sunday, 03 - 29

4020112 --> Sunday, 04 - 17

4020113 --> Sunday, 04 - 09

4020114 --> Sunday, 04 - 01

4020115 --> Sunday, 04 - 14

4020116 --> Sunday, 04 - 05

4020117 --> Sunday, 03 - 28

4020118 --> Sunday, 04 - 10

4020119 --> Sunday, 04 - 02

4020120 --> Sunday, 04 - 21

4020121 --> Sunday, 04 - 13

4020122 --> Sunday, 03 - 29

4020123 --> Sunday, 04 - 18

4020124 --> Sunday, 04 - 09

4020125 --> Sunday, 03 - 25

4020126 --> Sunday, 04 - 14

4020127 --> Sunday, 04 - 06

4020128 --> Sunday, 04 - 25

4020129 --> Sunday, 04 - 10

4020130 --> Sunday, 04 - 02

4020131 --> Sunday, 04 - 22

4020132 --> Sunday, 04 - 06

4020133 --> Sunday, 03 - 29

4020134 --> Sunday, 04 - 18

4020135 --> Sunday, 04 - 03

4020136 --> Sunday, 03 - 25

4020137 --> Sunday, 04 - 14

4020138 --> Sunday, 03 - 30

4020139 --> Sunday, 04 - 19

4020140 --> Sunday, 04 - 10

4020141 --> Sunday, 04 - 02

4020142 --> Sunday, 04 - 15

4020143 --> Sunday, 04 - 07

4020144 --> Sunday, 03 - 29

4020145 --> Sunday, 04 - 18

4020146 --> Sunday, 04 - 03

4020147 --> Sunday, 04 - 23

4020148 --> Sunday, 04 - 14

4020149 --> Sunday, 03 - 30

4020150 --> Sunday, 04 - 19

4020151 --> Sunday, 04 - 11

4020152 --> Sunday, 03 - 26

4020153 --> Sunday, 04 - 15

4020154 --> Sunday, 04 - 07

4020155 --> Sunday, 03 - 23

4020156 --> Sunday, 04 - 11

4020157 --> Sunday, 04 - 03

4020158 --> Sunday, 04 - 23

4020159 --> Sunday, 04 - 08

4020160 --> Sunday, 03 - 30

4020161 --> Sunday, 04 - 19

4020162 --> Sunday, 04 - 04

4020163 --> Sunday, 03 - 27

4020164 --> Sunday, 04 - 15

4020165 --> Sunday, 04 - 07

4020166 --> Sunday, 04 - 20

4020167 --> Sunday, 04 - 12

4020168 --> Sunday, 04 - 03

4020169 --> Sunday, 04 - 23

4020170 --> Sunday, 04 - 08

4020171 --> Sunday, 03 - 31

4020172 --> Sunday, 04 - 19

4020173 --> Sunday, 04 - 04

4020174 --> Sunday, 03 - 27

4020175 --> Sunday, 04 - 16

4020176 --> Sunday, 03 - 31

4020177 --> Sunday, 04 - 20

4020178 --> Sunday, 04 - 12

4020179 --> Sunday, 03 - 28

4020180 --> Sunday, 04 - 16

4020181 --> Sunday, 04 - 08

4020182 --> Sunday, 03 - 24

4020183 --> Sunday, 04 - 13

4020184 --> Sunday, 04 - 04

4020185 --> Sunday, 04 - 24

4020186 --> Sunday, 04 - 09

4020187 --> Sunday, 04 - 01

4020188 --> Sunday, 04 - 20

4020189 --> Sunday, 04 - 12

4020190 --> Sunday, 03 - 28

4020191 --> Sunday, 04 - 17

4020192 --> Sunday, 04 - 08

4020193 --> Sunday, 03 - 24

4020194 --> Sunday, 04 - 13

4020195 --> Sunday, 04 - 05

4020196 --> Sunday, 04 - 24

4020197 --> Sunday, 04 - 09

4020198 --> Sunday, 04 - 01

4020199 --> Sunday, 04 - 21

4020200 --> Sunday, 04 - 06

4020201 --> Sunday, 03 - 29

4020202 --> Sunday, 04 - 18

4020203 --> Sunday, 04 - 03

4020204 --> Sunday, 04 - 22

4020205 --> Sunday, 04 - 14

4020206 --> Sunday, 03 - 30

4020207 --> Sunday, 04 - 19

4020208 --> Sunday, 04 - 10

4020209 --> Sunday, 03 - 26

4020210 --> Sunday, 04 - 15

4020211 --> Sunday, 04 - 07

4020212 --> Sunday, 03 - 22

4020213 --> Sunday, 04 - 11

4020214 --> Sunday, 04 - 03

4020215 --> Sunday, 04 - 23

4020216 --> Sunday, 04 - 07

4020217 --> Sunday, 03 - 30

4020218 --> Sunday, 04 - 19

4020219 --> Sunday, 04 - 04

4020220 --> Sunday, 03 - 26

4020221 --> Sunday, 04 - 15

4020222 --> Sunday, 04 - 07

4020223 --> Sunday, 04 - 20

4020224 --> Sunday, 04 - 11

4020225 --> Sunday, 04 - 03

4020226 --> Sunday, 04 - 23

4020227 --> Sunday, 04 - 08

