Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4040000 through 4049999



4040000 --> Sunday, 04 - 09

4040001 --> Sunday, 04 - 01

4040002 --> Sunday, 04 - 21

4040003 --> Sunday, 04 - 06

4040004 --> Sunday, 03 - 28

4040005 --> Sunday, 04 - 17

4040006 --> Sunday, 04 - 02

4040007 --> Sunday, 04 - 22

4040008 --> Sunday, 04 - 13

4040009 --> Sunday, 03 - 29

4040010 --> Sunday, 04 - 18

4040011 --> Sunday, 04 - 10

4040012 --> Sunday, 03 - 25

4040013 --> Sunday, 04 - 14

4040014 --> Sunday, 04 - 06

4040015 --> Sunday, 03 - 22

4040016 --> Sunday, 04 - 10

4040017 --> Sunday, 04 - 02

4040018 --> Sunday, 04 - 22

4040019 --> Sunday, 04 - 07

4040020 --> Sunday, 03 - 29

4040021 --> Sunday, 04 - 18

4040022 --> Sunday, 04 - 10

4040023 --> Sunday, 03 - 26

4040024 --> Sunday, 04 - 14

4040025 --> Sunday, 04 - 06

4040026 --> Sunday, 04 - 19

4040027 --> Sunday, 04 - 11

4040028 --> Sunday, 04 - 02

4040029 --> Sunday, 04 - 22

4040030 --> Sunday, 04 - 07

4040031 --> Sunday, 03 - 30

4040032 --> Sunday, 04 - 18

4040033 --> Sunday, 04 - 03

4040034 --> Sunday, 03 - 26

4040035 --> Sunday, 04 - 15

4040036 --> Sunday, 03 - 30

4040037 --> Sunday, 04 - 19

4040038 --> Sunday, 04 - 11

4040039 --> Sunday, 03 - 27

4040040 --> Sunday, 04 - 15

4040041 --> Sunday, 04 - 07

4040042 --> Sunday, 03 - 30

4040043 --> Sunday, 04 - 12

4040044 --> Sunday, 04 - 03

4040045 --> Sunday, 04 - 23

4040046 --> Sunday, 04 - 08

4040047 --> Sunday, 03 - 31

4040048 --> Sunday, 04 - 19

4040049 --> Sunday, 04 - 11

4040050 --> Sunday, 03 - 27

4040051 --> Sunday, 04 - 16

4040052 --> Sunday, 04 - 07

4040053 --> Sunday, 03 - 23

4040054 --> Sunday, 04 - 12

4040055 --> Sunday, 04 - 04

4040056 --> Sunday, 04 - 23

4040057 --> Sunday, 04 - 08

4040058 --> Sunday, 03 - 31

4040059 --> Sunday, 04 - 20

4040060 --> Sunday, 04 - 04

4040061 --> Sunday, 03 - 27

4040062 --> Sunday, 04 - 16

4040063 --> Sunday, 04 - 01

4040064 --> Sunday, 04 - 20

4040065 --> Sunday, 04 - 12

4040066 --> Sunday, 03 - 28

4040067 --> Sunday, 04 - 17

4040068 --> Sunday, 04 - 08

4040069 --> Sunday, 03 - 31

4040070 --> Sunday, 04 - 13

4040071 --> Sunday, 04 - 05

4040072 --> Sunday, 03 - 27

4040073 --> Sunday, 04 - 16

4040074 --> Sunday, 04 - 01

4040075 --> Sunday, 04 - 21

4040076 --> Sunday, 04 - 12

4040077 --> Sunday, 03 - 28

4040078 --> Sunday, 04 - 17

4040079 --> Sunday, 04 - 09

4040080 --> Sunday, 03 - 24

4040081 --> Sunday, 04 - 13

4040082 --> Sunday, 04 - 05

4040083 --> Sunday, 04 - 25

4040084 --> Sunday, 04 - 09

4040085 --> Sunday, 04 - 01

4040086 --> Sunday, 04 - 21

4040087 --> Sunday, 04 - 06

4040088 --> Sunday, 03 - 28

4040089 --> Sunday, 04 - 17

4040090 --> Sunday, 04 - 02

4040091 --> Sunday, 03 - 25

4040092 --> Sunday, 04 - 13

4040093 --> Sunday, 04 - 05

4040094 --> Sunday, 04 - 18

4040095 --> Sunday, 04 - 10

4040096 --> Sunday, 04 - 01

4040097 --> Sunday, 04 - 21

4040098 --> Sunday, 04 - 06

4040099 --> Sunday, 03 - 29

4040100 --> Sunday, 04 - 18

4040101 --> Sunday, 04 - 03

4040102 --> Sunday, 03 - 26

4040103 --> Sunday, 04 - 15

4040104 --> Sunday, 03 - 30

4040105 --> Sunday, 04 - 19

4040106 --> Sunday, 04 - 11

4040107 --> Sunday, 03 - 27

4040108 --> Sunday, 04 - 15

4040109 --> Sunday, 04 - 07

4040110 --> Sunday, 03 - 23

4040111 --> Sunday, 04 - 12

4040112 --> Sunday, 04 - 03

4040113 --> Sunday, 04 - 23

4040114 --> Sunday, 04 - 08

4040115 --> Sunday, 03 - 31

4040116 --> Sunday, 04 - 19

