Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2810000 through 2819999



2810000 --> Sunday, 03 - 26

2810001 --> Sunday, 04 - 15

2810002 --> Sunday, 04 - 07

2810003 --> Sunday, 03 - 23

2810004 --> Sunday, 04 - 11

2810005 --> Sunday, 04 - 03

2810006 --> Sunday, 04 - 23

2810007 --> Sunday, 04 - 08

2810008 --> Sunday, 03 - 30

2810009 --> Sunday, 04 - 19

2810010 --> Sunday, 04 - 04

2810011 --> Sunday, 03 - 27

2810012 --> Sunday, 04 - 15

2810013 --> Sunday, 04 - 07

2810014 --> Sunday, 04 - 20

2810015 --> Sunday, 04 - 12

2810016 --> Sunday, 04 - 03

2810017 --> Sunday, 04 - 23

2810018 --> Sunday, 04 - 08

2810019 --> Sunday, 03 - 31

2810020 --> Sunday, 04 - 19

2810021 --> Sunday, 04 - 04

2810022 --> Sunday, 03 - 27

2810023 --> Sunday, 04 - 16

2810024 --> Sunday, 03 - 31

2810025 --> Sunday, 04 - 20

2810026 --> Sunday, 04 - 12

2810027 --> Sunday, 03 - 28

2810028 --> Sunday, 04 - 16

2810029 --> Sunday, 04 - 08

2810030 --> Sunday, 03 - 24

2810031 --> Sunday, 04 - 13

2810032 --> Sunday, 04 - 04

2810033 --> Sunday, 04 - 24

2810034 --> Sunday, 04 - 09

2810035 --> Sunday, 04 - 01

2810036 --> Sunday, 04 - 20

2810037 --> Sunday, 04 - 12

2810038 --> Sunday, 03 - 28

2810039 --> Sunday, 04 - 17

2810040 --> Sunday, 04 - 08

2810041 --> Sunday, 03 - 24

2810042 --> Sunday, 04 - 13

2810043 --> Sunday, 04 - 05

2810044 --> Sunday, 04 - 24

2810045 --> Sunday, 04 - 09

2810046 --> Sunday, 04 - 01

2810047 --> Sunday, 04 - 21

2810048 --> Sunday, 04 - 05

2810049 --> Sunday, 03 - 28

2810050 --> Sunday, 04 - 17

2810051 --> Sunday, 04 - 02

2810052 --> Sunday, 04 - 21

2810053 --> Sunday, 04 - 13

2810054 --> Sunday, 03 - 29

2810055 --> Sunday, 04 - 18

2810056 --> Sunday, 04 - 09

2810057 --> Sunday, 04 - 01

2810058 --> Sunday, 04 - 14

2810059 --> Sunday, 04 - 06

2810060 --> Sunday, 03 - 28

2810061 --> Sunday, 04 - 17

2810062 --> Sunday, 04 - 02

2810063 --> Sunday, 04 - 22

2810064 --> Sunday, 04 - 13

2810065 --> Sunday, 03 - 29

2810066 --> Sunday, 04 - 18

2810067 --> Sunday, 04 - 10

2810068 --> Sunday, 03 - 25

2810069 --> Sunday, 04 - 14

2810070 --> Sunday, 04 - 06

2810071 --> Sunday, 04 - 19

2810072 --> Sunday, 04 - 10

2810073 --> Sunday, 04 - 02

2810074 --> Sunday, 04 - 22

2810075 --> Sunday, 04 - 07

2810076 --> Sunday, 03 - 29

2810077 --> Sunday, 04 - 18

2810078 --> Sunday, 04 - 03

2810079 --> Sunday, 03 - 26

2810080 --> Sunday, 04 - 14

2810081 --> Sunday, 03 - 30

2810082 --> Sunday, 04 - 19

2810083 --> Sunday, 04 - 11

2810084 --> Sunday, 04 - 02

2810085 --> Sunday, 04 - 15

2810086 --> Sunday, 04 - 07

2810087 --> Sunday, 03 - 30

2810088 --> Sunday, 04 - 18

2810089 --> Sunday, 04 - 03

2810090 --> Sunday, 04 - 23

2810091 --> Sunday, 04 - 15

2810092 --> Sunday, 03 - 30

2810093 --> Sunday, 04 - 19

2810094 --> Sunday, 04 - 11

2810095 --> Sunday, 03 - 27

2810096 --> Sunday, 04 - 15

2810097 --> Sunday, 04 - 07

2810098 --> Sunday, 03 - 23

2810099 --> Sunday, 04 - 12

2810100 --> Sunday, 04 - 04

2810101 --> Sunday, 04 - 24

2810102 --> Sunday, 04 - 09

2810103 --> Sunday, 04 - 01

2810104 --> Sunday, 04 - 20

2810105 --> Sunday, 04 - 05

2810106 --> Sunday, 03 - 28

2810107 --> Sunday, 04 - 17

2810108 --> Sunday, 04 - 08

2810109 --> Sunday, 03 - 24

2810110 --> Sunday, 04 - 13

2810111 --> Sunday, 04 - 05

2810112 --> Sunday, 04 - 24

2810113 --> Sunday, 04 - 09

2810114 --> Sunday, 04 - 01

2810115 --> Sunday, 04 - 21

2810116 --> Sunday, 04 - 05

2810117 --> Sunday, 03 - 28

2810118 --> Sunday, 04 - 17

2810119 --> Sunday, 04 - 02

2810120 --> Sunday, 04 - 21

2810121 --> Sunday, 04 - 13

2810122 --> Sunday, 03 - 29

2810123 --> Sunday, 04 - 18

2810124 --> Sunday, 04 - 09

2810125 --> Sunday, 03 - 25

2810126 --> Sunday, 04 - 14

2810127 --> Sunday, 04 - 06

2810128 --> Sunday, 03 - 28

2810129 --> Sunday, 04 - 10

2810130 --> Sunday, 04 - 02

2810131 --> Sunday, 04 - 22

2810132 --> Sunday, 04 - 13

2810133 --> Sunday, 03 - 29

2810134 --> Sunday, 04 - 18

2810135 --> Sunday, 04 - 10

2810136 --> Sunday, 03 - 25

2810137 --> Sunday, 04 - 14

2810138 --> Sunday, 04 - 06

2810139 --> Sunday, 04 - 19

2810140 --> Sunday, 04 - 10

2810141 --> Sunday, 04 - 02

2810142 --> Sunday, 04 - 22

2810143 --> Sunday, 04 - 07

2810144 --> Sunday, 03 - 29

2810145 --> Sunday, 04 - 18

2810146 --> Sunday, 04 - 03

2810147 --> Sunday, 03 - 26

2810148 --> Sunday, 04 - 14

2810149 --> Sunday, 03 - 30

2810150 --> Sunday, 04 - 19

2810151 --> Sunday, 04 - 11

2810152 --> Sunday, 04 - 02

2810153 --> Sunday, 04 - 15

2810154 --> Sunday, 04 - 07

2810155 --> Sunday, 03 - 30

2810156 --> Sunday, 04 - 18

2810157 --> Sunday, 04 - 03

2810158 --> Sunday, 04 - 23

2810159 --> Sunday, 04 - 08

2810160 --> Sunday, 03 - 30

2810161 --> Sunday, 04 - 19

2810162 --> Sunday, 04 - 11

2810163 --> Sunday, 03 - 27

2810164 --> Sunday, 04 - 15

2810165 --> Sunday, 04 - 07

2810166 --> Sunday, 03 - 23

2810167 --> Sunday, 04 - 12

2810168 --> Sunday, 04 - 03

2810169 --> Sunday, 04 - 23

2810170 --> Sunday, 04 - 08

2810171 --> Sunday, 03 - 31

2810172 --> Sunday, 04 - 19

2810173 --> Sunday, 04 - 04

2810174 --> Sunday, 03 - 27

2810175 --> Sunday, 04 - 16

2810176 --> Sunday, 03 - 31

2810177 --> Sunday, 04 - 20

2810178 --> Sunday, 04 - 12

2810179 --> Sunday, 03 - 28

2810180 --> Sunday, 04 - 16

2810181 --> Sunday, 04 - 08

2810182 --> Sunday, 03 - 31

2810183 --> Sunday, 04 - 13

2810184 --> Sunday, 04 - 04

2810185 --> Sunday, 03 - 27

2810186 --> Sunday, 04 - 16

2810187 --> Sunday, 04 - 01

2810188 --> Sunday, 04 - 20

2810189 --> Sunday, 04 - 12

2810190 --> Sunday, 03 - 28

2810191 --> Sunday, 04 - 17

2810192 --> Sunday, 04 - 08

2810193 --> Sunday, 03 - 24

2810194 --> Sunday, 04 - 13

2810195 --> Sunday, 04 - 05

2810196 --> Sunday, 04 - 24

2810197 --> Sunday, 04 - 09

2810198 --> Sunday, 04 - 01

2810199 --> Sunday, 04 - 21

2810200 --> Sunday, 04 - 06

2810201 --> Sunday, 03 - 29

2810202 --> Sunday, 04 - 18

2810203 --> Sunday, 04 - 03

2810204 --> Sunday, 03 - 25

2810205 --> Sunday, 04 - 14

2810206 --> Sunday, 03 - 30

2810207 --> Sunday, 04 - 19

2810208 --> Sunday, 04 - 10

2810209 --> Sunday, 04 - 02

2810210 --> Sunday, 04 - 15

2810211 --> Sunday, 04 - 07

2810212 --> Sunday, 03 - 29

2810213 --> Sunday, 04 - 18

2810214 --> Sunday, 04 - 03

2810215 --> Sunday, 04 - 23

2810216 --> Sunday, 04 - 14

2810217 --> Sunday, 03 - 30

2810218 --> Sunday, 04 - 19

2810219 --> Sunday, 04 - 11

2810220 --> Sunday, 03 - 26

2810221 --> Sunday, 04 - 15

2810222 --> Sunday, 04 - 07

2810223 --> Sunday, 03 - 23

2810224 --> Sunday, 04 - 11

2810225 --> Sunday, 04 - 03

2810226 --> Sunday, 04 - 23

2810227 --> Sunday, 04 - 08

2810228 --> Sunday, 03 - 30

2810229 --> Sunday, 04 - 19

2810230 --> Sunday, 04 - 04

2810231 --> Sunday, 03 - 27

2810232 --> Sunday, 04 - 15

2810233 --> Sunday, 03 - 31

2810234 --> Sunday, 04 - 20

2810235 --> Sunday, 04 - 12

2810236 --> Sunday, 04 - 03

2810237 --> Sunday, 04 - 16

2810238 --> Sunday, 04 - 08

2810239 --> Sunday, 03 - 31

2810240 --> Sunday, 04 - 19

2810241 --> Sunday, 04 - 04

2810242 --> Sunday, 03 - 27

2810243 --> Sunday, 04 - 16

2810244 --> Sunday, 03 - 31

2810245 --> Sunday, 04 - 20

2810246 --> Sunday, 04 - 12

2810247 --> Sunday, 03 - 28

2810248 --> Sunday, 04 - 16

2810249 --> Sunday, 04 - 08

2810250 --> Sunday, 03 - 24

2810251 --> Sunday, 04 - 13

2810252 --> Sunday, 04 - 04

2810253 --> Sunday, 04 - 24

2810254 --> Sunday, 04 - 09

2810255 --> Sunday, 04 - 01

2810256 --> Sunday, 04 - 20

2810257 --> Sunday, 04 - 05

2810258 --> Sunday, 03 - 28

2810259 --> Sunday, 04 - 17

2810260 --> Sunday, 04 - 08

2810261 --> Sunday, 03 - 24

2810262 --> Sunday, 04 - 13

2810263 --> Sunday, 04 - 05

2810264 --> Sunday, 04 - 24

2810265 --> Sunday, 04 - 09

2810266 --> Sunday, 04 - 01

2810267 --> Sunday, 04 - 21

2810268 --> Sunday, 04 - 05

2810269 --> Sunday, 03 - 28

2810270 --> Sunday, 04 - 17

2810271 --> Sunday, 04 - 02

2810272 --> Sunday, 04 - 21

2810273 --> Sunday, 04 - 13

2810274 --> Sunday, 03 - 29

2810275 --> Sunday, 04 - 18

2810276 --> Sunday, 04 - 09

2810277 --> Sunday, 03 - 25

2810278 --> Sunday, 04 - 14

2810279 --> Sunday, 04 - 06

2810280 --> Sunday, 03 - 28

2810281 --> Sunday, 04 - 10

2810282 --> Sunday, 04 - 02

2810283 --> Sunday, 04 - 22

2810284 --> Sunday, 04 - 13

2810285 --> Sunday, 03 - 29

2810286 --> Sunday, 04 - 18

2810287 --> Sunday, 04 - 10

2810288 --> Sunday, 03 - 25

2810289 --> Sunday, 04 - 14

2810290 --> Sunday, 04 - 06

2810291 --> Sunday, 04 - 19

2810292 --> Sunday, 04 - 10

2810293 --> Sunday, 04 - 02

