Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4600000 through 4609999



4600000 --> Sunday, 03 - 26

4600001 --> Sunday, 04 - 15

4600002 --> Sunday, 03 - 31

4600003 --> Sunday, 04 - 20

4600004 --> Sunday, 04 - 11

4600005 --> Sunday, 03 - 27

4600006 --> Sunday, 04 - 16

4600007 --> Sunday, 04 - 08

4600008 --> Sunday, 03 - 30

4600009 --> Sunday, 04 - 12

4600010 --> Sunday, 04 - 04

4600011 --> Sunday, 04 - 24

4600012 --> Sunday, 04 - 15

4600013 --> Sunday, 03 - 31

4600014 --> Sunday, 04 - 20

4600015 --> Sunday, 04 - 05

4600016 --> Sunday, 03 - 27

4600017 --> Sunday, 04 - 16

4600018 --> Sunday, 04 - 08

4600019 --> Sunday, 03 - 24

4600020 --> Sunday, 04 - 12

4600021 --> Sunday, 04 - 04

4600022 --> Sunday, 04 - 24

4600023 --> Sunday, 04 - 09

4600024 --> Sunday, 03 - 31

4600025 --> Sunday, 04 - 20

4600026 --> Sunday, 04 - 05

4600027 --> Sunday, 03 - 28

4600028 --> Sunday, 04 - 16

4600029 --> Sunday, 04 - 01

4600030 --> Sunday, 04 - 21

4600031 --> Sunday, 04 - 13

4600032 --> Sunday, 04 - 04

4600033 --> Sunday, 04 - 17

4600034 --> Sunday, 04 - 09

4600035 --> Sunday, 03 - 25

4600036 --> Sunday, 04 - 13

4600037 --> Sunday, 04 - 05

4600038 --> Sunday, 03 - 28

4600039 --> Sunday, 04 - 10

4600040 --> Sunday, 04 - 01

4600041 --> Sunday, 04 - 21

4600042 --> Sunday, 04 - 13

4600043 --> Sunday, 03 - 29

4600044 --> Sunday, 04 - 17

4600045 --> Sunday, 04 - 09

4600046 --> Sunday, 03 - 25

4600047 --> Sunday, 04 - 14

4600048 --> Sunday, 04 - 05

4600049 --> Sunday, 04 - 25

4600050 --> Sunday, 04 - 10

4600051 --> Sunday, 04 - 02

4600052 --> Sunday, 04 - 21

4600053 --> Sunday, 04 - 06

4600054 --> Sunday, 03 - 29

4600055 --> Sunday, 04 - 18

4600056 --> Sunday, 04 - 02

4600057 --> Sunday, 03 - 25

4600058 --> Sunday, 04 - 14

4600059 --> Sunday, 03 - 30

4600060 --> Sunday, 04 - 18

4600061 --> Sunday, 04 - 10

4600062 --> Sunday, 04 - 02

4600063 --> Sunday, 04 - 15

4600064 --> Sunday, 04 - 06

4600065 --> Sunday, 03 - 29

4600066 --> Sunday, 04 - 18

4600067 --> Sunday, 04 - 03

4600068 --> Sunday, 04 - 22

4600069 --> Sunday, 04 - 14

4600070 --> Sunday, 03 - 30

4600071 --> Sunday, 04 - 19

4600072 --> Sunday, 04 - 10

4600073 --> Sunday, 03 - 26

4600074 --> Sunday, 04 - 15

4600075 --> Sunday, 04 - 07

4600076 --> Sunday, 03 - 22

4600077 --> Sunday, 04 - 11

4600078 --> Sunday, 04 - 03

4600079 --> Sunday, 04 - 23

4600080 --> Sunday, 04 - 07

4600081 --> Sunday, 03 - 30

4600082 --> Sunday, 04 - 19

4600083 --> Sunday, 04 - 04

4600084 --> Sunday, 03 - 26

4600085 --> Sunday, 04 - 15

4600086 --> Sunday, 04 - 07

4600087 --> Sunday, 04 - 20

4600088 --> Sunday, 04 - 11

4600089 --> Sunday, 04 - 03

4600090 --> Sunday, 04 - 16

4600091 --> Sunday, 04 - 08

4600092 --> Sunday, 03 - 30

4600093 --> Sunday, 04 - 19

4600094 --> Sunday, 04 - 04

4600095 --> Sunday, 03 - 27

4600096 --> Sunday, 04 - 15

4600097 --> Sunday, 03 - 31

4600098 --> Sunday, 04 - 20

4600099 --> Sunday, 04 - 12

4600100 --> Sunday, 03 - 28

4600101 --> Sunday, 04 - 17

4600102 --> Sunday, 04 - 09

4600103 --> Sunday, 03 - 25

4600104 --> Sunday, 04 - 13

4600105 --> Sunday, 04 - 05

4600106 --> Sunday, 03 - 28

4600107 --> Sunday, 04 - 10

4600108 --> Sunday, 04 - 01

4600109 --> Sunday, 04 - 21

4600110 --> Sunday, 04 - 06

