Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3790000 through 3799999



3790000 --> Sunday, 04 - 23

3790001 --> Sunday, 04 - 15

3790002 --> Sunday, 03 - 31

3790003 --> Sunday, 04 - 20

3790004 --> Sunday, 04 - 11

3790005 --> Sunday, 03 - 27

3790006 --> Sunday, 04 - 16

3790007 --> Sunday, 04 - 08

3790008 --> Sunday, 03 - 23

3790009 --> Sunday, 04 - 12

3790010 --> Sunday, 04 - 04

3790011 --> Sunday, 04 - 24

3790012 --> Sunday, 04 - 08

3790013 --> Sunday, 03 - 31

3790014 --> Sunday, 04 - 20

3790015 --> Sunday, 04 - 05

3790016 --> Sunday, 03 - 27

3790017 --> Sunday, 04 - 16

3790018 --> Sunday, 04 - 01

3790019 --> Sunday, 04 - 21

3790020 --> Sunday, 04 - 12

3790021 --> Sunday, 04 - 04

3790022 --> Sunday, 04 - 17

3790023 --> Sunday, 04 - 09

3790024 --> Sunday, 03 - 31

3790025 --> Sunday, 04 - 13

3790026 --> Sunday, 04 - 05

3790027 --> Sunday, 03 - 28

3790028 --> Sunday, 04 - 16

3790029 --> Sunday, 04 - 01

3790030 --> Sunday, 04 - 21

3790031 --> Sunday, 04 - 13

3790032 --> Sunday, 03 - 28

3790033 --> Sunday, 04 - 17

3790034 --> Sunday, 04 - 09

3790035 --> Sunday, 03 - 25

3790036 --> Sunday, 04 - 13

3790037 --> Sunday, 04 - 05

3790038 --> Sunday, 04 - 25

3790039 --> Sunday, 04 - 10

3790040 --> Sunday, 04 - 01

3790041 --> Sunday, 04 - 21

3790042 --> Sunday, 04 - 06

3790043 --> Sunday, 03 - 29

3790044 --> Sunday, 04 - 17

3790045 --> Sunday, 04 - 02

3790046 --> Sunday, 03 - 25

3790047 --> Sunday, 04 - 14

3790048 --> Sunday, 04 - 05

3790049 --> Sunday, 04 - 18

3790050 --> Sunday, 04 - 10

3790051 --> Sunday, 04 - 02

3790052 --> Sunday, 04 - 21

3790053 --> Sunday, 04 - 06

3790054 --> Sunday, 03 - 29

3790055 --> Sunday, 04 - 18

3790056 --> Sunday, 04 - 02

3790057 --> Sunday, 04 - 22

3790058 --> Sunday, 04 - 14

3790059 --> Sunday, 03 - 30

