Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0730000 through 0739999



0730000 --> Sunday, 04 - 16

0730001 --> Sunday, 04 - 08

0730002 --> Sunday, 03 - 24

0730003 --> Sunday, 04 - 13

0730004 --> Sunday, 04 - 04

0730005 --> Sunday, 04 - 24

0730006 --> Sunday, 04 - 09

0730007 --> Sunday, 04 - 01

0730008 --> Sunday, 04 - 20

0730009 --> Sunday, 04 - 05

0730010 --> Sunday, 03 - 28

0730011 --> Sunday, 04 - 17

0730012 --> Sunday, 04 - 08

0730013 --> Sunday, 03 - 24

0730014 --> Sunday, 04 - 13

0730015 --> Sunday, 04 - 05

0730016 --> Sunday, 04 - 24

0730017 --> Sunday, 04 - 09

0730018 --> Sunday, 04 - 01

0730019 --> Sunday, 04 - 14

0730020 --> Sunday, 04 - 05

0730021 --> Sunday, 03 - 28

0730022 --> Sunday, 04 - 17

0730023 --> Sunday, 04 - 02

0730024 --> Sunday, 04 - 21

0730025 --> Sunday, 04 - 13

0730026 --> Sunday, 03 - 29

0730027 --> Sunday, 04 - 18

0730028 --> Sunday, 04 - 09

0730029 --> Sunday, 03 - 25

0730030 --> Sunday, 04 - 14

0730031 --> Sunday, 04 - 06

0730032 --> Sunday, 03 - 28

0730033 --> Sunday, 04 - 10

0730034 --> Sunday, 04 - 02

0730035 --> Sunday, 04 - 22

0730036 --> Sunday, 04 - 13

0730037 --> Sunday, 03 - 29

0730038 --> Sunday, 04 - 18

0730039 --> Sunday, 04 - 03

0730040 --> Sunday, 03 - 25

0730041 --> Sunday, 04 - 14

0730042 --> Sunday, 04 - 06

0730043 --> Sunday, 04 - 19

0730044 --> Sunday, 04 - 10

0730045 --> Sunday, 04 - 02

0730046 --> Sunday, 04 - 22

0730047 --> Sunday, 04 - 07

0730048 --> Sunday, 03 - 29

0730049 --> Sunday, 04 - 18

0730050 --> Sunday, 04 - 03

0730051 --> Sunday, 03 - 26

0730052 --> Sunday, 04 - 14

0730053 --> Sunday, 03 - 30

0730054 --> Sunday, 04 - 19

0730055 --> Sunday, 04 - 11

0730056 --> Sunday, 03 - 26

0730057 --> Sunday, 04 - 15

0730058 --> Sunday, 04 - 07

0730059 --> Sunday, 03 - 23

0730060 --> Sunday, 04 - 11

0730061 --> Sunday, 04 - 03

0730062 --> Sunday, 04 - 23

0730063 --> Sunday, 04 - 08

0730064 --> Sunday, 03 - 30

0730065 --> Sunday, 04 - 19

0730066 --> Sunday, 04 - 11

0730067 --> Sunday, 03 - 27

0730068 --> Sunday, 04 - 15

0730069 --> Sunday, 04 - 07

0730070 --> Sunday, 03 - 23

0730071 --> Sunday, 04 - 12

0730072 --> Sunday, 04 - 03

0730073 --> Sunday, 04 - 23

0730074 --> Sunday, 04 - 08

0730075 --> Sunday, 03 - 31

0730076 --> Sunday, 04 - 19

0730077 --> Sunday, 04 - 04

0730078 --> Sunday, 03 - 27

0730079 --> Sunday, 04 - 16

0730080 --> Sunday, 03 - 31

0730081 --> Sunday, 04 - 20

0730082 --> Sunday, 04 - 12

0730083 --> Sunday, 03 - 28

0730084 --> Sunday, 04 - 16

0730085 --> Sunday, 04 - 08

0730086 --> Sunday, 03 - 31

0730087 --> Sunday, 04 - 13

0730088 --> Sunday, 04 - 04

0730089 --> Sunday, 03 - 27

0730090 --> Sunday, 04 - 16

0730091 --> Sunday, 04 - 01

0730092 --> Sunday, 04 - 20

0730093 --> Sunday, 04 - 12

0730094 --> Sunday, 03 - 28

0730095 --> Sunday, 04 - 17

0730096 --> Sunday, 04 - 08

0730097 --> Sunday, 03 - 24

0730098 --> Sunday, 04 - 13

0730099 --> Sunday, 04 - 05

0730100 --> Sunday, 04 - 25

0730101 --> Sunday, 04 - 10

0730102 --> Sunday, 04 - 02

0730103 --> Sunday, 04 - 22

0730104 --> Sunday, 04 - 06

0730105 --> Sunday, 03 - 29

0730106 --> Sunday, 04 - 18

0730107 --> Sunday, 04 - 03

0730108 --> Sunday, 03 - 25

0730109 --> Sunday, 04 - 14

0730110 --> Sunday, 04 - 06

0730111 --> Sunday, 04 - 19

0730112 --> Sunday, 04 - 10

0730113 --> Sunday, 04 - 02

0730114 --> Sunday, 04 - 15

0730115 --> Sunday, 04 - 07

0730116 --> Sunday, 03 - 29

0730117 --> Sunday, 04 - 18

0730118 --> Sunday, 04 - 03

0730119 --> Sunday, 04 - 23

0730120 --> Sunday, 04 - 14

0730121 --> Sunday, 03 - 30

0730122 --> Sunday, 04 - 19

0730123 --> Sunday, 04 - 11

0730124 --> Sunday, 03 - 26

0730125 --> Sunday, 04 - 15

0730126 --> Sunday, 04 - 07

0730127 --> Sunday, 03 - 23

0730128 --> Sunday, 04 - 11

0730129 --> Sunday, 04 - 03

0730130 --> Sunday, 04 - 23

0730131 --> Sunday, 04 - 08

0730132 --> Sunday, 03 - 30

0730133 --> Sunday, 04 - 19

0730134 --> Sunday, 04 - 04

0730135 --> Sunday, 03 - 27

0730136 --> Sunday, 04 - 15

0730137 --> Sunday, 04 - 07

0730138 --> Sunday, 04 - 20

0730139 --> Sunday, 04 - 12

0730140 --> Sunday, 04 - 03

0730141 --> Sunday, 04 - 23

0730142 --> Sunday, 04 - 08

0730143 --> Sunday, 03 - 31

0730144 --> Sunday, 04 - 19

0730145 --> Sunday, 04 - 04

0730146 --> Sunday, 03 - 27

0730147 --> Sunday, 04 - 16

0730148 --> Sunday, 03 - 31

0730149 --> Sunday, 04 - 20

0730150 --> Sunday, 04 - 12

0730151 --> Sunday, 03 - 28

0730152 --> Sunday, 04 - 16

0730153 --> Sunday, 04 - 08

0730154 --> Sunday, 03 - 24

0730155 --> Sunday, 04 - 13

0730156 --> Sunday, 04 - 04

0730157 --> Sunday, 04 - 24

0730158 --> Sunday, 04 - 09

0730159 --> Sunday, 04 - 01

0730160 --> Sunday, 04 - 20

0730161 --> Sunday, 04 - 12

0730162 --> Sunday, 03 - 28

0730163 --> Sunday, 04 - 17

0730164 --> Sunday, 04 - 08

0730165 --> Sunday, 03 - 24

0730166 --> Sunday, 04 - 13

0730167 --> Sunday, 04 - 05

0730168 --> Sunday, 04 - 24

0730169 --> Sunday, 04 - 09

0730170 --> Sunday, 04 - 01

0730171 --> Sunday, 04 - 21

0730172 --> Sunday, 04 - 05

0730173 --> Sunday, 03 - 28

0730174 --> Sunday, 04 - 17

0730175 --> Sunday, 04 - 02

0730176 --> Sunday, 04 - 21

0730177 --> Sunday, 04 - 13

0730178 --> Sunday, 03 - 29

0730179 --> Sunday, 04 - 18

0730180 --> Sunday, 04 - 09

0730181 --> Sunday, 04 - 01

0730182 --> Sunday, 04 - 14

0730183 --> Sunday, 04 - 06

0730184 --> Sunday, 03 - 28

