Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3950000 through 3959999



3950000 --> Sunday, 04 - 09

3950001 --> Sunday, 04 - 01

3950002 --> Sunday, 04 - 21

3950003 --> Sunday, 04 - 06

3950004 --> Sunday, 03 - 28

3950005 --> Sunday, 04 - 17

3950006 --> Sunday, 04 - 02

3950007 --> Sunday, 04 - 22

3950008 --> Sunday, 04 - 13

3950009 --> Sunday, 03 - 29

3950010 --> Sunday, 04 - 18

3950011 --> Sunday, 04 - 10

3950012 --> Sunday, 03 - 25

3950013 --> Sunday, 04 - 14

3950014 --> Sunday, 04 - 06

3950015 --> Sunday, 03 - 22

3950016 --> Sunday, 04 - 10

3950017 --> Sunday, 04 - 02

3950018 --> Sunday, 04 - 22

3950019 --> Sunday, 04 - 07

3950020 --> Sunday, 03 - 29

3950021 --> Sunday, 04 - 18

3950022 --> Sunday, 04 - 10

3950023 --> Sunday, 03 - 26

3950024 --> Sunday, 04 - 14

3950025 --> Sunday, 04 - 06

3950026 --> Sunday, 04 - 19

3950027 --> Sunday, 04 - 11

3950028 --> Sunday, 04 - 02

3950029 --> Sunday, 04 - 22

3950030 --> Sunday, 04 - 07

3950031 --> Sunday, 03 - 30

3950032 --> Sunday, 04 - 18

3950033 --> Sunday, 04 - 03

3950034 --> Sunday, 03 - 26

3950035 --> Sunday, 04 - 15

3950036 --> Sunday, 03 - 30

3950037 --> Sunday, 04 - 19

3950038 --> Sunday, 04 - 11

3950039 --> Sunday, 03 - 27

3950040 --> Sunday, 04 - 15

3950041 --> Sunday, 04 - 07

3950042 --> Sunday, 03 - 30

3950043 --> Sunday, 04 - 12

3950044 --> Sunday, 04 - 03

3950045 --> Sunday, 04 - 23

3950046 --> Sunday, 04 - 08

3950047 --> Sunday, 03 - 31

3950048 --> Sunday, 04 - 19

3950049 --> Sunday, 04 - 11

3950050 --> Sunday, 03 - 27

3950051 --> Sunday, 04 - 16

3950052 --> Sunday, 04 - 07

3950053 --> Sunday, 03 - 23

3950054 --> Sunday, 04 - 12

3950055 --> Sunday, 04 - 04

3950056 --> Sunday, 04 - 23

3950057 --> Sunday, 04 - 08

3950058 --> Sunday, 03 - 31

3950059 --> Sunday, 04 - 20

3950060 --> Sunday, 04 - 04

3950061 --> Sunday, 03 - 27

3950062 --> Sunday, 04 - 16

3950063 --> Sunday, 04 - 01

3950064 --> Sunday, 04 - 20

3950065 --> Sunday, 04 - 12

3950066 --> Sunday, 03 - 28

3950067 --> Sunday, 04 - 17

3950068 --> Sunday, 04 - 08

3950069 --> Sunday, 03 - 31

3950070 --> Sunday, 04 - 13

3950071 --> Sunday, 04 - 05

3950072 --> Sunday, 03 - 27

3950073 --> Sunday, 04 - 16

3950074 --> Sunday, 04 - 01

3950075 --> Sunday, 04 - 21

3950076 --> Sunday, 04 - 12

3950077 --> Sunday, 03 - 28

3950078 --> Sunday, 04 - 17

3950079 --> Sunday, 04 - 09

3950080 --> Sunday, 03 - 24

3950081 --> Sunday, 04 - 13

3950082 --> Sunday, 04 - 05

3950083 --> Sunday, 04 - 25

3950084 --> Sunday, 04 - 09

3950085 --> Sunday, 04 - 01

3950086 --> Sunday, 04 - 21

3950087 --> Sunday, 04 - 06

3950088 --> Sunday, 03 - 28

3950089 --> Sunday, 04 - 17

3950090 --> Sunday, 04 - 02

3950091 --> Sunday, 03 - 25

3950092 --> Sunday, 04 - 13

3950093 --> Sunday, 04 - 05

3950094 --> Sunday, 04 - 18

3950095 --> Sunday, 04 - 10

3950096 --> Sunday, 04 - 01

3950097 --> Sunday, 04 - 21

3950098 --> Sunday, 04 - 06

3950099 --> Sunday, 03 - 29

3950100 --> Sunday, 04 - 18

