Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2470000 through 2479999



2470000 --> Sunday, 04 - 09

2470001 --> Sunday, 04 - 01

2470002 --> Sunday, 04 - 21

2470003 --> Sunday, 04 - 06

2470004 --> Sunday, 03 - 28

2470005 --> Sunday, 04 - 17

2470006 --> Sunday, 04 - 02

2470007 --> Sunday, 04 - 22

2470008 --> Sunday, 04 - 13

2470009 --> Sunday, 03 - 29

2470010 --> Sunday, 04 - 18

2470011 --> Sunday, 04 - 10

2470012 --> Sunday, 04 - 01

2470013 --> Sunday, 04 - 14

2470014 --> Sunday, 04 - 06

2470015 --> Sunday, 03 - 29

2470016 --> Sunday, 04 - 17

2470017 --> Sunday, 04 - 02

2470018 --> Sunday, 04 - 22

2470019 --> Sunday, 04 - 07

2470020 --> Sunday, 03 - 29

2470021 --> Sunday, 04 - 18

2470022 --> Sunday, 04 - 10

2470023 --> Sunday, 03 - 26

2470024 --> Sunday, 04 - 14

2470025 --> Sunday, 04 - 06

2470026 --> Sunday, 04 - 19

2470027 --> Sunday, 04 - 11

2470028 --> Sunday, 04 - 02

2470029 --> Sunday, 04 - 22

2470030 --> Sunday, 04 - 07

2470031 --> Sunday, 03 - 30

2470032 --> Sunday, 04 - 18

2470033 --> Sunday, 04 - 03

2470034 --> Sunday, 03 - 26

2470035 --> Sunday, 04 - 15

2470036 --> Sunday, 04 - 06

2470037 --> Sunday, 04 - 19

2470038 --> Sunday, 04 - 11

2470039 --> Sunday, 03 - 27

2470040 --> Sunday, 04 - 15

2470041 --> Sunday, 04 - 07

2470042 --> Sunday, 03 - 30

2470043 --> Sunday, 04 - 12

2470044 --> Sunday, 04 - 03

2470045 --> Sunday, 04 - 23

2470046 --> Sunday, 04 - 15

2470047 --> Sunday, 03 - 31

2470048 --> Sunday, 04 - 19

2470049 --> Sunday, 04 - 11

2470050 --> Sunday, 03 - 27

2470051 --> Sunday, 04 - 16

2470052 --> Sunday, 04 - 07

2470053 --> Sunday, 03 - 23

2470054 --> Sunday, 04 - 12

2470055 --> Sunday, 04 - 04

2470056 --> Sunday, 04 - 23

2470057 --> Sunday, 04 - 08

2470058 --> Sunday, 03 - 31

2470059 --> Sunday, 04 - 20

2470060 --> Sunday, 04 - 04

2470061 --> Sunday, 03 - 27

2470062 --> Sunday, 04 - 16

2470063 --> Sunday, 04 - 01

2470064 --> Sunday, 04 - 20

2470065 --> Sunday, 04 - 12

2470066 --> Sunday, 04 - 04

2470067 --> Sunday, 04 - 17

2470068 --> Sunday, 04 - 08

2470069 --> Sunday, 03 - 31

2470070 --> Sunday, 04 - 20

2470071 --> Sunday, 04 - 05

2470072 --> Sunday, 03 - 27

2470073 --> Sunday, 04 - 16

2470074 --> Sunday, 04 - 01

2470075 --> Sunday, 04 - 21

2470076 --> Sunday, 04 - 12

2470077 --> Sunday, 03 - 28

2470078 --> Sunday, 04 - 17

2470079 --> Sunday, 04 - 09

2470080 --> Sunday, 03 - 24

2470081 --> Sunday, 04 - 13

2470082 --> Sunday, 04 - 05

2470083 --> Sunday, 04 - 25

2470084 --> Sunday, 04 - 09

2470085 --> Sunday, 04 - 01

2470086 --> Sunday, 04 - 21

2470087 --> Sunday, 04 - 06

2470088 --> Sunday, 03 - 28

2470089 --> Sunday, 04 - 17

2470090 --> Sunday, 04 - 09

2470091 --> Sunday, 03 - 25

2470092 --> Sunday, 04 - 13

2470093 --> Sunday, 04 - 05

2470094 --> Sunday, 04 - 18

2470095 --> Sunday, 04 - 10

2470096 --> Sunday, 04 - 01

2470097 --> Sunday, 04 - 21

2470098 --> Sunday, 04 - 06

2470099 --> Sunday, 03 - 29

2470100 --> Sunday, 04 - 18

2470101 --> Sunday, 04 - 03

2470102 --> Sunday, 03 - 26

2470103 --> Sunday, 04 - 15

2470104 --> Sunday, 03 - 30

2470105 --> Sunday, 04 - 19

2470106 --> Sunday, 04 - 11

2470107 --> Sunday, 03 - 27

2470108 --> Sunday, 04 - 15

2470109 --> Sunday, 04 - 07

2470110 --> Sunday, 03 - 30

2470111 --> Sunday, 04 - 12

2470112 --> Sunday, 04 - 03

2470113 --> Sunday, 04 - 23

2470114 --> Sunday, 04 - 08

2470115 --> Sunday, 03 - 31

2470116 --> Sunday, 04 - 19

2470117 --> Sunday, 04 - 11

2470118 --> Sunday, 03 - 27

2470119 --> Sunday, 04 - 16

2470120 --> Sunday, 04 - 07

2470121 --> Sunday, 03 - 23

2470122 --> Sunday, 04 - 12

2470123 --> Sunday, 04 - 04

2470124 --> Sunday, 04 - 23

2470125 --> Sunday, 04 - 08

2470126 --> Sunday, 03 - 31

2470127 --> Sunday, 04 - 20

2470128 --> Sunday, 04 - 04

2470129 --> Sunday, 03 - 27

2470130 --> Sunday, 04 - 16

2470131 --> Sunday, 04 - 01

2470132 --> Sunday, 04 - 20

2470133 --> Sunday, 04 - 12

2470134 --> Sunday, 03 - 28

2470135 --> Sunday, 04 - 17

2470136 --> Sunday, 04 - 08

2470137 --> Sunday, 03 - 31

2470138 --> Sunday, 04 - 13

2470139 --> Sunday, 04 - 05

2470140 --> Sunday, 03 - 27

2470141 --> Sunday, 04 - 16

2470142 --> Sunday, 04 - 01

2470143 --> Sunday, 04 - 21

2470144 --> Sunday, 04 - 12

2470145 --> Sunday, 03 - 28

2470146 --> Sunday, 04 - 17

2470147 --> Sunday, 04 - 09

2470148 --> Sunday, 03 - 24

2470149 --> Sunday, 04 - 13

2470150 --> Sunday, 04 - 05

2470151 --> Sunday, 04 - 25

2470152 --> Sunday, 04 - 09

2470153 --> Sunday, 04 - 01

2470154 --> Sunday, 04 - 21

2470155 --> Sunday, 04 - 06

2470156 --> Sunday, 03 - 28

2470157 --> Sunday, 04 - 17

2470158 --> Sunday, 04 - 02

2470159 --> Sunday, 03 - 25

2470160 --> Sunday, 04 - 13

2470161 --> Sunday, 04 - 05

2470162 --> Sunday, 04 - 18

2470163 --> Sunday, 04 - 10

2470164 --> Sunday, 04 - 01

2470165 --> Sunday, 04 - 21

2470166 --> Sunday, 04 - 06

2470167 --> Sunday, 03 - 29

2470168 --> Sunday, 04 - 17

2470169 --> Sunday, 04 - 02

2470170 --> Sunday, 04 - 22

2470171 --> Sunday, 04 - 14

2470172 --> Sunday, 03 - 29

2470173 --> Sunday, 04 - 18

2470174 --> Sunday, 04 - 10

2470175 --> Sunday, 03 - 26

2470176 --> Sunday, 04 - 14

2470177 --> Sunday, 04 - 06

2470178 --> Sunday, 03 - 22

2470179 --> Sunday, 04 - 11

2470180 --> Sunday, 04 - 02

2470181 --> Sunday, 04 - 22

2470182 --> Sunday, 04 - 07

2470183 --> Sunday, 03 - 30

2470184 --> Sunday, 04 - 18

2470185 --> Sunday, 04 - 10

2470186 --> Sunday, 03 - 26

2470187 --> Sunday, 04 - 15

2470188 --> Sunday, 04 - 06

2470189 --> Sunday, 04 - 19

2470190 --> Sunday, 04 - 11

2470191 --> Sunday, 04 - 03

2470192 --> Sunday, 04 - 22

