Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3580000 through 3589999



3580000 --> Sunday, 04 - 02

3580001 --> Sunday, 04 - 22

3580002 --> Sunday, 04 - 07

3580003 --> Sunday, 03 - 30

3580004 --> Sunday, 04 - 18

3580005 --> Sunday, 04 - 10

3580006 --> Sunday, 03 - 26

3580007 --> Sunday, 04 - 15

3580008 --> Sunday, 04 - 06

3580009 --> Sunday, 04 - 19

3580010 --> Sunday, 04 - 11

3580011 --> Sunday, 04 - 03

3580012 --> Sunday, 04 - 22

3580013 --> Sunday, 04 - 07

3580014 --> Sunday, 03 - 30

3580015 --> Sunday, 04 - 19

3580016 --> Sunday, 04 - 03

3580017 --> Sunday, 03 - 26

3580018 --> Sunday, 04 - 15

3580019 --> Sunday, 03 - 31

3580020 --> Sunday, 04 - 19

3580021 --> Sunday, 04 - 11

3580022 --> Sunday, 03 - 27

3580023 --> Sunday, 04 - 16

3580024 --> Sunday, 04 - 07

3580025 --> Sunday, 03 - 30

3580026 --> Sunday, 04 - 12

3580027 --> Sunday, 04 - 04

3580028 --> Sunday, 04 - 23

3580029 --> Sunday, 04 - 15

3580030 --> Sunday, 03 - 31

3580031 --> Sunday, 04 - 20

3580032 --> Sunday, 04 - 11

3580033 --> Sunday, 03 - 27

3580034 --> Sunday, 04 - 16

3580035 --> Sunday, 04 - 08

3580036 --> Sunday, 03 - 23

3580037 --> Sunday, 04 - 12

3580038 --> Sunday, 04 - 04

3580039 --> Sunday, 04 - 24

3580040 --> Sunday, 04 - 08

3580041 --> Sunday, 03 - 31

3580042 --> Sunday, 04 - 20

3580043 --> Sunday, 04 - 05

3580044 --> Sunday, 03 - 27

3580045 --> Sunday, 04 - 16

3580046 --> Sunday, 04 - 01

3580047 --> Sunday, 04 - 21

3580048 --> Sunday, 04 - 12

3580049 --> Sunday, 04 - 04

3580050 --> Sunday, 04 - 17

3580051 --> Sunday, 04 - 09

3580052 --> Sunday, 03 - 31

3580053 --> Sunday, 04 - 20

3580054 --> Sunday, 04 - 05

3580055 --> Sunday, 03 - 28

3580056 --> Sunday, 04 - 16

3580057 --> Sunday, 04 - 01

3580058 --> Sunday, 04 - 21

3580059 --> Sunday, 04 - 13

3580060 --> Sunday, 03 - 28

3580061 --> Sunday, 04 - 17

3580062 --> Sunday, 04 - 09

3580063 --> Sunday, 03 - 25

3580064 --> Sunday, 04 - 13

3580065 --> Sunday, 04 - 05

3580066 --> Sunday, 04 - 25

3580067 --> Sunday, 04 - 10

3580068 --> Sunday, 04 - 01

3580069 --> Sunday, 04 - 21

3580070 --> Sunday, 04 - 06

3580071 --> Sunday, 03 - 29

3580072 --> Sunday, 04 - 17

3580073 --> Sunday, 04 - 09

3580074 --> Sunday, 03 - 25

3580075 --> Sunday, 04 - 14

3580076 --> Sunday, 04 - 05

3580077 --> Sunday, 04 - 18

3580078 --> Sunday, 04 - 10

3580079 --> Sunday, 04 - 02

3580080 --> Sunday, 04 - 21

3580081 --> Sunday, 04 - 06

3580082 --> Sunday, 03 - 29

3580083 --> Sunday, 04 - 18

3580084 --> Sunday, 04 - 02

3580085 --> Sunday, 04 - 22

3580086 --> Sunday, 04 - 14

3580087 --> Sunday, 03 - 30

3580088 --> Sunday, 04 - 18

3580089 --> Sunday, 04 - 10

3580090 --> Sunday, 03 - 26

3580091 --> Sunday, 04 - 15

3580092 --> Sunday, 04 - 06

3580093 --> Sunday, 03 - 29

3580094 --> Sunday, 04 - 11

3580095 --> Sunday, 04 - 03

3580096 --> Sunday, 04 - 22

3580097 --> Sunday, 04 - 07

3580098 --> Sunday, 03 - 30

3580099 --> Sunday, 04 - 19

3580100 --> Sunday, 04 - 11

3580101 --> Sunday, 03 - 27

3580102 --> Sunday, 04 - 16

3580103 --> Sunday, 04 - 08

3580104 --> Sunday, 03 - 23

3580105 --> Sunday, 04 - 12

3580106 --> Sunday, 04 - 04

3580107 --> Sunday, 04 - 24

3580108 --> Sunday, 04 - 08

3580109 --> Sunday, 03 - 31

3580110 --> Sunday, 04 - 20

3580111 --> Sunday, 04 - 05

3580112 --> Sunday, 03 - 27

3580113 --> Sunday, 04 - 16

3580114 --> Sunday, 04 - 01

3580115 --> Sunday, 04 - 21

3580116 --> Sunday, 04 - 12

3580117 --> Sunday, 03 - 28

3580118 --> Sunday, 04 - 17

3580119 --> Sunday, 04 - 09

3580120 --> Sunday, 03 - 31

3580121 --> Sunday, 04 - 13

3580122 --> Sunday, 04 - 05

3580123 --> Sunday, 03 - 28

3580124 --> Sunday, 04 - 16

3580125 --> Sunday, 04 - 01

3580126 --> Sunday, 04 - 21

3580127 --> Sunday, 04 - 13

