Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4250000 through 4259999



4250000 --> Sunday, 04 - 02

4250001 --> Sunday, 04 - 22

4250002 --> Sunday, 04 - 07

4250003 --> Sunday, 03 - 30

4250004 --> Sunday, 04 - 18

4250005 --> Sunday, 04 - 03

4250006 --> Sunday, 03 - 26

4250007 --> Sunday, 04 - 15

4250008 --> Sunday, 03 - 30

4250009 --> Sunday, 04 - 19

4250010 --> Sunday, 04 - 11

4250011 --> Sunday, 03 - 27

4250012 --> Sunday, 04 - 15

4250013 --> Sunday, 04 - 07

4250014 --> Sunday, 03 - 30

4250015 --> Sunday, 04 - 12

4250016 --> Sunday, 04 - 03

4250017 --> Sunday, 04 - 23

4250018 --> Sunday, 04 - 08

4250019 --> Sunday, 03 - 31

4250020 --> Sunday, 04 - 19

4250021 --> Sunday, 04 - 11

4250022 --> Sunday, 03 - 27

4250023 --> Sunday, 04 - 16

4250024 --> Sunday, 04 - 07

4250025 --> Sunday, 03 - 23

4250026 --> Sunday, 04 - 12

4250027 --> Sunday, 04 - 04

4250028 --> Sunday, 04 - 23

4250029 --> Sunday, 04 - 08

4250030 --> Sunday, 03 - 31

4250031 --> Sunday, 04 - 20

4250032 --> Sunday, 04 - 04

4250033 --> Sunday, 03 - 27

4250034 --> Sunday, 04 - 16

4250035 --> Sunday, 04 - 01

4250036 --> Sunday, 04 - 20

4250037 --> Sunday, 04 - 12

4250038 --> Sunday, 03 - 28

4250039 --> Sunday, 04 - 17

4250040 --> Sunday, 04 - 08

4250041 --> Sunday, 03 - 31

4250042 --> Sunday, 04 - 13

4250043 --> Sunday, 04 - 05

4250044 --> Sunday, 03 - 27

4250045 --> Sunday, 04 - 16

4250046 --> Sunday, 04 - 01

4250047 --> Sunday, 04 - 21

4250048 --> Sunday, 04 - 12

4250049 --> Sunday, 03 - 28

4250050 --> Sunday, 04 - 17

4250051 --> Sunday, 04 - 09

4250052 --> Sunday, 03 - 24

4250053 --> Sunday, 04 - 13

4250054 --> Sunday, 04 - 05

4250055 --> Sunday, 04 - 25

4250056 --> Sunday, 04 - 09

4250057 --> Sunday, 04 - 01

4250058 --> Sunday, 04 - 21

4250059 --> Sunday, 04 - 06

4250060 --> Sunday, 03 - 28

4250061 --> Sunday, 04 - 17

4250062 --> Sunday, 04 - 02

4250063 --> Sunday, 03 - 25

4250064 --> Sunday, 04 - 13

4250065 --> Sunday, 04 - 05

4250066 --> Sunday, 04 - 18

4250067 --> Sunday, 04 - 10

4250068 --> Sunday, 04 - 01

4250069 --> Sunday, 04 - 21

4250070 --> Sunday, 04 - 06

4250071 --> Sunday, 03 - 29

4250072 --> Sunday, 04 - 17

4250073 --> Sunday, 04 - 02

4250074 --> Sunday, 04 - 22

4250075 --> Sunday, 04 - 14

4250076 --> Sunday, 03 - 29

4250077 --> Sunday, 04 - 18

4250078 --> Sunday, 04 - 10

4250079 --> Sunday, 03 - 26

4250080 --> Sunday, 04 - 14

4250081 --> Sunday, 04 - 06

4250082 --> Sunday, 03 - 22

4250083 --> Sunday, 04 - 11

4250084 --> Sunday, 04 - 02

4250085 --> Sunday, 04 - 22

4250086 --> Sunday, 04 - 07

4250087 --> Sunday, 03 - 30

4250088 --> Sunday, 04 - 18

4250089 --> Sunday, 04 - 10

4250090 --> Sunday, 03 - 26

4250091 --> Sunday, 04 - 15

4250092 --> Sunday, 04 - 06

4250093 --> Sunday, 04 - 19

4250094 --> Sunday, 04 - 11

4250095 --> Sunday, 04 - 03

4250096 --> Sunday, 04 - 22

4250097 --> Sunday, 04 - 07

4250098 --> Sunday, 03 - 30

4250099 --> Sunday, 04 - 19

4250100 --> Sunday, 04 - 04

4250101 --> Sunday, 03 - 27

4250102 --> Sunday, 04 - 16

4250103 --> Sunday, 04 - 01

4250104 --> Sunday, 04 - 20

4250105 --> Sunday, 04 - 12

4250106 --> Sunday, 03 - 28

4250107 --> Sunday, 04 - 17

4250108 --> Sunday, 04 - 08

4250109 --> Sunday, 03 - 31

4250110 --> Sunday, 04 - 13

4250111 --> Sunday, 04 - 05

4250112 --> Sunday, 04 - 24

4250113 --> Sunday, 04 - 09

4250114 --> Sunday, 04 - 01

4250115 --> Sunday, 04 - 21

4250116 --> Sunday, 04 - 12

4250117 --> Sunday, 03 - 28

4250118 --> Sunday, 04 - 17

4250119 --> Sunday, 04 - 09

4250120 --> Sunday, 03 - 24

4250121 --> Sunday, 04 - 13

4250122 --> Sunday, 04 - 05

4250123 --> Sunday, 04 - 18

4250124 --> Sunday, 04 - 09

4250125 --> Sunday, 04 - 01

4250126 --> Sunday, 04 - 21

4250127 --> Sunday, 04 - 06

4250128 --> Sunday, 03 - 28

4250129 --> Sunday, 04 - 17

4250130 --> Sunday, 04 - 02

4250131 --> Sunday, 04 - 22

4250132 --> Sunday, 04 - 13

4250133 --> Sunday, 03 - 29

4250134 --> Sunday, 04 - 18

4250135 --> Sunday, 04 - 10

4250136 --> Sunday, 04 - 01

4250137 --> Sunday, 04 - 14

4250138 --> Sunday, 04 - 06

4250139 --> Sunday, 03 - 29

4250140 --> Sunday, 04 - 17

4250141 --> Sunday, 04 - 02

4250142 --> Sunday, 04 - 22

4250143 --> Sunday, 04 - 14

4250144 --> Sunday, 03 - 29

4250145 --> Sunday, 04 - 18

4250146 --> Sunday, 04 - 10

4250147 --> Sunday, 03 - 26

4250148 --> Sunday, 04 - 14

4250149 --> Sunday, 04 - 06

4250150 --> Sunday, 04 - 19

4250151 --> Sunday, 04 - 11

4250152 --> Sunday, 04 - 02

4250153 --> Sunday, 04 - 22

4250154 --> Sunday, 04 - 07

4250155 --> Sunday, 03 - 30

4250156 --> Sunday, 04 - 18

4250157 --> Sunday, 04 - 03

4250158 --> Sunday, 03 - 26

4250159 --> Sunday, 04 - 15

4250160 --> Sunday, 04 - 06

4250161 --> Sunday, 04 - 19

4250162 --> Sunday, 04 - 11

4250163 --> Sunday, 04 - 03

4250164 --> Sunday, 04 - 22

4250165 --> Sunday, 04 - 07

4250166 --> Sunday, 03 - 30

4250167 --> Sunday, 04 - 12

4250168 --> Sunday, 04 - 03

4250169 --> Sunday, 04 - 23

4250170 --> Sunday, 04 - 15

4250171 --> Sunday, 03 - 31

4250172 --> Sunday, 04 - 19

4250173 --> Sunday, 04 - 11

4250174 --> Sunday, 03 - 27

4250175 --> Sunday, 04 - 16

4250176 --> Sunday, 04 - 07

4250177 --> Sunday, 03 - 23

4250178 --> Sunday, 04 - 12

4250179 --> Sunday, 04 - 04

4250180 --> Sunday, 04 - 23

4250181 --> Sunday, 04 - 08

4250182 --> Sunday, 03 - 31

4250183 --> Sunday, 04 - 20

4250184 --> Sunday, 04 - 11

4250185 --> Sunday, 03 - 27

4250186 --> Sunday, 04 - 16

4250187 --> Sunday, 04 - 01

4250188 --> Sunday, 04 - 20

4250189 --> Sunday, 04 - 12

4250190 --> Sunday, 04 - 04

4250191 --> Sunday, 04 - 17

4250192 --> Sunday, 04 - 08

4250193 --> Sunday, 03 - 31

4250194 --> Sunday, 04 - 20

4250195 --> Sunday, 04 - 05

4250196 --> Sunday, 03 - 27

4250197 --> Sunday, 04 - 16

4250198 --> Sunday, 04 - 01

4250199 --> Sunday, 04 - 21

4250200 --> Sunday, 04 - 13

4250201 --> Sunday, 03 - 29

4250202 --> Sunday, 04 - 18

4250203 --> Sunday, 04 - 10

4250204 --> Sunday, 03 - 25

4250205 --> Sunday, 04 - 14

4250206 --> Sunday, 04 - 06

4250207 --> Sunday, 04 - 19

4250208 --> Sunday, 04 - 10

4250209 --> Sunday, 04 - 02

4250210 --> Sunday, 04 - 22

4250211 --> Sunday, 04 - 07

4250212 --> Sunday, 03 - 29

4250213 --> Sunday, 04 - 18

4250214 --> Sunday, 04 - 03

4250215 --> Sunday, 03 - 26

4250216 --> Sunday, 04 - 14

4250217 --> Sunday, 04 - 06

4250218 --> Sunday, 04 - 19

4250219 --> Sunday, 04 - 11

4250220 --> Sunday, 04 - 02

4250221 --> Sunday, 04 - 22

4250222 --> Sunday, 04 - 07

4250223 --> Sunday, 03 - 30

4250224 --> Sunday, 04 - 18

4250225 --> Sunday, 04 - 03

4250226 --> Sunday, 04 - 23

4250227 --> Sunday, 04 - 15

4250228 --> Sunday, 03 - 30

4250229 --> Sunday, 04 - 19

4250230 --> Sunday, 04 - 11

4250231 --> Sunday, 03 - 27

4250232 --> Sunday, 04 - 15

4250233 --> Sunday, 04 - 07

4250234 --> Sunday, 03 - 23

4250235 --> Sunday, 04 - 12

4250236 --> Sunday, 04 - 03

4250237 --> Sunday, 04 - 23

4250238 --> Sunday, 04 - 08

4250239 --> Sunday, 03 - 31

4250240 --> Sunday, 04 - 19

