Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2500000 through 2509999



2500000 --> Sunday, 04 - 02

2500001 --> Sunday, 04 - 22

2500002 --> Sunday, 04 - 07

2500003 --> Sunday, 03 - 30

2500004 --> Sunday, 04 - 18

2500005 --> Sunday, 04 - 03

2500006 --> Sunday, 03 - 26

2500007 --> Sunday, 04 - 15

2500008 --> Sunday, 03 - 30

2500009 --> Sunday, 04 - 19

2500010 --> Sunday, 04 - 11

2500011 --> Sunday, 03 - 27

2500012 --> Sunday, 04 - 15

2500013 --> Sunday, 04 - 07

2500014 --> Sunday, 03 - 30

2500015 --> Sunday, 04 - 12

2500016 --> Sunday, 04 - 03

2500017 --> Sunday, 04 - 23

2500018 --> Sunday, 04 - 15

2500019 --> Sunday, 03 - 31

2500020 --> Sunday, 04 - 19

2500021 --> Sunday, 04 - 11

2500022 --> Sunday, 03 - 27

2500023 --> Sunday, 04 - 16

2500024 --> Sunday, 04 - 07

2500025 --> Sunday, 03 - 23

2500026 --> Sunday, 04 - 12

2500027 --> Sunday, 04 - 04

2500028 --> Sunday, 04 - 23

2500029 --> Sunday, 04 - 08

2500030 --> Sunday, 03 - 31

2500031 --> Sunday, 04 - 20

2500032 --> Sunday, 04 - 04

2500033 --> Sunday, 03 - 27

2500034 --> Sunday, 04 - 16

2500035 --> Sunday, 04 - 01

2500036 --> Sunday, 04 - 20

2500037 --> Sunday, 04 - 12

2500038 --> Sunday, 04 - 04

2500039 --> Sunday, 04 - 17

2500040 --> Sunday, 04 - 08

2500041 --> Sunday, 03 - 31

2500042 --> Sunday, 04 - 13

2500043 --> Sunday, 04 - 05

2500044 --> Sunday, 03 - 27

2500045 --> Sunday, 04 - 16

2500046 --> Sunday, 04 - 01

2500047 --> Sunday, 04 - 21

2500048 --> Sunday, 04 - 12

2500049 --> Sunday, 03 - 28

2500050 --> Sunday, 04 - 17

2500051 --> Sunday, 04 - 09

2500052 --> Sunday, 03 - 24

2500053 --> Sunday, 04 - 13

2500054 --> Sunday, 04 - 05

2500055 --> Sunday, 04 - 25

2500056 --> Sunday, 04 - 09

2500057 --> Sunday, 04 - 01

2500058 --> Sunday, 04 - 21

2500059 --> Sunday, 04 - 06

2500060 --> Sunday, 03 - 28

2500061 --> Sunday, 04 - 17

2500062 --> Sunday, 04 - 02

2500063 --> Sunday, 03 - 25

2500064 --> Sunday, 04 - 13

2500065 --> Sunday, 04 - 05

2500066 --> Sunday, 04 - 18

2500067 --> Sunday, 04 - 10

2500068 --> Sunday, 04 - 01

2500069 --> Sunday, 04 - 21

2500070 --> Sunday, 04 - 06

2500071 --> Sunday, 03 - 29

2500072 --> Sunday, 04 - 17

2500073 --> Sunday, 04 - 02

