Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4840000 through 4849999



4840000 --> Sunday, 04 - 02

4840001 --> Sunday, 03 - 25

4840002 --> Sunday, 04 - 14

4840003 --> Sunday, 03 - 30

4840004 --> Sunday, 04 - 18

4840005 --> Sunday, 04 - 10

4840006 --> Sunday, 03 - 26

4840007 --> Sunday, 04 - 15

4840008 --> Sunday, 04 - 06

4840009 --> Sunday, 03 - 29

4840010 --> Sunday, 04 - 11

4840011 --> Sunday, 04 - 03

4840012 --> Sunday, 04 - 22

4840013 --> Sunday, 04 - 14

4840014 --> Sunday, 03 - 30

4840015 --> Sunday, 04 - 19

4840016 --> Sunday, 04 - 10

4840017 --> Sunday, 03 - 26

4840018 --> Sunday, 04 - 15

4840019 --> Sunday, 04 - 07

4840020 --> Sunday, 03 - 22

4840021 --> Sunday, 04 - 11

4840022 --> Sunday, 04 - 03

4840023 --> Sunday, 04 - 23

4840024 --> Sunday, 04 - 07

4840025 --> Sunday, 03 - 30

4840026 --> Sunday, 04 - 19

4840027 --> Sunday, 04 - 04

4840028 --> Sunday, 03 - 26

4840029 --> Sunday, 04 - 15

4840030 --> Sunday, 03 - 31

4840031 --> Sunday, 04 - 20

4840032 --> Sunday, 04 - 11

4840033 --> Sunday, 04 - 03

4840034 --> Sunday, 04 - 16

4840035 --> Sunday, 04 - 08

4840036 --> Sunday, 03 - 30

4840037 --> Sunday, 04 - 19

4840038 --> Sunday, 04 - 04

4840039 --> Sunday, 03 - 27

4840040 --> Sunday, 04 - 15

4840041 --> Sunday, 03 - 31

4840042 --> Sunday, 04 - 20

4840043 --> Sunday, 04 - 12

4840044 --> Sunday, 03 - 27

4840045 --> Sunday, 04 - 16

4840046 --> Sunday, 04 - 08

4840047 --> Sunday, 03 - 24

4840048 --> Sunday, 04 - 12

4840049 --> Sunday, 04 - 04

4840050 --> Sunday, 04 - 24

4840051 --> Sunday, 04 - 09

4840052 --> Sunday, 03 - 31

4840053 --> Sunday, 04 - 20

4840054 --> Sunday, 04 - 05

4840055 --> Sunday, 03 - 28

4840056 --> Sunday, 04 - 16

4840057 --> Sunday, 04 - 08

4840058 --> Sunday, 03 - 24

4840059 --> Sunday, 04 - 13

4840060 --> Sunday, 04 - 04

4840061 --> Sunday, 04 - 17

4840062 --> Sunday, 04 - 09

4840063 --> Sunday, 04 - 01

4840064 --> Sunday, 04 - 20

4840065 --> Sunday, 04 - 05

4840066 --> Sunday, 03 - 28

4840067 --> Sunday, 04 - 17

4840068 --> Sunday, 04 - 01

4840069 --> Sunday, 04 - 21

4840070 --> Sunday, 04 - 13

4840071 --> Sunday, 03 - 29

4840072 --> Sunday, 04 - 17

4840073 --> Sunday, 04 - 09

4840074 --> Sunday, 03 - 25

4840075 --> Sunday, 04 - 14

4840076 --> Sunday, 04 - 05

4840077 --> Sunday, 03 - 28

4840078 --> Sunday, 04 - 10

4840079 --> Sunday, 04 - 02

4840080 --> Sunday, 04 - 21

4840081 --> Sunday, 04 - 06

4840082 --> Sunday, 03 - 29

4840083 --> Sunday, 04 - 18

4840084 --> Sunday, 04 - 09

4840085 --> Sunday, 03 - 25

4840086 --> Sunday, 04 - 14

4840087 --> Sunday, 04 - 06

4840088 --> Sunday, 04 - 25

4840089 --> Sunday, 04 - 10

4840090 --> Sunday, 04 - 02

4840091 --> Sunday, 04 - 22

4840092 --> Sunday, 04 - 06

4840093 --> Sunday, 03 - 29

4840094 --> Sunday, 04 - 18

4840095 --> Sunday, 04 - 03

4840096 --> Sunday, 03 - 25

4840097 --> Sunday, 04 - 14

4840098 --> Sunday, 03 - 30

