Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4700000 through 4709999



4700000 --> Sunday, 04 - 02

4700001 --> Sunday, 04 - 22

4700002 --> Sunday, 04 - 07

4700003 --> Sunday, 03 - 30

4700004 --> Sunday, 04 - 18

4700005 --> Sunday, 04 - 03

4700006 --> Sunday, 03 - 26

4700007 --> Sunday, 04 - 15

4700008 --> Sunday, 04 - 06

4700009 --> Sunday, 04 - 19

4700010 --> Sunday, 04 - 11

4700011 --> Sunday, 03 - 27

4700012 --> Sunday, 04 - 15

4700013 --> Sunday, 04 - 07

4700014 --> Sunday, 03 - 30

4700015 --> Sunday, 04 - 12

4700016 --> Sunday, 04 - 03

4700017 --> Sunday, 04 - 23

4700018 --> Sunday, 04 - 15

4700019 --> Sunday, 03 - 31

4700020 --> Sunday, 04 - 19

4700021 --> Sunday, 04 - 11

4700022 --> Sunday, 03 - 27

4700023 --> Sunday, 04 - 16

4700024 --> Sunday, 04 - 07

4700025 --> Sunday, 03 - 23

4700026 --> Sunday, 04 - 12

4700027 --> Sunday, 04 - 04

4700028 --> Sunday, 04 - 23

4700029 --> Sunday, 04 - 08

4700030 --> Sunday, 03 - 31

4700031 --> Sunday, 04 - 20

4700032 --> Sunday, 04 - 04

4700033 --> Sunday, 03 - 27

4700034 --> Sunday, 04 - 16

4700035 --> Sunday, 04 - 01

4700036 --> Sunday, 04 - 20

4700037 --> Sunday, 04 - 12

4700038 --> Sunday, 04 - 04

4700039 --> Sunday, 04 - 17

4700040 --> Sunday, 04 - 08

4700041 --> Sunday, 03 - 31

4700042 --> Sunday, 04 - 20

4700043 --> Sunday, 04 - 05

4700044 --> Sunday, 03 - 27

4700045 --> Sunday, 04 - 16

4700046 --> Sunday, 04 - 01

4700047 --> Sunday, 04 - 21

4700048 --> Sunday, 04 - 12

4700049 --> Sunday, 03 - 28

4700050 --> Sunday, 04 - 17

4700051 --> Sunday, 04 - 09

4700052 --> Sunday, 03 - 24

4700053 --> Sunday, 04 - 13

4700054 --> Sunday, 04 - 05

4700055 --> Sunday, 04 - 25

4700056 --> Sunday, 04 - 09

4700057 --> Sunday, 04 - 01

4700058 --> Sunday, 04 - 21

4700059 --> Sunday, 04 - 06

4700060 --> Sunday, 03 - 28

4700061 --> Sunday, 04 - 17

4700062 --> Sunday, 04 - 09

4700063 --> Sunday, 03 - 25

4700064 --> Sunday, 04 - 13

4700065 --> Sunday, 04 - 05

4700066 --> Sunday, 04 - 18

4700067 --> Sunday, 04 - 10

4700068 --> Sunday, 04 - 01

4700069 --> Sunday, 04 - 21

4700070 --> Sunday, 04 - 06

4700071 --> Sunday, 03 - 29

4700072 --> Sunday, 04 - 17

4700073 --> Sunday, 04 - 02

4700074 --> Sunday, 04 - 22

4700075 --> Sunday, 04 - 14

4700076 --> Sunday, 03 - 29

4700077 --> Sunday, 04 - 18

4700078 --> Sunday, 04 - 10

4700079 --> Sunday, 03 - 26

4700080 --> Sunday, 04 - 14

4700081 --> Sunday, 04 - 06

4700082 --> Sunday, 03 - 29

4700083 --> Sunday, 04 - 11

4700084 --> Sunday, 04 - 02

4700085 --> Sunday, 04 - 22

4700086 --> Sunday, 04 - 14

4700087 --> Sunday, 03 - 30

4700088 --> Sunday, 04 - 18

4700089 --> Sunday, 04 - 10

4700090 --> Sunday, 03 - 26

4700091 --> Sunday, 04 - 15

4700092 --> Sunday, 04 - 06

4700093 --> Sunday, 04 - 19

