Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1870000 through 1879999



1870000 --> Sunday, 04 - 02

1870001 --> Sunday, 04 - 15

1870002 --> Sunday, 04 - 07

1870003 --> Sunday, 03 - 30

1870004 --> Sunday, 04 - 18

1870005 --> Sunday, 04 - 03

1870006 --> Sunday, 04 - 23

1870007 --> Sunday, 04 - 15

1870008 --> Sunday, 03 - 30

1870009 --> Sunday, 04 - 19

1870010 --> Sunday, 04 - 11

1870011 --> Sunday, 03 - 27

1870012 --> Sunday, 04 - 15

1870013 --> Sunday, 04 - 07

1870014 --> Sunday, 03 - 23

1870015 --> Sunday, 04 - 12

1870016 --> Sunday, 04 - 03

1870017 --> Sunday, 04 - 23

1870018 --> Sunday, 04 - 08

1870019 --> Sunday, 03 - 31

1870020 --> Sunday, 04 - 19

1870021 --> Sunday, 04 - 04

1870022 --> Sunday, 03 - 27

1870023 --> Sunday, 04 - 16

1870024 --> Sunday, 04 - 07

1870025 --> Sunday, 04 - 20

1870026 --> Sunday, 04 - 12

1870027 --> Sunday, 04 - 04

1870028 --> Sunday, 04 - 23

1870029 --> Sunday, 04 - 08

1870030 --> Sunday, 03 - 31

1870031 --> Sunday, 04 - 20

1870032 --> Sunday, 04 - 04

1870033 --> Sunday, 03 - 27

1870034 --> Sunday, 04 - 16

1870035 --> Sunday, 04 - 01

1870036 --> Sunday, 04 - 20

1870037 --> Sunday, 04 - 12

1870038 --> Sunday, 03 - 28

1870039 --> Sunday, 04 - 17

1870040 --> Sunday, 04 - 08

1870041 --> Sunday, 03 - 24

1870042 --> Sunday, 04 - 13

1870043 --> Sunday, 04 - 05

1870044 --> Sunday, 04 - 24

1870045 --> Sunday, 04 - 09

1870046 --> Sunday, 04 - 01

1870047 --> Sunday, 04 - 21

1870048 --> Sunday, 04 - 12

1870049 --> Sunday, 03 - 28

1870050 --> Sunday, 04 - 17

1870051 --> Sunday, 04 - 09

1870052 --> Sunday, 03 - 24

1870053 --> Sunday, 04 - 13

1870054 --> Sunday, 04 - 05

1870055 --> Sunday, 04 - 18

1870056 --> Sunday, 04 - 09

1870057 --> Sunday, 04 - 01

1870058 --> Sunday, 04 - 21

1870059 --> Sunday, 04 - 06

1870060 --> Sunday, 03 - 28

1870061 --> Sunday, 04 - 17

1870062 --> Sunday, 04 - 02

1870063 --> Sunday, 04 - 22

1870064 --> Sunday, 04 - 13

1870065 --> Sunday, 03 - 29

1870066 --> Sunday, 04 - 18

1870067 --> Sunday, 04 - 10

1870068 --> Sunday, 04 - 01

1870069 --> Sunday, 04 - 14

1870070 --> Sunday, 04 - 06

1870071 --> Sunday, 03 - 29

1870072 --> Sunday, 04 - 17

1870073 --> Sunday, 04 - 02

1870074 --> Sunday, 04 - 22

1870075 --> Sunday, 04 - 07

1870076 --> Sunday, 03 - 29

1870077 --> Sunday, 04 - 18

1870078 --> Sunday, 04 - 10

1870079 --> Sunday, 03 - 26

1870080 --> Sunday, 04 - 14

1870081 --> Sunday, 04 - 06

1870082 --> Sunday, 04 - 19

1870083 --> Sunday, 04 - 11

1870084 --> Sunday, 04 - 02

1870085 --> Sunday, 04 - 22

1870086 --> Sunday, 04 - 07

1870087 --> Sunday, 03 - 30

1870088 --> Sunday, 04 - 18

1870089 --> Sunday, 04 - 03

1870090 --> Sunday, 03 - 26

1870091 --> Sunday, 04 - 15

1870092 --> Sunday, 04 - 06

1870093 --> Sunday, 04 - 19

1870094 --> Sunday, 04 - 11

1870095 --> Sunday, 03 - 27

1870096 --> Sunday, 04 - 15

1870097 --> Sunday, 04 - 07

1870098 --> Sunday, 03 - 30

1870099 --> Sunday, 04 - 12

1870100 --> Sunday, 04 - 04

1870101 --> Sunday, 03 - 27

1870102 --> Sunday, 04 - 16

1870103 --> Sunday, 04 - 01

1870104 --> Sunday, 04 - 20

1870105 --> Sunday, 04 - 12

1870106 --> Sunday, 03 - 28

1870107 --> Sunday, 04 - 17

1870108 --> Sunday, 04 - 08

1870109 --> Sunday, 03 - 24

1870110 --> Sunday, 04 - 13

1870111 --> Sunday, 04 - 05

1870112 --> Sunday, 04 - 24

1870113 --> Sunday, 04 - 09

1870114 --> Sunday, 04 - 01

1870115 --> Sunday, 04 - 21

1870116 --> Sunday, 04 - 05

1870117 --> Sunday, 03 - 28

1870118 --> Sunday, 04 - 17

1870119 --> Sunday, 04 - 02

1870120 --> Sunday, 03 - 24

1870121 --> Sunday, 04 - 13

1870122 --> Sunday, 04 - 05

1870123 --> Sunday, 04 - 18

1870124 --> Sunday, 04 - 09

1870125 --> Sunday, 04 - 01

1870126 --> Sunday, 04 - 21

1870127 --> Sunday, 04 - 06

1870128 --> Sunday, 03 - 28

1870129 --> Sunday, 04 - 17

1870130 --> Sunday, 04 - 02

1870131 --> Sunday, 04 - 22

1870132 --> Sunday, 04 - 13

1870133 --> Sunday, 03 - 29

1870134 --> Sunday, 04 - 18

1870135 --> Sunday, 04 - 10

1870136 --> Sunday, 03 - 25

1870137 --> Sunday, 04 - 14

1870138 --> Sunday, 04 - 06

1870139 --> Sunday, 03 - 22

1870140 --> Sunday, 04 - 10

1870141 --> Sunday, 04 - 02

1870142 --> Sunday, 04 - 22

1870143 --> Sunday, 04 - 07

1870144 --> Sunday, 03 - 29

1870145 --> Sunday, 04 - 18

1870146 --> Sunday, 04 - 10

1870147 --> Sunday, 03 - 26

1870148 --> Sunday, 04 - 14

1870149 --> Sunday, 04 - 06

1870150 --> Sunday, 04 - 19

1870151 --> Sunday, 04 - 11

1870152 --> Sunday, 04 - 02

1870153 --> Sunday, 04 - 22

1870154 --> Sunday, 04 - 07

1870155 --> Sunday, 03 - 30

1870156 --> Sunday, 04 - 18

1870157 --> Sunday, 04 - 03

1870158 --> Sunday, 03 - 26

1870159 --> Sunday, 04 - 15

1870160 --> Sunday, 03 - 30

1870161 --> Sunday, 04 - 19

1870162 --> Sunday, 04 - 11

1870163 --> Sunday, 03 - 27

1870164 --> Sunday, 04 - 15

1870165 --> Sunday, 04 - 07

1870166 --> Sunday, 03 - 30

1870167 --> Sunday, 04 - 12

1870168 --> Sunday, 04 - 03

1870169 --> Sunday, 04 - 23

1870170 --> Sunday, 04 - 08

1870171 --> Sunday, 03 - 31

1870172 --> Sunday, 04 - 19

1870173 --> Sunday, 04 - 11

1870174 --> Sunday, 03 - 27

1870175 --> Sunday, 04 - 16

1870176 --> Sunday, 04 - 07

1870177 --> Sunday, 03 - 23

1870178 --> Sunday, 04 - 12

1870179 --> Sunday, 04 - 04

1870180 --> Sunday, 04 - 23

1870181 --> Sunday, 04 - 08

1870182 --> Sunday, 03 - 31

1870183 --> Sunday, 04 - 20

1870184 --> Sunday, 04 - 04

1870185 --> Sunday, 03 - 27

1870186 --> Sunday, 04 - 16

1870187 --> Sunday, 04 - 01

1870188 --> Sunday, 04 - 20

1870189 --> Sunday, 04 - 12

1870190 --> Sunday, 03 - 28

1870191 --> Sunday, 04 - 17

1870192 --> Sunday, 04 - 08

1870193 --> Sunday, 03 - 31

1870194 --> Sunday, 04 - 13

1870195 --> Sunday, 04 - 05

1870196 --> Sunday, 03 - 27

1870197 --> Sunday, 04 - 16

1870198 --> Sunday, 04 - 01

1870199 --> Sunday, 04 - 21

1870200 --> Sunday, 04 - 13

1870201 --> Sunday, 03 - 29

1870202 --> Sunday, 04 - 18

1870203 --> Sunday, 04 - 10

1870204 --> Sunday, 03 - 25

1870205 --> Sunday, 04 - 14

1870206 --> Sunday, 04 - 06

1870207 --> Sunday, 04 - 19

1870208 --> Sunday, 04 - 10

1870209 --> Sunday, 04 - 02

1870210 --> Sunday, 04 - 22

1870211 --> Sunday, 04 - 07

1870212 --> Sunday, 03 - 29

1870213 --> Sunday, 04 - 18

1870214 --> Sunday, 04 - 03

1870215 --> Sunday, 03 - 26

1870216 --> Sunday, 04 - 14

1870217 --> Sunday, 03 - 30

1870218 --> Sunday, 04 - 19

1870219 --> Sunday, 04 - 11

1870220 --> Sunday, 04 - 02

1870221 --> Sunday, 04 - 15

1870222 --> Sunday, 04 - 07

1870223 --> Sunday, 03 - 30

1870224 --> Sunday, 04 - 18

1870225 --> Sunday, 04 - 03

1870226 --> Sunday, 04 - 23

1870227 --> Sunday, 04 - 08

1870228 --> Sunday, 03 - 30

1870229 --> Sunday, 04 - 19

1870230 --> Sunday, 04 - 11

1870231 --> Sunday, 03 - 27

1870232 --> Sunday, 04 - 15

1870233 --> Sunday, 04 - 07

1870234 --> Sunday, 03 - 23

1870235 --> Sunday, 04 - 12

1870236 --> Sunday, 04 - 03

1870237 --> Sunday, 04 - 23

1870238 --> Sunday, 04 - 08

1870239 --> Sunday, 03 - 31

1870240 --> Sunday, 04 - 19

1870241 --> Sunday, 04 - 04

1870242 --> Sunday, 03 - 27

1870243 --> Sunday, 04 - 16

1870244 --> Sunday, 04 - 07

1870245 --> Sunday, 04 - 20

1870246 --> Sunday, 04 - 12

1870247 --> Sunday, 03 - 28

1870248 --> Sunday, 04 - 16

1870249 --> Sunday, 04 - 08

1870250 --> Sunday, 03 - 31

1870251 --> Sunday, 04 - 13

1870252 --> Sunday, 04 - 04

1870253 --> Sunday, 03 - 27

1870254 --> Sunday, 04 - 16

1870255 --> Sunday, 04 - 01

1870256 --> Sunday, 04 - 20

1870257 --> Sunday, 04 - 12

1870258 --> Sunday, 03 - 28

1870259 --> Sunday, 04 - 17

1870260 --> Sunday, 04 - 08

1870261 --> Sunday, 03 - 24

1870262 --> Sunday, 04 - 13

1870263 --> Sunday, 04 - 05

1870264 --> Sunday, 04 - 24

1870265 --> Sunday, 04 - 09

1870266 --> Sunday, 04 - 01

1870267 --> Sunday, 04 - 21

1870268 --> Sunday, 04 - 05

1870269 --> Sunday, 03 - 28

1870270 --> Sunday, 04 - 17

1870271 --> Sunday, 04 - 02

1870272 --> Sunday, 03 - 24

1870273 --> Sunday, 04 - 13

1870274 --> Sunday, 04 - 05

1870275 --> Sunday, 04 - 18

1870276 --> Sunday, 04 - 09

