Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2020000 through 2029999



2020000 --> Sunday, 04 - 09

2020001 --> Sunday, 04 - 01

2020002 --> Sunday, 04 - 21

2020003 --> Sunday, 04 - 06

2020004 --> Sunday, 03 - 28

2020005 --> Sunday, 04 - 17

2020006 --> Sunday, 04 - 02

2020007 --> Sunday, 04 - 22

2020008 --> Sunday, 04 - 13

2020009 --> Sunday, 03 - 29

2020010 --> Sunday, 04 - 18

2020011 --> Sunday, 04 - 10

2020012 --> Sunday, 03 - 25

2020013 --> Sunday, 04 - 14

2020014 --> Sunday, 04 - 06

2020015 --> Sunday, 03 - 22

2020016 --> Sunday, 04 - 10

2020017 --> Sunday, 04 - 02

2020018 --> Sunday, 04 - 22

2020019 --> Sunday, 04 - 07

2020020 --> Sunday, 03 - 29

2020021 --> Sunday, 04 - 18

2020022 --> Sunday, 04 - 10

2020023 --> Sunday, 03 - 26

2020024 --> Sunday, 04 - 14

2020025 --> Sunday, 04 - 06

2020026 --> Sunday, 04 - 19

2020027 --> Sunday, 04 - 11

2020028 --> Sunday, 04 - 02

2020029 --> Sunday, 04 - 22

2020030 --> Sunday, 04 - 07

2020031 --> Sunday, 03 - 30

2020032 --> Sunday, 04 - 18

2020033 --> Sunday, 04 - 03

2020034 --> Sunday, 03 - 26

2020035 --> Sunday, 04 - 15

2020036 --> Sunday, 03 - 30

2020037 --> Sunday, 04 - 19

2020038 --> Sunday, 04 - 11

2020039 --> Sunday, 03 - 27

2020040 --> Sunday, 04 - 15

2020041 --> Sunday, 04 - 07

2020042 --> Sunday, 03 - 23

2020043 --> Sunday, 04 - 12

2020044 --> Sunday, 04 - 03

2020045 --> Sunday, 04 - 23

2020046 --> Sunday, 04 - 08

2020047 --> Sunday, 03 - 31

2020048 --> Sunday, 04 - 19

2020049 --> Sunday, 04 - 11

2020050 --> Sunday, 03 - 27

2020051 --> Sunday, 04 - 16

2020052 --> Sunday, 04 - 07

2020053 --> Sunday, 03 - 23

2020054 --> Sunday, 04 - 12

2020055 --> Sunday, 04 - 04

2020056 --> Sunday, 04 - 23

2020057 --> Sunday, 04 - 08

2020058 --> Sunday, 03 - 31

2020059 --> Sunday, 04 - 20

2020060 --> Sunday, 04 - 04

2020061 --> Sunday, 03 - 27

2020062 --> Sunday, 04 - 16

2020063 --> Sunday, 04 - 01

2020064 --> Sunday, 04 - 20

2020065 --> Sunday, 04 - 12

2020066 --> Sunday, 03 - 28

2020067 --> Sunday, 04 - 17

2020068 --> Sunday, 04 - 08

