Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3720000 through 3729999



3720000 --> Sunday, 04 - 09

3720001 --> Sunday, 03 - 25

3720002 --> Sunday, 04 - 14

3720003 --> Sunday, 04 - 06

3720004 --> Sunday, 04 - 18

3720005 --> Sunday, 04 - 10

3720006 --> Sunday, 04 - 02

3720007 --> Sunday, 04 - 22

3720008 --> Sunday, 04 - 06

3720009 --> Sunday, 03 - 29

3720010 --> Sunday, 04 - 18

3720011 --> Sunday, 04 - 03

3720012 --> Sunday, 04 - 22

3720013 --> Sunday, 04 - 14

3720014 --> Sunday, 03 - 30

3720015 --> Sunday, 04 - 19

3720016 --> Sunday, 04 - 10

3720017 --> Sunday, 03 - 26

3720018 --> Sunday, 04 - 15

3720019 --> Sunday, 04 - 07

3720020 --> Sunday, 03 - 29

3720021 --> Sunday, 04 - 11

3720022 --> Sunday, 04 - 03

3720023 --> Sunday, 04 - 23

3720024 --> Sunday, 04 - 14

3720025 --> Sunday, 03 - 30

3720026 --> Sunday, 04 - 19

3720027 --> Sunday, 04 - 11

3720028 --> Sunday, 03 - 26

3720029 --> Sunday, 04 - 15

3720030 --> Sunday, 04 - 07

3720031 --> Sunday, 04 - 20

3720032 --> Sunday, 04 - 11

3720033 --> Sunday, 04 - 03

3720034 --> Sunday, 04 - 23

3720035 --> Sunday, 04 - 08

3720036 --> Sunday, 03 - 30

3720037 --> Sunday, 04 - 19

3720038 --> Sunday, 04 - 04

3720039 --> Sunday, 03 - 27

3720040 --> Sunday, 04 - 15

3720041 --> Sunday, 03 - 31

3720042 --> Sunday, 04 - 20

3720043 --> Sunday, 04 - 12

3720044 --> Sunday, 04 - 03

3720045 --> Sunday, 04 - 16

3720046 --> Sunday, 04 - 08

3720047 --> Sunday, 03 - 31

3720048 --> Sunday, 04 - 12

3720049 --> Sunday, 04 - 04

3720050 --> Sunday, 04 - 24

3720051 --> Sunday, 04 - 09

3720052 --> Sunday, 03 - 31

3720053 --> Sunday, 04 - 20

3720054 --> Sunday, 04 - 12

3720055 --> Sunday, 03 - 28

3720056 --> Sunday, 04 - 16

3720057 --> Sunday, 04 - 08

3720058 --> Sunday, 03 - 24

3720059 --> Sunday, 04 - 13

3720060 --> Sunday, 04 - 04

3720061 --> Sunday, 04 - 24

