Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2770000 through 2779999



2770000 --> Sunday, 04 - 02

2770001 --> Sunday, 04 - 22

2770002 --> Sunday, 04 - 07

2770003 --> Sunday, 03 - 30

2770004 --> Sunday, 04 - 18

2770005 --> Sunday, 04 - 03

2770006 --> Sunday, 03 - 26

2770007 --> Sunday, 04 - 15

2770008 --> Sunday, 04 - 06

2770009 --> Sunday, 04 - 19

2770010 --> Sunday, 04 - 11

2770011 --> Sunday, 03 - 27

2770012 --> Sunday, 04 - 15

2770013 --> Sunday, 04 - 07

2770014 --> Sunday, 03 - 30

2770015 --> Sunday, 04 - 12

2770016 --> Sunday, 04 - 03

2770017 --> Sunday, 04 - 23

2770018 --> Sunday, 04 - 15

2770019 --> Sunday, 03 - 31

2770020 --> Sunday, 04 - 19

2770021 --> Sunday, 04 - 11

2770022 --> Sunday, 03 - 27

2770023 --> Sunday, 04 - 16

2770024 --> Sunday, 04 - 07

2770025 --> Sunday, 03 - 23

2770026 --> Sunday, 04 - 12

2770027 --> Sunday, 04 - 04

2770028 --> Sunday, 04 - 23

2770029 --> Sunday, 04 - 08

2770030 --> Sunday, 03 - 31

2770031 --> Sunday, 04 - 20

2770032 --> Sunday, 04 - 04

2770033 --> Sunday, 03 - 27

2770034 --> Sunday, 04 - 16

2770035 --> Sunday, 04 - 01

2770036 --> Sunday, 04 - 20

2770037 --> Sunday, 04 - 12

2770038 --> Sunday, 04 - 04

2770039 --> Sunday, 04 - 17

2770040 --> Sunday, 04 - 08

2770041 --> Sunday, 03 - 31

2770042 --> Sunday, 04 - 20

2770043 --> Sunday, 04 - 05

2770044 --> Sunday, 03 - 27

2770045 --> Sunday, 04 - 16

2770046 --> Sunday, 04 - 01

2770047 --> Sunday, 04 - 21

2770048 --> Sunday, 04 - 12

2770049 --> Sunday, 03 - 28

2770050 --> Sunday, 04 - 17

2770051 --> Sunday, 04 - 09

2770052 --> Sunday, 03 - 24

2770053 --> Sunday, 04 - 13

2770054 --> Sunday, 04 - 05

2770055 --> Sunday, 04 - 25

2770056 --> Sunday, 04 - 09

2770057 --> Sunday, 04 - 01

2770058 --> Sunday, 04 - 21

2770059 --> Sunday, 04 - 06

2770060 --> Sunday, 03 - 28

2770061 --> Sunday, 04 - 17

2770062 --> Sunday, 04 - 09

2770063 --> Sunday, 03 - 25

2770064 --> Sunday, 04 - 13

2770065 --> Sunday, 04 - 05

2770066 --> Sunday, 04 - 18

2770067 --> Sunday, 04 - 10

2770068 --> Sunday, 04 - 01

2770069 --> Sunday, 04 - 21

2770070 --> Sunday, 04 - 06

2770071 --> Sunday, 03 - 29

2770072 --> Sunday, 04 - 17

2770073 --> Sunday, 04 - 02

2770074 --> Sunday, 04 - 22

2770075 --> Sunday, 04 - 14

2770076 --> Sunday, 03 - 29

2770077 --> Sunday, 04 - 18

2770078 --> Sunday, 04 - 10

2770079 --> Sunday, 03 - 26

2770080 --> Sunday, 04 - 14

2770081 --> Sunday, 04 - 06

2770082 --> Sunday, 03 - 29

2770083 --> Sunday, 04 - 11

2770084 --> Sunday, 04 - 02

2770085 --> Sunday, 04 - 22

2770086 --> Sunday, 04 - 07

2770087 --> Sunday, 03 - 30

2770088 --> Sunday, 04 - 18

2770089 --> Sunday, 04 - 10

2770090 --> Sunday, 03 - 26

2770091 --> Sunday, 04 - 15

2770092 --> Sunday, 04 - 06

2770093 --> Sunday, 04 - 19

2770094 --> Sunday, 04 - 11

2770095 --> Sunday, 04 - 03

2770096 --> Sunday, 04 - 22

2770097 --> Sunday, 04 - 07

2770098 --> Sunday, 03 - 30

2770099 --> Sunday, 04 - 19

2770100 --> Sunday, 04 - 04

2770101 --> Sunday, 03 - 27

2770102 --> Sunday, 04 - 16

2770103 --> Sunday, 04 - 01

2770104 --> Sunday, 04 - 20

2770105 --> Sunday, 04 - 12

2770106 --> Sunday, 03 - 28

2770107 --> Sunday, 04 - 17

2770108 --> Sunday, 04 - 08

2770109 --> Sunday, 03 - 31

2770110 --> Sunday, 04 - 13

2770111 --> Sunday, 04 - 05

2770112 --> Sunday, 03 - 27

2770113 --> Sunday, 04 - 16

2770114 --> Sunday, 04 - 01

2770115 --> Sunday, 04 - 21

2770116 --> Sunday, 04 - 12

2770117 --> Sunday, 03 - 28

2770118 --> Sunday, 04 - 17

2770119 --> Sunday, 04 - 09

2770120 --> Sunday, 03 - 24

2770121 --> Sunday, 04 - 13

2770122 --> Sunday, 04 - 05

2770123 --> Sunday, 04 - 25

2770124 --> Sunday, 04 - 09

2770125 --> Sunday, 04 - 01

2770126 --> Sunday, 04 - 21

2770127 --> Sunday, 04 - 06

2770128 --> Sunday, 03 - 28

2770129 --> Sunday, 04 - 17

2770130 --> Sunday, 04 - 02

2770131 --> Sunday, 03 - 25

2770132 --> Sunday, 04 - 13

2770133 --> Sunday, 04 - 05

2770134 --> Sunday, 04 - 18

2770135 --> Sunday, 04 - 10

