Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0000000 through 0009999



0000000 --> Sunday, 04 - 09

0000001 --> Sunday, 04 - 01

0000002 --> Sunday, 04 - 14

0000003 --> Sunday, 04 - 06

0000004 --> Sunday, 03 - 28

0000005 --> Sunday, 04 - 17

0000006 --> Sunday, 04 - 02

0000007 --> Sunday, 04 - 22

0000008 --> Sunday, 04 - 13

0000009 --> Sunday, 03 - 29

0000010 --> Sunday, 04 - 18

0000011 --> Sunday, 04 - 10

0000012 --> Sunday, 03 - 25

0000013 --> Sunday, 04 - 14

0000014 --> Sunday, 04 - 06

0000015 --> Sunday, 03 - 22

0000016 --> Sunday, 04 - 10

0000017 --> Sunday, 04 - 02

0000018 --> Sunday, 04 - 22

0000019 --> Sunday, 04 - 07

0000020 --> Sunday, 03 - 29

0000021 --> Sunday, 04 - 18

0000022 --> Sunday, 04 - 03

0000023 --> Sunday, 03 - 26

0000024 --> Sunday, 04 - 14

0000025 --> Sunday, 04 - 06

0000026 --> Sunday, 04 - 19

0000027 --> Sunday, 04 - 11

0000028 --> Sunday, 04 - 02

0000029 --> Sunday, 04 - 22

0000030 --> Sunday, 04 - 07

0000031 --> Sunday, 03 - 30

0000032 --> Sunday, 04 - 18

0000033 --> Sunday, 04 - 03

0000034 --> Sunday, 03 - 26

0000035 --> Sunday, 04 - 15

0000036 --> Sunday, 03 - 30

0000037 --> Sunday, 04 - 19

0000038 --> Sunday, 04 - 11

0000039 --> Sunday, 03 - 27

0000040 --> Sunday, 04 - 15

0000041 --> Sunday, 04 - 07

0000042 --> Sunday, 03 - 23

0000043 --> Sunday, 04 - 12

0000044 --> Sunday, 04 - 03

0000045 --> Sunday, 04 - 23

0000046 --> Sunday, 04 - 08

0000047 --> Sunday, 03 - 31

0000048 --> Sunday, 04 - 19

0000049 --> Sunday, 04 - 11

0000050 --> Sunday, 03 - 27

0000051 --> Sunday, 04 - 16

0000052 --> Sunday, 04 - 07

0000053 --> Sunday, 03 - 23

0000054 --> Sunday, 04 - 12

0000055 --> Sunday, 04 - 04

0000056 --> Sunday, 04 - 23

0000057 --> Sunday, 04 - 08

0000058 --> Sunday, 03 - 31

0000059 --> Sunday, 04 - 20

0000060 --> Sunday, 04 - 04

0000061 --> Sunday, 03 - 27

0000062 --> Sunday, 04 - 16

0000063 --> Sunday, 04 - 01

0000064 --> Sunday, 04 - 20

0000065 --> Sunday, 04 - 12

0000066 --> Sunday, 03 - 28

0000067 --> Sunday, 04 - 17

0000068 --> Sunday, 04 - 08

0000069 --> Sunday, 03 - 31

0000070 --> Sunday, 04 - 13

0000071 --> Sunday, 04 - 05

0000072 --> Sunday, 03 - 27

0000073 --> Sunday, 04 - 16

0000074 --> Sunday, 04 - 01

0000075 --> Sunday, 04 - 21

0000076 --> Sunday, 04 - 12

0000077 --> Sunday, 03 - 28

0000078 --> Sunday, 04 - 17

0000079 --> Sunday, 04 - 09

0000080 --> Sunday, 03 - 24

0000081 --> Sunday, 04 - 13

0000082 --> Sunday, 04 - 05

0000083 --> Sunday, 04 - 25

0000084 --> Sunday, 04 - 09

0000085 --> Sunday, 04 - 01

0000086 --> Sunday, 04 - 21

0000087 --> Sunday, 04 - 06

0000088 --> Sunday, 03 - 28

0000089 --> Sunday, 04 - 17

0000090 --> Sunday, 04 - 02

0000091 --> Sunday, 03 - 25

0000092 --> Sunday, 04 - 13

0000093 --> Sunday, 04 - 05

0000094 --> Sunday, 04 - 18

0000095 --> Sunday, 04 - 10

0000096 --> Sunday, 04 - 01

0000097 --> Sunday, 04 - 14

0000098 --> Sunday, 04 - 06

0000099 --> Sunday, 03 - 29

0000100 --> Sunday, 04 - 18

0000101 --> Sunday, 04 - 03

0000102 --> Sunday, 04 - 23

0000103 --> Sunday, 04 - 15

0000104 --> Sunday, 03 - 30

0000105 --> Sunday, 04 - 19

0000106 --> Sunday, 04 - 11

0000107 --> Sunday, 03 - 27

0000108 --> Sunday, 04 - 15

0000109 --> Sunday, 04 - 07

0000110 --> Sunday, 03 - 23

0000111 --> Sunday, 04 - 12

0000112 --> Sunday, 04 - 03

0000113 --> Sunday, 04 - 23

0000114 --> Sunday, 04 - 08

0000115 --> Sunday, 03 - 31

0000116 --> Sunday, 04 - 19

0000117 --> Sunday, 04 - 04

0000118 --> Sunday, 03 - 27

0000119 --> Sunday, 04 - 16

0000120 --> Sunday, 04 - 07

0000121 --> Sunday, 04 - 20

0000122 --> Sunday, 04 - 12

0000123 --> Sunday, 04 - 04

0000124 --> Sunday, 04 - 23

0000125 --> Sunday, 04 - 08

0000126 --> Sunday, 03 - 31

0000127 --> Sunday, 04 - 20

0000128 --> Sunday, 04 - 04

0000129 --> Sunday, 03 - 27

0000130 --> Sunday, 04 - 16

0000131 --> Sunday, 04 - 01

0000132 --> Sunday, 04 - 20

0000133 --> Sunday, 04 - 12
