Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5180000 through 5189999



5180000 --> Sunday, 04 - 23

5180001 --> Sunday, 04 - 08

5180002 --> Sunday, 03 - 31

5180003 --> Sunday, 04 - 20

5180004 --> Sunday, 04 - 11

5180005 --> Sunday, 03 - 27

5180006 --> Sunday, 04 - 16

5180007 --> Sunday, 04 - 08

5180008 --> Sunday, 04 - 20

5180009 --> Sunday, 04 - 12

5180010 --> Sunday, 04 - 04

5180011 --> Sunday, 04 - 17

5180012 --> Sunday, 04 - 08

5180013 --> Sunday, 03 - 31

5180014 --> Sunday, 04 - 20

5180015 --> Sunday, 04 - 05

5180016 --> Sunday, 03 - 27

5180017 --> Sunday, 04 - 16

5180018 --> Sunday, 04 - 01

5180019 --> Sunday, 04 - 21

5180020 --> Sunday, 04 - 12

5180021 --> Sunday, 03 - 28

5180022 --> Sunday, 04 - 17

5180023 --> Sunday, 04 - 09

5180024 --> Sunday, 03 - 31

5180025 --> Sunday, 04 - 13

5180026 --> Sunday, 04 - 05

5180027 --> Sunday, 04 - 25

5180028 --> Sunday, 04 - 09

5180029 --> Sunday, 04 - 01

5180030 --> Sunday, 04 - 21

5180031 --> Sunday, 04 - 06

5180032 --> Sunday, 03 - 28

5180033 --> Sunday, 04 - 17

5180034 --> Sunday, 04 - 09

5180035 --> Sunday, 03 - 25

5180036 --> Sunday, 04 - 13

5180037 --> Sunday, 04 - 05

5180038 --> Sunday, 04 - 18

5180039 --> Sunday, 04 - 10

5180040 --> Sunday, 04 - 01

5180041 --> Sunday, 04 - 21

5180042 --> Sunday, 04 - 06

5180043 --> Sunday, 03 - 29

5180044 --> Sunday, 04 - 17

5180045 --> Sunday, 04 - 02

5180046 --> Sunday, 04 - 22

5180047 --> Sunday, 04 - 14

5180048 --> Sunday, 03 - 29

5180049 --> Sunday, 04 - 18

5180050 --> Sunday, 04 - 10

5180051 --> Sunday, 03 - 26

5180052 --> Sunday, 04 - 14

5180053 --> Sunday, 04 - 06

5180054 --> Sunday, 03 - 29

5180055 --> Sunday, 04 - 11

5180056 --> Sunday, 04 - 02

5180057 --> Sunday, 04 - 22

5180058 --> Sunday, 04 - 14

5180059 --> Sunday, 03 - 30

5180060 --> Sunday, 04 - 18

5180061 --> Sunday, 04 - 10

5180062 --> Sunday, 03 - 26

5180063 --> Sunday, 04 - 15

5180064 --> Sunday, 04 - 06

5180065 --> Sunday, 04 - 19

5180066 --> Sunday, 04 - 11

5180067 --> Sunday, 04 - 03

5180068 --> Sunday, 04 - 22

5180069 --> Sunday, 04 - 07

5180070 --> Sunday, 03 - 30

5180071 --> Sunday, 04 - 19

5180072 --> Sunday, 04 - 03

5180073 --> Sunday, 03 - 26

5180074 --> Sunday, 04 - 15

5180075 --> Sunday, 03 - 31

5180076 --> Sunday, 04 - 19

5180077 --> Sunday, 04 - 11

5180078 --> Sunday, 04 - 03

5180079 --> Sunday, 04 - 16

5180080 --> Sunday, 04 - 07

5180081 --> Sunday, 03 - 30

5180082 --> Sunday, 04 - 19

5180083 --> Sunday, 04 - 04

5180084 --> Sunday, 04 - 23

5180085 --> Sunday, 04 - 15

5180086 --> Sunday, 03 - 31

5180087 --> Sunday, 04 - 20

5180088 --> Sunday, 04 - 11

5180089 --> Sunday, 03 - 27

5180090 --> Sunday, 04 - 16

5180091 --> Sunday, 04 - 08

5180092 --> Sunday, 03 - 23

5180093 --> Sunday, 04 - 12

5180094 --> Sunday, 04 - 04

5180095 --> Sunday, 04 - 24

5180096 --> Sunday, 04 - 08

5180097 --> Sunday, 03 - 31

5180098 --> Sunday, 04 - 20

5180099 --> Sunday, 04 - 05

5180100 --> Sunday, 03 - 28

5180101 --> Sunday, 04 - 17

5180102 --> Sunday, 04 - 09

5180103 --> Sunday, 03 - 25

5180104 --> Sunday, 04 - 13

5180105 --> Sunday, 04 - 05

5180106 --> Sunday, 04 - 18

5180107 --> Sunday, 04 - 10

5180108 --> Sunday, 04 - 01

5180109 --> Sunday, 04 - 21

5180110 --> Sunday, 04 - 06

5180111 --> Sunday, 03 - 29

5180112 --> Sunday, 04 - 17

5180113 --> Sunday, 04 - 02

5180114 --> Sunday, 04 - 22

5180115 --> Sunday, 04 - 14

5180116 --> Sunday, 03 - 29

5180117 --> Sunday, 04 - 18

5180118 --> Sunday, 04 - 10

5180119 --> Sunday, 03 - 26

5180120 --> Sunday, 04 - 14

5180121 --> Sunday, 04 - 06

5180122 --> Sunday, 03 - 22

5180123 --> Sunday, 04 - 11

5180124 --> Sunday, 04 - 02

5180125 --> Sunday, 04 - 22

5180126 --> Sunday, 04 - 07

5180127 --> Sunday, 03 - 30

5180128 --> Sunday, 04 - 18

5180129 --> Sunday, 04 - 10

5180130 --> Sunday, 03 - 26

5180131 --> Sunday, 04 - 15

5180132 --> Sunday, 04 - 06

5180133 --> Sunday, 04 - 19

5180134 --> Sunday, 04 - 11

5180135 --> Sunday, 04 - 03

5180136 --> Sunday, 04 - 22

5180137 --> Sunday, 04 - 07

5180138 --> Sunday, 03 - 30

5180139 --> Sunday, 04 - 19

5180140 --> Sunday, 04 - 03

5180141 --> Sunday, 03 - 26

5180142 --> Sunday, 04 - 15

5180143 --> Sunday, 03 - 31

5180144 --> Sunday, 04 - 19

5180145 --> Sunday, 04 - 11

5180146 --> Sunday, 03 - 27

5180147 --> Sunday, 04 - 16

5180148 --> Sunday, 04 - 07

5180149 --> Sunday, 03 - 30

5180150 --> Sunday, 04 - 12

5180151 --> Sunday, 04 - 04

5180152 --> Sunday, 04 - 23

5180153 --> Sunday, 04 - 15

5180154 --> Sunday, 03 - 31

5180155 --> Sunday, 04 - 20

5180156 --> Sunday, 04 - 11

5180157 --> Sunday, 03 - 27

5180158 --> Sunday, 04 - 16

5180159 --> Sunday, 04 - 08

5180160 --> Sunday, 03 - 23

5180161 --> Sunday, 04 - 12

5180162 --> Sunday, 04 - 04

5180163 --> Sunday, 04 - 24

5180164 --> Sunday, 04 - 08

5180165 --> Sunday, 03 - 31

5180166 --> Sunday, 04 - 20

5180167 --> Sunday, 04 - 05

5180168 --> Sunday, 03 - 27

5180169 --> Sunday, 04 - 16

5180170 --> Sunday, 04 - 01

5180171 --> Sunday, 04 - 21

5180172 --> Sunday, 04 - 12

5180173 --> Sunday, 04 - 04

