Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4860000 through 4869999



4860000 --> Sunday, 04 - 16

4860001 --> Sunday, 04 - 08

4860002 --> Sunday, 03 - 24

4860003 --> Sunday, 04 - 13

4860004 --> Sunday, 04 - 04

4860005 --> Sunday, 04 - 24

4860006 --> Sunday, 04 - 09

4860007 --> Sunday, 04 - 01

4860008 --> Sunday, 04 - 20

4860009 --> Sunday, 04 - 12

4860010 --> Sunday, 03 - 28

4860011 --> Sunday, 04 - 17

4860012 --> Sunday, 04 - 08

4860013 --> Sunday, 03 - 24

4860014 --> Sunday, 04 - 13

4860015 --> Sunday, 04 - 05

4860016 --> Sunday, 04 - 24

4860017 --> Sunday, 04 - 09

4860018 --> Sunday, 04 - 01

4860019 --> Sunday, 04 - 21

4860020 --> Sunday, 04 - 05

4860021 --> Sunday, 03 - 28

4860022 --> Sunday, 04 - 17

4860023 --> Sunday, 04 - 02

4860024 --> Sunday, 04 - 21

4860025 --> Sunday, 04 - 13

4860026 --> Sunday, 03 - 29

4860027 --> Sunday, 04 - 18

4860028 --> Sunday, 04 - 09

4860029 --> Sunday, 03 - 25

4860030 --> Sunday, 04 - 14

4860031 --> Sunday, 04 - 06

4860032 --> Sunday, 03 - 28

4860033 --> Sunday, 04 - 10

4860034 --> Sunday, 04 - 02

4860035 --> Sunday, 04 - 22

4860036 --> Sunday, 04 - 13

4860037 --> Sunday, 03 - 29

4860038 --> Sunday, 04 - 18

4860039 --> Sunday, 04 - 10

4860040 --> Sunday, 03 - 25

4860041 --> Sunday, 04 - 14

4860042 --> Sunday, 04 - 06

4860043 --> Sunday, 04 - 19

4860044 --> Sunday, 04 - 10

4860045 --> Sunday, 04 - 02

4860046 --> Sunday, 04 - 22

4860047 --> Sunday, 04 - 07

4860048 --> Sunday, 03 - 29

4860049 --> Sunday, 04 - 18

4860050 --> Sunday, 04 - 03

4860051 --> Sunday, 03 - 26

4860052 --> Sunday, 04 - 14

4860053 --> Sunday, 03 - 30

4860054 --> Sunday, 04 - 19

4860055 --> Sunday, 04 - 11

4860056 --> Sunday, 04 - 02

4860057 --> Sunday, 04 - 15

4860058 --> Sunday, 04 - 07

4860059 --> Sunday, 03 - 30

4860060 --> Sunday, 04 - 18

4860061 --> Sunday, 04 - 03

4860062 --> Sunday, 04 - 23

4860063 --> Sunday, 04 - 15

4860064 --> Sunday, 03 - 30

4860065 --> Sunday, 04 - 19

4860066 --> Sunday, 04 - 11

4860067 --> Sunday, 03 - 27

4860068 --> Sunday, 04 - 15

4860069 --> Sunday, 04 - 07

4860070 --> Sunday, 03 - 23

4860071 --> Sunday, 04 - 12

4860072 --> Sunday, 04 - 03

4860073 --> Sunday, 04 - 23

4860074 --> Sunday, 04 - 08

4860075 --> Sunday, 03 - 31

4860076 --> Sunday, 04 - 19

4860077 --> Sunday, 04 - 04

4860078 --> Sunday, 03 - 27

4860079 --> Sunday, 04 - 16

4860080 --> Sunday, 04 - 07

4860081 --> Sunday, 04 - 20

4860082 --> Sunday, 04 - 12

4860083 --> Sunday, 04 - 04

4860084 --> Sunday, 04 - 23

4860085 --> Sunday, 04 - 08

4860086 --> Sunday, 03 - 31

4860087 --> Sunday, 04 - 13

4860088 --> Sunday, 04 - 04

4860089 --> Sunday, 03 - 27

4860090 --> Sunday, 04 - 16

4860091 --> Sunday, 04 - 01

4860092 --> Sunday, 04 - 20

4860093 --> Sunday, 04 - 12

4860094 --> Sunday, 03 - 28

4860095 --> Sunday, 04 - 17

4860096 --> Sunday, 04 - 08

4860097 --> Sunday, 03 - 24

4860098 --> Sunday, 04 - 13

4860099 --> Sunday, 04 - 05

4860100 --> Sunday, 03 - 28

4860101 --> Sunday, 04 - 10

4860102 --> Sunday, 04 - 02

4860103 --> Sunday, 04 - 22

4860104 --> Sunday, 04 - 13

4860105 --> Sunday, 03 - 29

4860106 --> Sunday, 04 - 18

4860107 --> Sunday, 04 - 03

4860108 --> Sunday, 03 - 25

4860109 --> Sunday, 04 - 14

4860110 --> Sunday, 04 - 06

4860111 --> Sunday, 04 - 19

4860112 --> Sunday, 04 - 10

4860113 --> Sunday, 04 - 02

4860114 --> Sunday, 04 - 22

4860115 --> Sunday, 04 - 07

4860116 --> Sunday, 03 - 29

4860117 --> Sunday, 04 - 18

4860118 --> Sunday, 04 - 03

4860119 --> Sunday, 03 - 26

4860120 --> Sunday, 04 - 14

4860121 --> Sunday, 03 - 30

4860122 --> Sunday, 04 - 19

4860123 --> Sunday, 04 - 11

4860124 --> Sunday, 03 - 26

4860125 --> Sunday, 04 - 15

4860126 --> Sunday, 04 - 07

4860127 --> Sunday, 03 - 23

4860128 --> Sunday, 04 - 11

4860129 --> Sunday, 04 - 03

4860130 --> Sunday, 04 - 23

4860131 --> Sunday, 04 - 08

4860132 --> Sunday, 03 - 30

4860133 --> Sunday, 04 - 19

4860134 --> Sunday, 04 - 11

4860135 --> Sunday, 03 - 27

4860136 --> Sunday, 04 - 15

4860137 --> Sunday, 04 - 07

4860138 --> Sunday, 03 - 23

4860139 --> Sunday, 04 - 12

4860140 --> Sunday, 04 - 03

4860141 --> Sunday, 04 - 23

4860142 --> Sunday, 04 - 08

4860143 --> Sunday, 03 - 31

4860144 --> Sunday, 04 - 19

4860145 --> Sunday, 04 - 04

4860146 --> Sunday, 03 - 27

4860147 --> Sunday, 04 - 16

4860148 --> Sunday, 03 - 31

4860149 --> Sunday, 04 - 20

4860150 --> Sunday, 04 - 12

4860151 --> Sunday, 03 - 28

4860152 --> Sunday, 04 - 16

4860153 --> Sunday, 04 - 08

4860154 --> Sunday, 03 - 31

4860155 --> Sunday, 04 - 13

4860156 --> Sunday, 04 - 04

4860157 --> Sunday, 03 - 27

4860158 --> Sunday, 04 - 16

4860159 --> Sunday, 04 - 01

4860160 --> Sunday, 04 - 20

4860161 --> Sunday, 04 - 12

4860162 --> Sunday, 03 - 28

4860163 --> Sunday, 04 - 17

4860164 --> Sunday, 04 - 08

4860165 --> Sunday, 03 - 24

4860166 --> Sunday, 04 - 13

4860167 --> Sunday, 04 - 05

4860168 --> Sunday, 04 - 24

4860169 --> Sunday, 04 - 09

4860170 --> Sunday, 04 - 01

4860171 --> Sunday, 04 - 21

4860172 --> Sunday, 04 - 05

4860173 --> Sunday, 03 - 28

4860174 --> Sunday, 04 - 17

4860175 --> Sunday, 04 - 02

4860176 --> Sunday, 03 - 24

4860177 --> Sunday, 04 - 13

4860178 --> Sunday, 04 - 05

4860179 --> Sunday, 04 - 18

4860180 --> Sunday, 04 - 09

4860181 --> Sunday, 04 - 01

4860182 --> Sunday, 04 - 14

4860183 --> Sunday, 04 - 06

4860184 --> Sunday, 03 - 28

4860185 --> Sunday, 04 - 17

4860186 --> Sunday, 04 - 02

4860187 --> Sunday, 04 - 22

4860188 --> Sunday, 04 - 13

4860189 --> Sunday, 03 - 29

4860190 --> Sunday, 04 - 18

4860191 --> Sunday, 04 - 10

4860192 --> Sunday, 03 - 25

4860193 --> Sunday, 04 - 14

4860194 --> Sunday, 04 - 06

4860195 --> Sunday, 03 - 22

4860196 --> Sunday, 04 - 10

4860197 --> Sunday, 04 - 02

4860198 --> Sunday, 04 - 22

4860199 --> Sunday, 04 - 07

4860200 --> Sunday, 03 - 30

4860201 --> Sunday, 04 - 19

4860202 --> Sunday, 04 - 04

4860203 --> Sunday, 03 - 27

4860204 --> Sunday, 04 - 15

4860205 --> Sunday, 03 - 31

4860206 --> Sunday, 04 - 20

4860207 --> Sunday, 04 - 12

4860208 --> Sunday, 04 - 03

4860209 --> Sunday, 04 - 16

4860210 --> Sunday, 04 - 08

4860211 --> Sunday, 03 - 31

4860212 --> Sunday, 04 - 19

4860213 --> Sunday, 04 - 04

4860214 --> Sunday, 03 - 27

4860215 --> Sunday, 04 - 16

4860216 --> Sunday, 03 - 31

4860217 --> Sunday, 04 - 20

4860218 --> Sunday, 04 - 12

4860219 --> Sunday, 03 - 28

4860220 --> Sunday, 04 - 16

4860221 --> Sunday, 04 - 08

4860222 --> Sunday, 03 - 24

4860223 --> Sunday, 04 - 13

4860224 --> Sunday, 04 - 04

4860225 --> Sunday, 04 - 24

4860226 --> Sunday, 04 - 09

4860227 --> Sunday, 04 - 01

4860228 --> Sunday, 04 - 20

