Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3100000 through 3109999



3100000 --> Sunday, 04 - 09

3100001 --> Sunday, 04 - 01

3100002 --> Sunday, 04 - 21

3100003 --> Sunday, 04 - 06

3100004 --> Sunday, 03 - 28

3100005 --> Sunday, 04 - 17

3100006 --> Sunday, 04 - 02

3100007 --> Sunday, 03 - 25

3100008 --> Sunday, 04 - 13

3100009 --> Sunday, 04 - 05

3100010 --> Sunday, 04 - 18

3100011 --> Sunday, 04 - 10

3100012 --> Sunday, 04 - 01

3100013 --> Sunday, 04 - 21

3100014 --> Sunday, 04 - 06

3100015 --> Sunday, 03 - 29

3100016 --> Sunday, 04 - 17

3100017 --> Sunday, 04 - 02

3100018 --> Sunday, 04 - 22

3100019 --> Sunday, 04 - 14

3100020 --> Sunday, 03 - 29

3100021 --> Sunday, 04 - 18

3100022 --> Sunday, 04 - 10

3100023 --> Sunday, 03 - 26

3100024 --> Sunday, 04 - 14

3100025 --> Sunday, 04 - 06

3100026 --> Sunday, 03 - 22

3100027 --> Sunday, 04 - 11

3100028 --> Sunday, 04 - 02

3100029 --> Sunday, 04 - 22

3100030 --> Sunday, 04 - 07

3100031 --> Sunday, 03 - 30

3100032 --> Sunday, 04 - 18

3100033 --> Sunday, 04 - 10

3100034 --> Sunday, 03 - 26

3100035 --> Sunday, 04 - 15

3100036 --> Sunday, 04 - 06

3100037 --> Sunday, 04 - 19

3100038 --> Sunday, 04 - 11

3100039 --> Sunday, 04 - 03

3100040 --> Sunday, 04 - 22

3100041 --> Sunday, 04 - 07

3100042 --> Sunday, 03 - 30

3100043 --> Sunday, 04 - 19

3100044 --> Sunday, 04 - 03

3100045 --> Sunday, 03 - 26

3100046 --> Sunday, 04 - 15

3100047 --> Sunday, 03 - 31

3100048 --> Sunday, 04 - 19

3100049 --> Sunday, 04 - 11

3100050 --> Sunday, 03 - 27

3100051 --> Sunday, 04 - 16

3100052 --> Sunday, 04 - 07

3100053 --> Sunday, 03 - 30

3100054 --> Sunday, 04 - 12

3100055 --> Sunday, 04 - 04

3100056 --> Sunday, 04 - 23

3100057 --> Sunday, 04 - 15

3100058 --> Sunday, 03 - 31

3100059 --> Sunday, 04 - 20

3100060 --> Sunday, 04 - 11

3100061 --> Sunday, 03 - 27

3100062 --> Sunday, 04 - 16

3100063 --> Sunday, 04 - 08

3100064 --> Sunday, 03 - 23

3100065 --> Sunday, 04 - 12

3100066 --> Sunday, 04 - 04

3100067 --> Sunday, 04 - 24

3100068 --> Sunday, 04 - 08

3100069 --> Sunday, 03 - 31

3100070 --> Sunday, 04 - 20

3100071 --> Sunday, 04 - 05

3100072 --> Sunday, 03 - 27

3100073 --> Sunday, 04 - 16

3100074 --> Sunday, 04 - 01

3100075 --> Sunday, 04 - 21

3100076 --> Sunday, 04 - 12

3100077 --> Sunday, 04 - 04

3100078 --> Sunday, 04 - 17

3100079 --> Sunday, 04 - 09

3100080 --> Sunday, 03 - 31

3100081 --> Sunday, 04 - 13

3100082 --> Sunday, 04 - 05

3100083 --> Sunday, 03 - 28

3100084 --> Sunday, 04 - 16

3100085 --> Sunday, 04 - 01

3100086 --> Sunday, 04 - 21

3100087 --> Sunday, 04 - 13

3100088 --> Sunday, 03 - 28

3100089 --> Sunday, 04 - 17

3100090 --> Sunday, 04 - 09

3100091 --> Sunday, 03 - 25

3100092 --> Sunday, 04 - 13

3100093 --> Sunday, 04 - 05

3100094 --> Sunday, 04 - 25

3100095 --> Sunday, 04 - 10

3100096 --> Sunday, 04 - 01

3100097 --> Sunday, 04 - 21

3100098 --> Sunday, 04 - 06

