Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3820000 through 3829999



3820000 --> Sunday, 04 - 16

3820001 --> Sunday, 04 - 01

3820002 --> Sunday, 04 - 21

3820003 --> Sunday, 04 - 13

3820004 --> Sunday, 03 - 28

3820005 --> Sunday, 04 - 17

3820006 --> Sunday, 04 - 09

3820007 --> Sunday, 03 - 25

3820008 --> Sunday, 04 - 13

3820009 --> Sunday, 04 - 05

3820010 --> Sunday, 04 - 25

3820011 --> Sunday, 04 - 10

3820012 --> Sunday, 04 - 01

3820013 --> Sunday, 04 - 21

3820014 --> Sunday, 04 - 06

3820015 --> Sunday, 03 - 29

3820016 --> Sunday, 04 - 17

3820017 --> Sunday, 04 - 02

3820018 --> Sunday, 03 - 25

3820019 --> Sunday, 04 - 14

3820020 --> Sunday, 04 - 05

3820021 --> Sunday, 04 - 18

3820022 --> Sunday, 04 - 10

3820023 --> Sunday, 04 - 02

3820024 --> Sunday, 04 - 21

3820025 --> Sunday, 04 - 06

3820026 --> Sunday, 03 - 29

3820027 --> Sunday, 04 - 11

3820028 --> Sunday, 04 - 02

3820029 --> Sunday, 04 - 22

3820030 --> Sunday, 04 - 14

3820031 --> Sunday, 03 - 30

3820032 --> Sunday, 04 - 18

3820033 --> Sunday, 04 - 10

3820034 --> Sunday, 03 - 26

3820035 --> Sunday, 04 - 15

3820036 --> Sunday, 04 - 06

3820037 --> Sunday, 03 - 22

3820038 --> Sunday, 04 - 11

3820039 --> Sunday, 04 - 03

3820040 --> Sunday, 04 - 22

3820041 --> Sunday, 04 - 07

3820042 --> Sunday, 03 - 30

3820043 --> Sunday, 04 - 19

3820044 --> Sunday, 04 - 10

3820045 --> Sunday, 03 - 26

3820046 --> Sunday, 04 - 15

3820047 --> Sunday, 03 - 31

3820048 --> Sunday, 04 - 19

3820049 --> Sunday, 04 - 11

3820050 --> Sunday, 04 - 03

3820051 --> Sunday, 04 - 16

