Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4110000 through 4119999



4110000 --> Sunday, 03 - 26

4110001 --> Sunday, 04 - 15

4110002 --> Sunday, 04 - 07

4110003 --> Sunday, 03 - 23

4110004 --> Sunday, 04 - 11

4110005 --> Sunday, 04 - 03

4110006 --> Sunday, 04 - 23

4110007 --> Sunday, 04 - 08

4110008 --> Sunday, 03 - 30

4110009 --> Sunday, 04 - 19

4110010 --> Sunday, 04 - 04

4110011 --> Sunday, 03 - 27

4110012 --> Sunday, 04 - 15

4110013 --> Sunday, 03 - 31

4110014 --> Sunday, 04 - 20

4110015 --> Sunday, 04 - 12

4110016 --> Sunday, 04 - 03

4110017 --> Sunday, 04 - 16

4110018 --> Sunday, 04 - 08

4110019 --> Sunday, 03 - 31

4110020 --> Sunday, 04 - 19

4110021 --> Sunday, 04 - 04

4110022 --> Sunday, 03 - 27

4110023 --> Sunday, 04 - 09

4110024 --> Sunday, 03 - 31

4110025 --> Sunday, 04 - 20

4110026 --> Sunday, 04 - 12

4110027 --> Sunday, 03 - 28

4110028 --> Sunday, 04 - 16

4110029 --> Sunday, 04 - 08

4110030 --> Sunday, 03 - 24

4110031 --> Sunday, 04 - 13

4110032 --> Sunday, 04 - 04

4110033 --> Sunday, 04 - 24

4110034 --> Sunday, 04 - 09

4110035 --> Sunday, 04 - 01

4110036 --> Sunday, 04 - 20

4110037 --> Sunday, 04 - 05

4110038 --> Sunday, 03 - 28

4110039 --> Sunday, 04 - 17

4110040 --> Sunday, 04 - 08

4110041 --> Sunday, 03 - 24

4110042 --> Sunday, 04 - 13

4110043 --> Sunday, 03 - 29

4110044 --> Sunday, 04 - 17

4110045 --> Sunday, 04 - 09

4110046 --> Sunday, 04 - 01

4110047 --> Sunday, 04 - 14

4110048 --> Sunday, 04 - 05

4110049 --> Sunday, 03 - 28

4110050 --> Sunday, 04 - 17

4110051 --> Sunday, 04 - 02

4110052 --> Sunday, 04 - 21

4110053 --> Sunday, 04 - 13

4110054 --> Sunday, 03 - 29

4110055 --> Sunday, 04 - 18

4110056 --> Sunday, 04 - 09

4110057 --> Sunday, 03 - 25

4110058 --> Sunday, 04 - 14

4110059 --> Sunday, 04 - 06

4110060 --> Sunday, 03 - 28

4110061 --> Sunday, 04 - 10

4110062 --> Sunday, 04 - 02

4110063 --> Sunday, 04 - 22

