Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5110000 through 5119999



5110000 --> Sunday, 04 - 02

5110001 --> Sunday, 03 - 25

5110002 --> Sunday, 04 - 14

5110003 --> Sunday, 03 - 30

5110004 --> Sunday, 04 - 18

5110005 --> Sunday, 04 - 10

5110006 --> Sunday, 04 - 02

5110007 --> Sunday, 04 - 15

5110008 --> Sunday, 04 - 06

5110009 --> Sunday, 03 - 29

5110010 --> Sunday, 04 - 18

5110011 --> Sunday, 04 - 03

5110012 --> Sunday, 04 - 22

5110013 --> Sunday, 04 - 14

5110014 --> Sunday, 03 - 30

5110015 --> Sunday, 04 - 19

5110016 --> Sunday, 04 - 10

5110017 --> Sunday, 03 - 26

5110018 --> Sunday, 04 - 15

5110019 --> Sunday, 04 - 07

5110020 --> Sunday, 03 - 22

5110021 --> Sunday, 04 - 11

5110022 --> Sunday, 04 - 03

5110023 --> Sunday, 04 - 23

5110024 --> Sunday, 04 - 07

5110025 --> Sunday, 03 - 30

5110026 --> Sunday, 04 - 19

5110027 --> Sunday, 04 - 04

5110028 --> Sunday, 03 - 26

5110029 --> Sunday, 04 - 15

5110030 --> Sunday, 04 - 07

5110031 --> Sunday, 04 - 20

5110032 --> Sunday, 04 - 11

5110033 --> Sunday, 04 - 03

5110034 --> Sunday, 04 - 16

5110035 --> Sunday, 04 - 08

5110036 --> Sunday, 03 - 30

5110037 --> Sunday, 04 - 19

5110038 --> Sunday, 04 - 04

5110039 --> Sunday, 03 - 27

5110040 --> Sunday, 04 - 15

5110041 --> Sunday, 03 - 31

5110042 --> Sunday, 04 - 20

5110043 --> Sunday, 04 - 12

5110044 --> Sunday, 03 - 27

5110045 --> Sunday, 04 - 16

5110046 --> Sunday, 04 - 08

5110047 --> Sunday, 03 - 24

5110048 --> Sunday, 04 - 12

5110049 --> Sunday, 04 - 04

5110050 --> Sunday, 04 - 24

5110051 --> Sunday, 04 - 09

5110052 --> Sunday, 03 - 31

5110053 --> Sunday, 04 - 20

5110054 --> Sunday, 04 - 05

5110055 --> Sunday, 03 - 28

5110056 --> Sunday, 04 - 16

5110057 --> Sunday, 04 - 08

5110058 --> Sunday, 03 - 24

5110059 --> Sunday, 04 - 13

5110060 --> Sunday, 04 - 04

5110061 --> Sunday, 04 - 24

5110062 --> Sunday, 04 - 09

5110063 --> Sunday, 04 - 01

5110064 --> Sunday, 04 - 20

5110065 --> Sunday, 04 - 05

5110066 --> Sunday, 03 - 28

5110067 --> Sunday, 04 - 17

5110068 --> Sunday, 04 - 01

5110069 --> Sunday, 04 - 21

5110070 --> Sunday, 04 - 13

5110071 --> Sunday, 03 - 29

5110072 --> Sunday, 04 - 17

5110073 --> Sunday, 04 - 09

5110074 --> Sunday, 03 - 25

5110075 --> Sunday, 04 - 14

5110076 --> Sunday, 04 - 05

5110077 --> Sunday, 03 - 28

5110078 --> Sunday, 04 - 10

5110079 --> Sunday, 04 - 02

5110080 --> Sunday, 04 - 21

5110081 --> Sunday, 04 - 13

5110082 --> Sunday, 03 - 29

5110083 --> Sunday, 04 - 18

5110084 --> Sunday, 04 - 09

5110085 --> Sunday, 03 - 25

5110086 --> Sunday, 04 - 14

5110087 --> Sunday, 04 - 06

5110088 --> Sunday, 04 - 25

5110089 --> Sunday, 04 - 10

5110090 --> Sunday, 04 - 02

5110091 --> Sunday, 04 - 22

5110092 --> Sunday, 04 - 06

5110093 --> Sunday, 03 - 29

5110094 --> Sunday, 04 - 18

5110095 --> Sunday, 04 - 03

5110096 --> Sunday, 03 - 25

5110097 --> Sunday, 04 - 14

5110098 --> Sunday, 03 - 30

5110099 --> Sunday, 04 - 19

5110100 --> Sunday, 04 - 11

5110101 --> Sunday, 04 - 03

5110102 --> Sunday, 04 - 16

5110103 --> Sunday, 04 - 08

5110104 --> Sunday, 03 - 30

5110105 --> Sunday, 04 - 19

5110106 --> Sunday, 04 - 04

5110107 --> Sunday, 04 - 24

5110108 --> Sunday, 04 - 15

5110109 --> Sunday, 03 - 31

5110110 --> Sunday, 04 - 20

5110111 --> Sunday, 04 - 12

5110112 --> Sunday, 03 - 27

5110113 --> Sunday, 04 - 16

5110114 --> Sunday, 04 - 08

5110115 --> Sunday, 03 - 24

5110116 --> Sunday, 04 - 12

5110117 --> Sunday, 04 - 04

5110118 --> Sunday, 04 - 24

5110119 --> Sunday, 04 - 09

5110120 --> Sunday, 03 - 31

5110121 --> Sunday, 04 - 20

5110122 --> Sunday, 04 - 05

5110123 --> Sunday, 03 - 28

5110124 --> Sunday, 04 - 16

5110125 --> Sunday, 04 - 08

5110126 --> Sunday, 04 - 21

5110127 --> Sunday, 04 - 13

5110128 --> Sunday, 04 - 04

5110129 --> Sunday, 04 - 17

5110130 --> Sunday, 04 - 09

5110131 --> Sunday, 04 - 01

5110132 --> Sunday, 04 - 20

5110133 --> Sunday, 04 - 05

5110134 --> Sunday, 03 - 28

5110135 --> Sunday, 04 - 17

5110136 --> Sunday, 04 - 01

5110137 --> Sunday, 04 - 21

5110138 --> Sunday, 04 - 13

5110139 --> Sunday, 03 - 29

5110140 --> Sunday, 04 - 17

5110141 --> Sunday, 04 - 09

5110142 --> Sunday, 03 - 25

5110143 --> Sunday, 04 - 14

5110144 --> Sunday, 04 - 05

5110145 --> Sunday, 04 - 25

5110146 --> Sunday, 04 - 10

5110147 --> Sunday, 04 - 02

5110148 --> Sunday, 04 - 21

5110149 --> Sunday, 04 - 06

5110150 --> Sunday, 03 - 29

5110151 --> Sunday, 04 - 18

5110152 --> Sunday, 04 - 09

5110153 --> Sunday, 03 - 25

5110154 --> Sunday, 04 - 14

5110155 --> Sunday, 04 - 06

5110156 --> Sunday, 04 - 18

5110157 --> Sunday, 04 - 10

5110158 --> Sunday, 04 - 02

5110159 --> Sunday, 04 - 22

5110160 --> Sunday, 04 - 06

5110161 --> Sunday, 03 - 29

5110162 --> Sunday, 04 - 18

5110163 --> Sunday, 04 - 03

5110164 --> Sunday, 04 - 22

5110165 --> Sunday, 04 - 14

5110166 --> Sunday, 03 - 30

5110167 --> Sunday, 04 - 19

5110168 --> Sunday, 04 - 10

5110169 --> Sunday, 03 - 26

5110170 --> Sunday, 04 - 15

5110171 --> Sunday, 04 - 07

5110172 --> Sunday, 03 - 29

5110173 --> Sunday, 04 - 11

5110174 --> Sunday, 04 - 03

5110175 --> Sunday, 04 - 23

5110176 --> Sunday, 04 - 14

5110177 --> Sunday, 03 - 30

5110178 --> Sunday, 04 - 19

5110179 --> Sunday, 04 - 11

5110180 --> Sunday, 03 - 26

5110181 --> Sunday, 04 - 15

5110182 --> Sunday, 04 - 07

5110183 --> Sunday, 04 - 20

5110184 --> Sunday, 04 - 11

5110185 --> Sunday, 04 - 03

5110186 --> Sunday, 04 - 23

5110187 --> Sunday, 04 - 08

5110188 --> Sunday, 03 - 30

5110189 --> Sunday, 04 - 19

5110190 --> Sunday, 04 - 04

5110191 --> Sunday, 03 - 27

5110192 --> Sunday, 04 - 15

5110193 --> Sunday, 03 - 31

5110194 --> Sunday, 04 - 20

5110195 --> Sunday, 04 - 12

5110196 --> Sunday, 04 - 03

5110197 --> Sunday, 04 - 16

5110198 --> Sunday, 04 - 08

5110199 --> Sunday, 03 - 31

5110200 --> Sunday, 04 - 13

5110201 --> Sunday, 04 - 05

5110202 --> Sunday, 04 - 25

5110203 --> Sunday, 04 - 10

5110204 --> Sunday, 04 - 01

5110205 --> Sunday, 04 - 21

5110206 --> Sunday, 04 - 06

5110207 --> Sunday, 03 - 29

5110208 --> Sunday, 04 - 17

5110209 --> Sunday, 04 - 09

5110210 --> Sunday, 03 - 25

5110211 --> Sunday, 04 - 14

5110212 --> Sunday, 04 - 05

5110213 --> Sunday, 04 - 18

5110214 --> Sunday, 04 - 10

5110215 --> Sunday, 04 - 02

5110216 --> Sunday, 04 - 21

5110217 --> Sunday, 04 - 06

5110218 --> Sunday, 03 - 29

5110219 --> Sunday, 04 - 18

5110220 --> Sunday, 04 - 02

5110221 --> Sunday, 04 - 22

5110222 --> Sunday, 04 - 14

5110223 --> Sunday, 03 - 30

5110224 --> Sunday, 04 - 18

5110225 --> Sunday, 04 - 10

5110226 --> Sunday, 03 - 26

5110227 --> Sunday, 04 - 15

5110228 --> Sunday, 04 - 06

5110229 --> Sunday, 03 - 29

5110230 --> Sunday, 04 - 11

5110231 --> Sunday, 04 - 03

5110232 --> Sunday, 04 - 22

5110233 --> Sunday, 04 - 14

5110234 --> Sunday, 03 - 30

5110235 --> Sunday, 04 - 19

5110236 --> Sunday, 04 - 10

5110237 --> Sunday, 03 - 26

5110238 --> Sunday, 04 - 15

5110239 --> Sunday, 04 - 07

5110240 --> Sunday, 04 - 19

5110241 --> Sunday, 04 - 11

5110242 --> Sunday, 04 - 03

5110243 --> Sunday, 04 - 23

5110244 --> Sunday, 04 - 07

5110245 --> Sunday, 03 - 30

5110246 --> Sunday, 04 - 19

5110247 --> Sunday, 04 - 04

5110248 --> Sunday, 03 - 26

5110249 --> Sunday, 04 - 15

5110250 --> Sunday, 03 - 31

5110251 --> Sunday, 04 - 20

5110252 --> Sunday, 04 - 11

5110253 --> Sunday, 04 - 03

5110254 --> Sunday, 04 - 16

5110255 --> Sunday, 04 - 08

5110256 --> Sunday, 03 - 30

5110257 --> Sunday, 04 - 19

5110258 --> Sunday, 04 - 04

5110259 --> Sunday, 04 - 24

5110260 --> Sunday, 04 - 15

5110261 --> Sunday, 03 - 31

5110262 --> Sunday, 04 - 20

5110263 --> Sunday, 04 - 12

5110264 --> Sunday, 03 - 27

5110265 --> Sunday, 04 - 16

5110266 --> Sunday, 04 - 08

5110267 --> Sunday, 03 - 24

5110268 --> Sunday, 04 - 12

5110269 --> Sunday, 04 - 04

5110270 --> Sunday, 04 - 24

5110271 --> Sunday, 04 - 09

5110272 --> Sunday, 03 - 31

5110273 --> Sunday, 04 - 20

