Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3650000 through 3659999



3650000 --> Sunday, 04 - 16

3650001 --> Sunday, 04 - 08

3650002 --> Sunday, 03 - 31

3650003 --> Sunday, 04 - 13

3650004 --> Sunday, 04 - 04

3650005 --> Sunday, 03 - 27

3650006 --> Sunday, 04 - 16

3650007 --> Sunday, 04 - 01

3650008 --> Sunday, 04 - 20

3650009 --> Sunday, 04 - 12

3650010 --> Sunday, 03 - 28

3650011 --> Sunday, 04 - 17

3650012 --> Sunday, 04 - 08

3650013 --> Sunday, 03 - 24

3650014 --> Sunday, 04 - 13

3650015 --> Sunday, 04 - 05

3650016 --> Sunday, 04 - 24

3650017 --> Sunday, 04 - 09

3650018 --> Sunday, 04 - 01

3650019 --> Sunday, 04 - 21

3650020 --> Sunday, 04 - 05

3650021 --> Sunday, 03 - 28

3650022 --> Sunday, 04 - 17

3650023 --> Sunday, 04 - 02

3650024 --> Sunday, 03 - 24

3650025 --> Sunday, 04 - 13

3650026 --> Sunday, 04 - 05

3650027 --> Sunday, 04 - 18

3650028 --> Sunday, 04 - 09

3650029 --> Sunday, 04 - 01

3650030 --> Sunday, 04 - 21

3650031 --> Sunday, 04 - 06

3650032 --> Sunday, 03 - 28

3650033 --> Sunday, 04 - 17

3650034 --> Sunday, 04 - 02

3650035 --> Sunday, 04 - 22

3650036 --> Sunday, 04 - 13

3650037 --> Sunday, 03 - 29

3650038 --> Sunday, 04 - 18

3650039 --> Sunday, 04 - 10

3650040 --> Sunday, 03 - 25

3650041 --> Sunday, 04 - 14

3650042 --> Sunday, 04 - 06

3650043 --> Sunday, 03 - 22

3650044 --> Sunday, 04 - 10

3650045 --> Sunday, 04 - 02

3650046 --> Sunday, 04 - 22

3650047 --> Sunday, 04 - 07

3650048 --> Sunday, 03 - 29

3650049 --> Sunday, 04 - 18

3650050 --> Sunday, 04 - 10

3650051 --> Sunday, 03 - 26

3650052 --> Sunday, 04 - 14

3650053 --> Sunday, 04 - 06

3650054 --> Sunday, 04 - 19

3650055 --> Sunday, 04 - 11

3650056 --> Sunday, 04 - 02

3650057 --> Sunday, 04 - 22

3650058 --> Sunday, 04 - 07

3650059 --> Sunday, 03 - 30

3650060 --> Sunday, 04 - 18

3650061 --> Sunday, 04 - 03

3650062 --> Sunday, 03 - 26

3650063 --> Sunday, 04 - 15

3650064 --> Sunday, 03 - 30

3650065 --> Sunday, 04 - 19

3650066 --> Sunday, 04 - 11

3650067 --> Sunday, 03 - 27

3650068 --> Sunday, 04 - 15

3650069 --> Sunday, 04 - 07

3650070 --> Sunday, 03 - 30

3650071 --> Sunday, 04 - 12

3650072 --> Sunday, 04 - 03

3650073 --> Sunday, 04 - 23

3650074 --> Sunday, 04 - 08

3650075 --> Sunday, 03 - 31

3650076 --> Sunday, 04 - 19

3650077 --> Sunday, 04 - 11

3650078 --> Sunday, 03 - 27

3650079 --> Sunday, 04 - 16

3650080 --> Sunday, 04 - 07

3650081 --> Sunday, 03 - 23

3650082 --> Sunday, 04 - 12

3650083 --> Sunday, 04 - 04

3650084 --> Sunday, 04 - 23

3650085 --> Sunday, 04 - 08

3650086 --> Sunday, 03 - 31

3650087 --> Sunday, 04 - 20

3650088 --> Sunday, 04 - 04

3650089 --> Sunday, 03 - 27

3650090 --> Sunday, 04 - 16

3650091 --> Sunday, 04 - 01

3650092 --> Sunday, 04 - 20

3650093 --> Sunday, 04 - 12

3650094 --> Sunday, 03 - 28

3650095 --> Sunday, 04 - 17

3650096 --> Sunday, 04 - 08

3650097 --> Sunday, 03 - 31

3650098 --> Sunday, 04 - 13

3650099 --> Sunday, 04 - 05

3650100 --> Sunday, 03 - 28

3650101 --> Sunday, 04 - 17

3650102 --> Sunday, 04 - 02

3650103 --> Sunday, 04 - 22

3650104 --> Sunday, 04 - 13

3650105 --> Sunday, 03 - 29

3650106 --> Sunday, 04 - 18

3650107 --> Sunday, 04 - 10

3650108 --> Sunday, 03 - 25

3650109 --> Sunday, 04 - 14

3650110 --> Sunday, 04 - 06

3650111 --> Sunday, 04 - 19

3650112 --> Sunday, 04 - 10

3650113 --> Sunday, 04 - 02

3650114 --> Sunday, 04 - 22

3650115 --> Sunday, 04 - 07

3650116 --> Sunday, 03 - 29

3650117 --> Sunday, 04 - 18

3650118 --> Sunday, 04 - 03

3650119 --> Sunday, 03 - 26

3650120 --> Sunday, 04 - 14

3650121 --> Sunday, 04 - 06

3650122 --> Sunday, 04 - 19

3650123 --> Sunday, 04 - 11

3650124 --> Sunday, 04 - 02

3650125 --> Sunday, 04 - 22

3650126 --> Sunday, 04 - 07

3650127 --> Sunday, 03 - 30

3650128 --> Sunday, 04 - 18

3650129 --> Sunday, 04 - 03

3650130 --> Sunday, 04 - 23

3650131 --> Sunday, 04 - 15

3650132 --> Sunday, 03 - 30

3650133 --> Sunday, 04 - 19

3650134 --> Sunday, 04 - 11

3650135 --> Sunday, 03 - 27

3650136 --> Sunday, 04 - 15

3650137 --> Sunday, 04 - 07

3650138 --> Sunday, 03 - 23

3650139 --> Sunday, 04 - 12

3650140 --> Sunday, 04 - 03

3650141 --> Sunday, 04 - 23

3650142 --> Sunday, 04 - 08

3650143 --> Sunday, 03 - 31

3650144 --> Sunday, 04 - 19

3650145 --> Sunday, 04 - 11

3650146 --> Sunday, 03 - 27

3650147 --> Sunday, 04 - 16

3650148 --> Sunday, 04 - 07

3650149 --> Sunday, 04 - 20

3650150 --> Sunday, 04 - 12

3650151 --> Sunday, 04 - 04

3650152 --> Sunday, 04 - 23

3650153 --> Sunday, 04 - 08

3650154 --> Sunday, 03 - 31

3650155 --> Sunday, 04 - 20

3650156 --> Sunday, 04 - 04

3650157 --> Sunday, 03 - 27

3650158 --> Sunday, 04 - 16

3650159 --> Sunday, 04 - 01

3650160 --> Sunday, 04 - 20

3650161 --> Sunday, 04 - 12

3650162 --> Sunday, 03 - 28

3650163 --> Sunday, 04 - 17

3650164 --> Sunday, 04 - 08

3650165 --> Sunday, 03 - 31

3650166 --> Sunday, 04 - 13

3650167 --> Sunday, 04 - 05

3650168 --> Sunday, 04 - 24

3650169 --> Sunday, 04 - 09

3650170 --> Sunday, 04 - 01

3650171 --> Sunday, 04 - 21

3650172 --> Sunday, 04 - 12

3650173 --> Sunday, 03 - 28

3650174 --> Sunday, 04 - 17

3650175 --> Sunday, 04 - 09

3650176 --> Sunday, 03 - 24

3650177 --> Sunday, 04 - 13

3650178 --> Sunday, 04 - 05

3650179 --> Sunday, 04 - 18

3650180 --> Sunday, 04 - 09

3650181 --> Sunday, 04 - 01

3650182 --> Sunday, 04 - 21

3650183 --> Sunday, 04 - 06

3650184 --> Sunday, 03 - 28

3650185 --> Sunday, 04 - 17

3650186 --> Sunday, 04 - 02

3650187 --> Sunday, 04 - 22

3650188 --> Sunday, 04 - 13

3650189 --> Sunday, 03 - 29

3650190 --> Sunday, 04 - 18

3650191 --> Sunday, 04 - 10

3650192 --> Sunday, 04 - 01

3650193 --> Sunday, 04 - 14

3650194 --> Sunday, 04 - 06

3650195 --> Sunday, 03 - 29

3650196 --> Sunday, 04 - 17

3650197 --> Sunday, 04 - 02

3650198 --> Sunday, 04 - 22

3650199 --> Sunday, 04 - 14

3650200 --> Sunday, 03 - 30

3650201 --> Sunday, 04 - 19

3650202 --> Sunday, 04 - 11

3650203 --> Sunday, 03 - 27

3650204 --> Sunday, 04 - 15

3650205 --> Sunday, 04 - 07

3650206 --> Sunday, 04 - 20

3650207 --> Sunday, 04 - 12

3650208 --> Sunday, 04 - 03

3650209 --> Sunday, 04 - 23

3650210 --> Sunday, 04 - 08

3650211 --> Sunday, 03 - 31

3650212 --> Sunday, 04 - 19

3650213 --> Sunday, 04 - 04

3650214 --> Sunday, 03 - 27

3650215 --> Sunday, 04 - 16

3650216 --> Sunday, 03 - 31

3650217 --> Sunday, 04 - 20

3650218 --> Sunday, 04 - 12

3650219 --> Sunday, 03 - 28

3650220 --> Sunday, 04 - 16

3650221 --> Sunday, 04 - 08

3650222 --> Sunday, 03 - 31

3650223 --> Sunday, 04 - 13

3650224 --> Sunday, 04 - 04

3650225 --> Sunday, 04 - 24

3650226 --> Sunday, 04 - 09

3650227 --> Sunday, 04 - 01

3650228 --> Sunday, 04 - 20

3650229 --> Sunday, 04 - 12

3650230 --> Sunday, 03 - 28

3650231 --> Sunday, 04 - 17

3650232 --> Sunday, 04 - 08

3650233 --> Sunday, 03 - 24

3650234 --> Sunday, 04 - 13

3650235 --> Sunday, 04 - 05

3650236 --> Sunday, 04 - 24

3650237 --> Sunday, 04 - 09

3650238 --> Sunday, 04 - 01

3650239 --> Sunday, 04 - 21

3650240 --> Sunday, 04 - 05

3650241 --> Sunday, 03 - 28

3650242 --> Sunday, 04 - 17

3650243 --> Sunday, 04 - 02

3650244 --> Sunday, 04 - 21

3650245 --> Sunday, 04 - 13

3650246 --> Sunday, 03 - 29

3650247 --> Sunday, 04 - 18

3650248 --> Sunday, 04 - 09

3650249 --> Sunday, 04 - 01

3650250 --> Sunday, 04 - 14

3650251 --> Sunday, 04 - 06

3650252 --> Sunday, 03 - 28

3650253 --> Sunday, 04 - 17

3650254 --> Sunday, 04 - 02

3650255 --> Sunday, 04 - 22

3650256 --> Sunday, 04 - 13

3650257 --> Sunday, 03 - 29

3650258 --> Sunday, 04 - 18

3650259 --> Sunday, 04 - 10

3650260 --> Sunday, 03 - 25

3650261 --> Sunday, 04 - 14

3650262 --> Sunday, 04 - 06

3650263 --> Sunday, 04 - 19

3650264 --> Sunday, 04 - 10

3650265 --> Sunday, 04 - 02

3650266 --> Sunday, 04 - 22

3650267 --> Sunday, 04 - 07

3650268 --> Sunday, 03 - 29

3650269 --> Sunday, 04 - 18

3650270 --> Sunday, 04 - 03

3650271 --> Sunday, 03 - 26

3650272 --> Sunday, 04 - 14

3650273 --> Sunday, 04 - 06

3650274 --> Sunday, 04 - 19

3650275 --> Sunday, 04 - 11

3650276 --> Sunday, 04 - 02

3650277 --> Sunday, 04 - 22

3650278 --> Sunday, 04 - 07

3650279 --> Sunday, 03 - 30

3650280 --> Sunday, 04 - 18

3650281 --> Sunday, 04 - 03

3650282 --> Sunday, 04 - 23

3650283 --> Sunday, 04 - 15

3650284 --> Sunday, 03 - 30

3650285 --> Sunday, 04 - 19

3650286 --> Sunday, 04 - 11

3650287 --> Sunday, 03 - 27

3650288 --> Sunday, 04 - 15

3650289 --> Sunday, 04 - 07

3650290 --> Sunday, 03 - 23

3650291 --> Sunday, 04 - 12

3650292 --> Sunday, 04 - 03

3650293 --> Sunday, 04 - 23

3650294 --> Sunday, 04 - 08

3650295 --> Sunday, 03 - 31

3650296 --> Sunday, 04 - 19

3650297 --> Sunday, 04 - 11

3650298 --> Sunday, 03 - 27

3650299 --> Sunday, 04 - 16

3650300 --> Sunday, 04 - 08

3650301 --> Sunday, 03 - 24

3650302 --> Sunday, 04 - 13

3650303 --> Sunday, 04 - 05

3650304 --> Sunday, 04 - 24

3650305 --> Sunday, 04 - 09

3650306 --> Sunday, 04 - 01

3650307 --> Sunday, 04 - 21

3650308 --> Sunday, 04 - 05

3650309 --> Sunday, 03 - 28

3650310 --> Sunday, 04 - 17

3650311 --> Sunday, 04 - 02

3650312 --> Sunday, 04 - 21

3650313 --> Sunday, 04 - 13

3650314 --> Sunday, 03 - 29

3650315 --> Sunday, 04 - 18

3650316 --> Sunday, 04 - 09

3650317 --> Sunday, 04 - 01

3650318 --> Sunday, 04 - 14

3650319 --> Sunday, 04 - 06

3650320 --> Sunday, 03 - 28

3650321 --> Sunday, 04 - 10

3650322 --> Sunday, 04 - 02

3650323 --> Sunday, 04 - 22

3650324 --> Sunday, 04 - 13

3650325 --> Sunday, 03 - 29

3650326 --> Sunday, 04 - 18

3650327 --> Sunday, 04 - 10

3650328 --> Sunday, 03 - 25

3650329 --> Sunday, 04 - 14

3650330 --> Sunday, 04 - 06

3650331 --> Sunday, 04 - 19

3650332 --> Sunday, 04 - 10

3650333 --> Sunday, 04 - 02

3650334 --> Sunday, 04 - 22

3650335 --> Sunday, 04 - 07

3650336 --> Sunday, 03 - 29

3650337 --> Sunday, 04 - 18

3650338 --> Sunday, 04 - 03

3650339 --> Sunday, 03 - 26

3650340 --> Sunday, 04 - 14

3650341 --> Sunday, 03 - 30

3650342 --> Sunday, 04 - 19

3650343 --> Sunday, 04 - 11

3650344 --> Sunday, 04 - 02

3650345 --> Sunday, 04 - 15

3650346 --> Sunday, 04 - 07

3650347 --> Sunday, 03 - 30

3650348 --> Sunday, 04 - 18

3650349 --> Sunday, 04 - 03

3650350 --> Sunday, 04 - 23

3650351 --> Sunday, 04 - 15

3650352 --> Sunday, 03 - 30

3650353 --> Sunday, 04 - 19

3650354 --> Sunday, 04 - 11

