Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2730000 through 2739999



2730000 --> Sunday, 04 - 02

2730001 --> Sunday, 04 - 22

2730002 --> Sunday, 04 - 14

2730003 --> Sunday, 03 - 30

2730004 --> Sunday, 04 - 18

2730005 --> Sunday, 04 - 10

2730006 --> Sunday, 03 - 26

2730007 --> Sunday, 04 - 15

2730008 --> Sunday, 04 - 06

2730009 --> Sunday, 03 - 29

2730010 --> Sunday, 04 - 11

2730011 --> Sunday, 04 - 03

2730012 --> Sunday, 04 - 22

2730013 --> Sunday, 04 - 14

2730014 --> Sunday, 03 - 30

2730015 --> Sunday, 04 - 19

2730016 --> Sunday, 04 - 10

2730017 --> Sunday, 03 - 26

2730018 --> Sunday, 04 - 15

2730019 --> Sunday, 04 - 07

2730020 --> Sunday, 04 - 19

2730021 --> Sunday, 04 - 11

2730022 --> Sunday, 04 - 03

2730023 --> Sunday, 04 - 23

2730024 --> Sunday, 04 - 07

2730025 --> Sunday, 03 - 30

2730026 --> Sunday, 04 - 19

2730027 --> Sunday, 04 - 04

2730028 --> Sunday, 03 - 26

2730029 --> Sunday, 04 - 15

2730030 --> Sunday, 03 - 31

2730031 --> Sunday, 04 - 20

2730032 --> Sunday, 04 - 11

2730033 --> Sunday, 04 - 03

2730034 --> Sunday, 04 - 16

2730035 --> Sunday, 04 - 08

2730036 --> Sunday, 03 - 30

2730037 --> Sunday, 04 - 12

2730038 --> Sunday, 04 - 04

2730039 --> Sunday, 04 - 24

2730040 --> Sunday, 04 - 15

2730041 --> Sunday, 03 - 31

2730042 --> Sunday, 04 - 20

2730043 --> Sunday, 04 - 12

2730044 --> Sunday, 03 - 27

2730045 --> Sunday, 04 - 16

2730046 --> Sunday, 04 - 08

2730047 --> Sunday, 03 - 24

2730048 --> Sunday, 04 - 12

2730049 --> Sunday, 04 - 04

2730050 --> Sunday, 04 - 24

2730051 --> Sunday, 04 - 09

2730052 --> Sunday, 03 - 31

2730053 --> Sunday, 04 - 20

2730054 --> Sunday, 04 - 05

2730055 --> Sunday, 03 - 28

2730056 --> Sunday, 04 - 16

2730057 --> Sunday, 04 - 01

2730058 --> Sunday, 04 - 21

2730059 --> Sunday, 04 - 13

2730060 --> Sunday, 04 - 04

2730061 --> Sunday, 04 - 17

2730062 --> Sunday, 04 - 09

2730063 --> Sunday, 04 - 01

2730064 --> Sunday, 04 - 20

2730065 --> Sunday, 04 - 05

2730066 --> Sunday, 03 - 28

2730067 --> Sunday, 04 - 17

2730068 --> Sunday, 04 - 01

2730069 --> Sunday, 04 - 21

2730070 --> Sunday, 04 - 13

2730071 --> Sunday, 03 - 29

2730072 --> Sunday, 04 - 17

2730073 --> Sunday, 04 - 09

2730074 --> Sunday, 03 - 25

2730075 --> Sunday, 04 - 14

2730076 --> Sunday, 04 - 05

2730077 --> Sunday, 04 - 25

2730078 --> Sunday, 04 - 10

2730079 --> Sunday, 04 - 02

2730080 --> Sunday, 04 - 21

2730081 --> Sunday, 04 - 06

2730082 --> Sunday, 03 - 29

2730083 --> Sunday, 04 - 18

2730084 --> Sunday, 04 - 09

2730085 --> Sunday, 03 - 25

2730086 --> Sunday, 04 - 14

2730087 --> Sunday, 04 - 06

2730088 --> Sunday, 04 - 18

2730089 --> Sunday, 04 - 10

2730090 --> Sunday, 04 - 02

2730091 --> Sunday, 04 - 15

2730092 --> Sunday, 04 - 06

2730093 --> Sunday, 03 - 29

2730094 --> Sunday, 04 - 18

2730095 --> Sunday, 04 - 03

2730096 --> Sunday, 04 - 22

2730097 --> Sunday, 04 - 14

2730098 --> Sunday, 03 - 30

2730099 --> Sunday, 04 - 19

2730100 --> Sunday, 04 - 11

2730101 --> Sunday, 03 - 27

2730102 --> Sunday, 04 - 16

2730103 --> Sunday, 04 - 08

2730104 --> Sunday, 03 - 30

2730105 --> Sunday, 04 - 12

2730106 --> Sunday, 04 - 04

2730107 --> Sunday, 04 - 24

2730108 --> Sunday, 04 - 15

2730109 --> Sunday, 03 - 31

2730110 --> Sunday, 04 - 20

2730111 --> Sunday, 04 - 05

2730112 --> Sunday, 03 - 27

2730113 --> Sunday, 04 - 16

2730114 --> Sunday, 04 - 08

2730115 --> Sunday, 03 - 24

2730116 --> Sunday, 04 - 12

2730117 --> Sunday, 04 - 04

2730118 --> Sunday, 04 - 24

2730119 --> Sunday, 04 - 09

2730120 --> Sunday, 03 - 31

2730121 --> Sunday, 04 - 20

2730122 --> Sunday, 04 - 05

2730123 --> Sunday, 03 - 28

2730124 --> Sunday, 04 - 16

2730125 --> Sunday, 04 - 01

2730126 --> Sunday, 04 - 21

2730127 --> Sunday, 04 - 13

2730128 --> Sunday, 04 - 04

2730129 --> Sunday, 04 - 17

2730130 --> Sunday, 04 - 09

2730131 --> Sunday, 03 - 25

2730132 --> Sunday, 04 - 13

2730133 --> Sunday, 04 - 05

2730134 --> Sunday, 03 - 28

2730135 --> Sunday, 04 - 10

2730136 --> Sunday, 04 - 01

2730137 --> Sunday, 04 - 21

2730138 --> Sunday, 04 - 13

2730139 --> Sunday, 03 - 29

2730140 --> Sunday, 04 - 17

2730141 --> Sunday, 04 - 09

2730142 --> Sunday, 03 - 25

2730143 --> Sunday, 04 - 14

2730144 --> Sunday, 04 - 05

2730145 --> Sunday, 04 - 25

2730146 --> Sunday, 04 - 10

