Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1050000 through 1059999



1050000 --> Sunday, 04 - 23

1050001 --> Sunday, 04 - 08

1050002 --> Sunday, 03 - 31

1050003 --> Sunday, 04 - 20

1050004 --> Sunday, 04 - 04

1050005 --> Sunday, 03 - 27

1050006 --> Sunday, 04 - 16

1050007 --> Sunday, 04 - 01

1050008 --> Sunday, 04 - 20

1050009 --> Sunday, 04 - 12

1050010 --> Sunday, 04 - 04

1050011 --> Sunday, 04 - 17

1050012 --> Sunday, 04 - 08

1050013 --> Sunday, 03 - 31

1050014 --> Sunday, 04 - 20

1050015 --> Sunday, 04 - 05

1050016 --> Sunday, 03 - 27

1050017 --> Sunday, 04 - 16

1050018 --> Sunday, 04 - 01

1050019 --> Sunday, 04 - 21

1050020 --> Sunday, 04 - 12

1050021 --> Sunday, 03 - 28

1050022 --> Sunday, 04 - 17

1050023 --> Sunday, 04 - 09

1050024 --> Sunday, 03 - 24

1050025 --> Sunday, 04 - 13

1050026 --> Sunday, 04 - 05

1050027 --> Sunday, 04 - 25

1050028 --> Sunday, 04 - 09

1050029 --> Sunday, 04 - 01

1050030 --> Sunday, 04 - 21

1050031 --> Sunday, 04 - 06

1050032 --> Sunday, 03 - 28

1050033 --> Sunday, 04 - 17

1050034 --> Sunday, 04 - 09

1050035 --> Sunday, 03 - 25

1050036 --> Sunday, 04 - 13

1050037 --> Sunday, 04 - 05

1050038 --> Sunday, 04 - 18

1050039 --> Sunday, 04 - 10

1050040 --> Sunday, 04 - 01

1050041 --> Sunday, 04 - 21

1050042 --> Sunday, 04 - 06

1050043 --> Sunday, 03 - 29

1050044 --> Sunday, 04 - 17

1050045 --> Sunday, 04 - 02

1050046 --> Sunday, 04 - 22

1050047 --> Sunday, 04 - 14

1050048 --> Sunday, 03 - 29

1050049 --> Sunday, 04 - 18

1050050 --> Sunday, 04 - 10

1050051 --> Sunday, 03 - 26

1050052 --> Sunday, 04 - 14

1050053 --> Sunday, 04 - 06

1050054 --> Sunday, 03 - 22

1050055 --> Sunday, 04 - 11

1050056 --> Sunday, 04 - 02

1050057 --> Sunday, 04 - 22

1050058 --> Sunday, 04 - 07

1050059 --> Sunday, 03 - 30

1050060 --> Sunday, 04 - 18

1050061 --> Sunday, 04 - 10

1050062 --> Sunday, 03 - 26

1050063 --> Sunday, 04 - 15

1050064 --> Sunday, 04 - 06

1050065 --> Sunday, 04 - 19

1050066 --> Sunday, 04 - 11

1050067 --> Sunday, 04 - 03

1050068 --> Sunday, 04 - 22

1050069 --> Sunday, 04 - 07

1050070 --> Sunday, 03 - 30

1050071 --> Sunday, 04 - 19

1050072 --> Sunday, 04 - 03

1050073 --> Sunday, 03 - 26

1050074 --> Sunday, 04 - 15

1050075 --> Sunday, 03 - 31

1050076 --> Sunday, 04 - 19

1050077 --> Sunday, 04 - 11

1050078 --> Sunday, 03 - 27

1050079 --> Sunday, 04 - 16

1050080 --> Sunday, 04 - 07

1050081 --> Sunday, 03 - 30

1050082 --> Sunday, 04 - 12

1050083 --> Sunday, 04 - 04

1050084 --> Sunday, 04 - 23

1050085 --> Sunday, 04 - 15

1050086 --> Sunday, 03 - 31

1050087 --> Sunday, 04 - 20

1050088 --> Sunday, 04 - 11

1050089 --> Sunday, 03 - 27

1050090 --> Sunday, 04 - 16

1050091 --> Sunday, 04 - 08

1050092 --> Sunday, 03 - 23

1050093 --> Sunday, 04 - 12

1050094 --> Sunday, 04 - 04

1050095 --> Sunday, 04 - 24

1050096 --> Sunday, 04 - 08

1050097 --> Sunday, 03 - 31

1050098 --> Sunday, 04 - 20

1050099 --> Sunday, 04 - 05

1050100 --> Sunday, 03 - 28

1050101 --> Sunday, 04 - 17

1050102 --> Sunday, 04 - 02

1050103 --> Sunday, 03 - 25

1050104 --> Sunday, 04 - 13

1050105 --> Sunday, 04 - 05

1050106 --> Sunday, 04 - 18

1050107 --> Sunday, 04 - 10

1050108 --> Sunday, 04 - 01

1050109 --> Sunday, 04 - 21

1050110 --> Sunday, 04 - 06

1050111 --> Sunday, 03 - 29

1050112 --> Sunday, 04 - 17

1050113 --> Sunday, 04 - 02

1050114 --> Sunday, 04 - 22

1050115 --> Sunday, 04 - 14

1050116 --> Sunday, 03 - 29

1050117 --> Sunday, 04 - 18

1050118 --> Sunday, 04 - 10

1050119 --> Sunday, 03 - 26

1050120 --> Sunday, 04 - 14

1050121 --> Sunday, 04 - 06

1050122 --> Sunday, 03 - 22

1050123 --> Sunday, 04 - 11

1050124 --> Sunday, 04 - 02

1050125 --> Sunday, 04 - 22

1050126 --> Sunday, 04 - 07

1050127 --> Sunday, 03 - 30

1050128 --> Sunday, 04 - 18

1050129 --> Sunday, 04 - 10

1050130 --> Sunday, 03 - 26

1050131 --> Sunday, 04 - 15

1050132 --> Sunday, 04 - 06

1050133 --> Sunday, 04 - 19

1050134 --> Sunday, 04 - 11

1050135 --> Sunday, 04 - 03

1050136 --> Sunday, 04 - 22

1050137 --> Sunday, 04 - 07

1050138 --> Sunday, 03 - 30

1050139 --> Sunday, 04 - 19

1050140 --> Sunday, 04 - 03

1050141 --> Sunday, 03 - 26

1050142 --> Sunday, 04 - 15

1050143 --> Sunday, 03 - 31

1050144 --> Sunday, 04 - 19

1050145 --> Sunday, 04 - 11

1050146 --> Sunday, 03 - 27

1050147 --> Sunday, 04 - 16

1050148 --> Sunday, 04 - 07

1050149 --> Sunday, 03 - 23

1050150 --> Sunday, 04 - 12

1050151 --> Sunday, 04 - 04

1050152 --> Sunday, 04 - 23

1050153 --> Sunday, 04 - 08

1050154 --> Sunday, 03 - 31

1050155 --> Sunday, 04 - 20

1050156 --> Sunday, 04 - 11

1050157 --> Sunday, 03 - 27

1050158 --> Sunday, 04 - 16

1050159 --> Sunday, 04 - 08

1050160 --> Sunday, 03 - 23

1050161 --> Sunday, 04 - 12

1050162 --> Sunday, 04 - 04

1050163 --> Sunday, 04 - 24

1050164 --> Sunday, 04 - 08

1050165 --> Sunday, 03 - 31

1050166 --> Sunday, 04 - 20

1050167 --> Sunday, 04 - 05

1050168 --> Sunday, 03 - 27

1050169 --> Sunday, 04 - 16

1050170 --> Sunday, 04 - 01

1050171 --> Sunday, 04 - 21

1050172 --> Sunday, 04 - 12

1050173 --> Sunday, 03 - 28

1050174 --> Sunday, 04 - 17

1050175 --> Sunday, 04 - 09

1050176 --> Sunday, 03 - 31

1050177 --> Sunday, 04 - 13

1050178 --> Sunday, 04 - 05

1050179 --> Sunday, 03 - 28

1050180 --> Sunday, 04 - 16

1050181 --> Sunday, 04 - 01

1050182 --> Sunday, 04 - 21

1050183 --> Sunday, 04 - 13

1050184 --> Sunday, 03 - 28

1050185 --> Sunday, 04 - 17

1050186 --> Sunday, 04 - 09

1050187 --> Sunday, 03 - 25

1050188 --> Sunday, 04 - 13

1050189 --> Sunday, 04 - 05

1050190 --> Sunday, 04 - 25

1050191 --> Sunday, 04 - 10

1050192 --> Sunday, 04 - 01

1050193 --> Sunday, 04 - 21

1050194 --> Sunday, 04 - 06

1050195 --> Sunday, 03 - 29

1050196 --> Sunday, 04 - 17

1050197 --> Sunday, 04 - 02

1050198 --> Sunday, 03 - 25

1050199 --> Sunday, 04 - 14

1050200 --> Sunday, 03 - 30

1050201 --> Sunday, 04 - 19

1050202 --> Sunday, 04 - 11

1050203 --> Sunday, 03 - 27

1050204 --> Sunday, 04 - 15

1050205 --> Sunday, 04 - 07

1050206 --> Sunday, 03 - 23

1050207 --> Sunday, 04 - 12

1050208 --> Sunday, 04 - 03

1050209 --> Sunday, 04 - 23

1050210 --> Sunday, 04 - 08

1050211 --> Sunday, 03 - 31

1050212 --> Sunday, 04 - 19

1050213 --> Sunday, 04 - 11

1050214 --> Sunday, 03 - 27

1050215 --> Sunday, 04 - 16

1050216 --> Sunday, 04 - 07

1050217 --> Sunday, 03 - 23

1050218 --> Sunday, 04 - 12

1050219 --> Sunday, 04 - 04

1050220 --> Sunday, 04 - 23

1050221 --> Sunday, 04 - 08

1050222 --> Sunday, 03 - 31

1050223 --> Sunday, 04 - 20

1050224 --> Sunday, 04 - 04

1050225 --> Sunday, 03 - 27

1050226 --> Sunday, 04 - 16

1050227 --> Sunday, 04 - 01

1050228 --> Sunday, 04 - 20

1050229 --> Sunday, 04 - 12

1050230 --> Sunday, 03 - 28

1050231 --> Sunday, 04 - 17

1050232 --> Sunday, 04 - 08

1050233 --> Sunday, 03 - 31

1050234 --> Sunday, 04 - 13

1050235 --> Sunday, 04 - 05

1050236 --> Sunday, 03 - 27

1050237 --> Sunday, 04 - 16

1050238 --> Sunday, 04 - 01

1050239 --> Sunday, 04 - 21

1050240 --> Sunday, 04 - 12

1050241 --> Sunday, 03 - 28

1050242 --> Sunday, 04 - 17

1050243 --> Sunday, 04 - 09

1050244 --> Sunday, 03 - 24

1050245 --> Sunday, 04 - 13

1050246 --> Sunday, 04 - 05

1050247 --> Sunday, 04 - 25

1050248 --> Sunday, 04 - 09

1050249 --> Sunday, 04 - 01

1050250 --> Sunday, 04 - 21

1050251 --> Sunday, 04 - 06

1050252 --> Sunday, 03 - 28

1050253 --> Sunday, 04 - 17

1050254 --> Sunday, 04 - 02

1050255 --> Sunday, 03 - 25

1050256 --> Sunday, 04 - 13

1050257 --> Sunday, 04 - 05

1050258 --> Sunday, 04 - 18

1050259 --> Sunday, 04 - 10

1050260 --> Sunday, 04 - 01

1050261 --> Sunday, 04 - 21

1050262 --> Sunday, 04 - 06

1050263 --> Sunday, 03 - 29

1050264 --> Sunday, 04 - 17

1050265 --> Sunday, 04 - 02

1050266 --> Sunday, 04 - 22

1050267 --> Sunday, 04 - 14

1050268 --> Sunday, 03 - 29

1050269 --> Sunday, 04 - 18

1050270 --> Sunday, 04 - 10

1050271 --> Sunday, 03 - 26

1050272 --> Sunday, 04 - 14

