Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2880000 through 2889999



2880000 --> Sunday, 04 - 16

2880001 --> Sunday, 04 - 01

2880002 --> Sunday, 04 - 21

2880003 --> Sunday, 04 - 13

2880004 --> Sunday, 03 - 28

2880005 --> Sunday, 04 - 17

2880006 --> Sunday, 04 - 09

2880007 --> Sunday, 03 - 25

2880008 --> Sunday, 04 - 13

2880009 --> Sunday, 04 - 05

2880010 --> Sunday, 03 - 28

2880011 --> Sunday, 04 - 10

2880012 --> Sunday, 04 - 01

2880013 --> Sunday, 04 - 21

2880014 --> Sunday, 04 - 13

2880015 --> Sunday, 03 - 29

2880016 --> Sunday, 04 - 17

2880017 --> Sunday, 04 - 09

2880018 --> Sunday, 03 - 25

2880019 --> Sunday, 04 - 14

2880020 --> Sunday, 04 - 05

2880021 --> Sunday, 04 - 25

2880022 --> Sunday, 04 - 10

2880023 --> Sunday, 04 - 02

2880024 --> Sunday, 04 - 21

2880025 --> Sunday, 04 - 06

2880026 --> Sunday, 03 - 29

2880027 --> Sunday, 04 - 18

2880028 --> Sunday, 04 - 02

2880029 --> Sunday, 03 - 25

2880030 --> Sunday, 04 - 14

2880031 --> Sunday, 03 - 30

2880032 --> Sunday, 04 - 18

2880033 --> Sunday, 04 - 10

2880034 --> Sunday, 04 - 02

2880035 --> Sunday, 04 - 15

2880036 --> Sunday, 04 - 06

2880037 --> Sunday, 03 - 29

2880038 --> Sunday, 04 - 18

2880039 --> Sunday, 04 - 03

2880040 --> Sunday, 04 - 22

2880041 --> Sunday, 04 - 14

2880042 --> Sunday, 03 - 30

2880043 --> Sunday, 04 - 19

2880044 --> Sunday, 04 - 10

2880045 --> Sunday, 03 - 26

2880046 --> Sunday, 04 - 15

2880047 --> Sunday, 04 - 07

2880048 --> Sunday, 03 - 22

2880049 --> Sunday, 04 - 11

2880050 --> Sunday, 04 - 03

2880051 --> Sunday, 04 - 23

2880052 --> Sunday, 04 - 07

2880053 --> Sunday, 03 - 30

2880054 --> Sunday, 04 - 19

2880055 --> Sunday, 04 - 04

2880056 --> Sunday, 03 - 26

2880057 --> Sunday, 04 - 15

2880058 --> Sunday, 03 - 31

2880059 --> Sunday, 04 - 20

2880060 --> Sunday, 04 - 11

2880061 --> Sunday, 04 - 03

2880062 --> Sunday, 04 - 16

2880063 --> Sunday, 04 - 08

2880064 --> Sunday, 03 - 30

2880065 --> Sunday, 04 - 19

2880066 --> Sunday, 04 - 04

2880067 --> Sunday, 03 - 27

2880068 --> Sunday, 04 - 15

2880069 --> Sunday, 03 - 31

2880070 --> Sunday, 04 - 20

2880071 --> Sunday, 04 - 12

2880072 --> Sunday, 03 - 27

2880073 --> Sunday, 04 - 16

2880074 --> Sunday, 04 - 08

2880075 --> Sunday, 03 - 24

2880076 --> Sunday, 04 - 12

2880077 --> Sunday, 04 - 04

2880078 --> Sunday, 04 - 24

2880079 --> Sunday, 04 - 09

2880080 --> Sunday, 03 - 31

2880081 --> Sunday, 04 - 20

2880082 --> Sunday, 04 - 05

2880083 --> Sunday, 03 - 28

2880084 --> Sunday, 04 - 16

2880085 --> Sunday, 04 - 08

2880086 --> Sunday, 03 - 24

2880087 --> Sunday, 04 - 13

2880088 --> Sunday, 04 - 04

2880089 --> Sunday, 04 - 24

2880090 --> Sunday, 04 - 09

2880091 --> Sunday, 04 - 01

2880092 --> Sunday, 04 - 20

2880093 --> Sunday, 04 - 05

2880094 --> Sunday, 03 - 28

2880095 --> Sunday, 04 - 17

2880096 --> Sunday, 04 - 01

2880097 --> Sunday, 04 - 21

2880098 --> Sunday, 04 - 13

2880099 --> Sunday, 03 - 29

2880100 --> Sunday, 04 - 18

2880101 --> Sunday, 04 - 10

2880102 --> Sunday, 03 - 26

2880103 --> Sunday, 04 - 15

2880104 --> Sunday, 04 - 06

2880105 --> Sunday, 03 - 29

2880106 --> Sunday, 04 - 11

2880107 --> Sunday, 04 - 03

2880108 --> Sunday, 04 - 22

2880109 --> Sunday, 04 - 14

2880110 --> Sunday, 03 - 30

2880111 --> Sunday, 04 - 19

2880112 --> Sunday, 04 - 10

2880113 --> Sunday, 03 - 26

2880114 --> Sunday, 04 - 15

2880115 --> Sunday, 04 - 07

2880116 --> Sunday, 04 - 19

2880117 --> Sunday, 04 - 11

2880118 --> Sunday, 04 - 03

2880119 --> Sunday, 04 - 23

2880120 --> Sunday, 04 - 07

2880121 --> Sunday, 03 - 30

2880122 --> Sunday, 04 - 19

2880123 --> Sunday, 04 - 04

2880124 --> Sunday, 03 - 26

2880125 --> Sunday, 04 - 15

2880126 --> Sunday, 03 - 31

2880127 --> Sunday, 04 - 20

2880128 --> Sunday, 04 - 11

2880129 --> Sunday, 04 - 03

2880130 --> Sunday, 04 - 16

2880131 --> Sunday, 04 - 08

2880132 --> Sunday, 03 - 30

2880133 --> Sunday, 04 - 19

2880134 --> Sunday, 04 - 04

2880135 --> Sunday, 04 - 24

2880136 --> Sunday, 04 - 15

2880137 --> Sunday, 03 - 31

2880138 --> Sunday, 04 - 20

2880139 --> Sunday, 04 - 12

2880140 --> Sunday, 03 - 27

2880141 --> Sunday, 04 - 16

2880142 --> Sunday, 04 - 08

2880143 --> Sunday, 03 - 24

2880144 --> Sunday, 04 - 12

2880145 --> Sunday, 04 - 04

2880146 --> Sunday, 04 - 24

2880147 --> Sunday, 04 - 09

2880148 --> Sunday, 03 - 31

2880149 --> Sunday, 04 - 20

2880150 --> Sunday, 04 - 05

2880151 --> Sunday, 03 - 28

2880152 --> Sunday, 04 - 16

2880153 --> Sunday, 04 - 01

2880154 --> Sunday, 04 - 21

2880155 --> Sunday, 04 - 13

2880156 --> Sunday, 04 - 04

2880157 --> Sunday, 04 - 17

2880158 --> Sunday, 04 - 09

2880159 --> Sunday, 04 - 01

2880160 --> Sunday, 04 - 20

2880161 --> Sunday, 04 - 05

2880162 --> Sunday, 03 - 28

2880163 --> Sunday, 04 - 17

2880164 --> Sunday, 04 - 01

2880165 --> Sunday, 04 - 21

2880166 --> Sunday, 04 - 13

2880167 --> Sunday, 03 - 29

2880168 --> Sunday, 04 - 17

2880169 --> Sunday, 04 - 09

2880170 --> Sunday, 03 - 25

2880171 --> Sunday, 04 - 14

2880172 --> Sunday, 04 - 05

2880173 --> Sunday, 04 - 25

2880174 --> Sunday, 04 - 10

2880175 --> Sunday, 04 - 02

2880176 --> Sunday, 04 - 21

2880177 --> Sunday, 04 - 06

2880178 --> Sunday, 03 - 29

2880179 --> Sunday, 04 - 18

2880180 --> Sunday, 04 - 09

2880181 --> Sunday, 03 - 25

2880182 --> Sunday, 04 - 14

2880183 --> Sunday, 04 - 06

2880184 --> Sunday, 04 - 18

2880185 --> Sunday, 04 - 10

2880186 --> Sunday, 04 - 02

2880187 --> Sunday, 04 - 22

2880188 --> Sunday, 04 - 06

2880189 --> Sunday, 03 - 29

2880190 --> Sunday, 04 - 18

2880191 --> Sunday, 04 - 03

2880192 --> Sunday, 04 - 22

2880193 --> Sunday, 04 - 14

2880194 --> Sunday, 03 - 30

2880195 --> Sunday, 04 - 19

2880196 --> Sunday, 04 - 10

2880197 --> Sunday, 03 - 26

2880198 --> Sunday, 04 - 15

2880199 --> Sunday, 04 - 07

2880200 --> Sunday, 03 - 23

2880201 --> Sunday, 04 - 12

2880202 --> Sunday, 04 - 04

2880203 --> Sunday, 04 - 24

2880204 --> Sunday, 04 - 08

2880205 --> Sunday, 03 - 31

2880206 --> Sunday, 04 - 20

2880207 --> Sunday, 04 - 05

2880208 --> Sunday, 03 - 27

2880209 --> Sunday, 04 - 16

2880210 --> Sunday, 04 - 01

2880211 --> Sunday, 04 - 21

2880212 --> Sunday, 04 - 12

2880213 --> Sunday, 04 - 04

2880214 --> Sunday, 04 - 17

2880215 --> Sunday, 04 - 09

2880216 --> Sunday, 03 - 31

2880217 --> Sunday, 04 - 20

2880218 --> Sunday, 04 - 05

2880219 --> Sunday, 03 - 28

2880220 --> Sunday, 04 - 16

2880221 --> Sunday, 04 - 01

2880222 --> Sunday, 04 - 21

2880223 --> Sunday, 04 - 13

2880224 --> Sunday, 03 - 28

2880225 --> Sunday, 04 - 17

2880226 --> Sunday, 04 - 09

2880227 --> Sunday, 03 - 25

2880228 --> Sunday, 04 - 13

2880229 --> Sunday, 04 - 05

2880230 --> Sunday, 04 - 25

2880231 --> Sunday, 04 - 10

2880232 --> Sunday, 04 - 01

2880233 --> Sunday, 04 - 21

2880234 --> Sunday, 04 - 06

2880235 --> Sunday, 03 - 29

2880236 --> Sunday, 04 - 17

2880237 --> Sunday, 04 - 09

2880238 --> Sunday, 03 - 25

2880239 --> Sunday, 04 - 14

2880240 --> Sunday, 04 - 05

2880241 --> Sunday, 04 - 18

2880242 --> Sunday, 04 - 10

2880243 --> Sunday, 04 - 02

2880244 --> Sunday, 04 - 21

2880245 --> Sunday, 04 - 06

2880246 --> Sunday, 03 - 29

2880247 --> Sunday, 04 - 18

2880248 --> Sunday, 04 - 02

2880249 --> Sunday, 04 - 22

2880250 --> Sunday, 04 - 14

2880251 --> Sunday, 03 - 30

2880252 --> Sunday, 04 - 18

2880253 --> Sunday, 04 - 10

2880254 --> Sunday, 03 - 26

2880255 --> Sunday, 04 - 15

2880256 --> Sunday, 04 - 06

2880257 --> Sunday, 03 - 29

2880258 --> Sunday, 04 - 11

2880259 --> Sunday, 04 - 03

2880260 --> Sunday, 04 - 22

2880261 --> Sunday, 04 - 14

2880262 --> Sunday, 03 - 30

2880263 --> Sunday, 04 - 19

2880264 --> Sunday, 04 - 10

2880265 --> Sunday, 03 - 26

2880266 --> Sunday, 04 - 15

2880267 --> Sunday, 04 - 07

2880268 --> Sunday, 04 - 19

2880269 --> Sunday, 04 - 11

2880270 --> Sunday, 04 - 03

2880271 --> Sunday, 04 - 23

2880272 --> Sunday, 04 - 07

2880273 --> Sunday, 03 - 30

2880274 --> Sunday, 04 - 19

2880275 --> Sunday, 04 - 04

2880276 --> Sunday, 03 - 26

2880277 --> Sunday, 04 - 15

2880278 --> Sunday, 03 - 31

2880279 --> Sunday, 04 - 20

2880280 --> Sunday, 04 - 11

2880281 --> Sunday, 04 - 03

2880282 --> Sunday, 04 - 16

2880283 --> Sunday, 04 - 08

2880284 --> Sunday, 03 - 30

2880285 --> Sunday, 04 - 19

2880286 --> Sunday, 04 - 04

2880287 --> Sunday, 04 - 24

2880288 --> Sunday, 04 - 15

2880289 --> Sunday, 03 - 31

2880290 --> Sunday, 04 - 20

2880291 --> Sunday, 04 - 12

2880292 --> Sunday, 03 - 27

2880293 --> Sunday, 04 - 16

2880294 --> Sunday, 04 - 08

2880295 --> Sunday, 03 - 24

2880296 --> Sunday, 04 - 12

2880297 --> Sunday, 04 - 04

2880298 --> Sunday, 04 - 24

2880299 --> Sunday, 04 - 09

2880300 --> Sunday, 04 - 01

2880301 --> Sunday, 04 - 21

2880302 --> Sunday, 04 - 06

2880303 --> Sunday, 03 - 29

2880304 --> Sunday, 04 - 17

2880305 --> Sunday, 04 - 02

2880306 --> Sunday, 03 - 25

2880307 --> Sunday, 04 - 14

2880308 --> Sunday, 04 - 05

2880309 --> Sunday, 04 - 18

2880310 --> Sunday, 04 - 10

2880311 --> Sunday, 04 - 02

2880312 --> Sunday, 04 - 21

2880313 --> Sunday, 04 - 06

2880314 --> Sunday, 03 - 29

2880315 --> Sunday, 04 - 18

2880316 --> Sunday, 04 - 02

2880317 --> Sunday, 04 - 22

2880318 --> Sunday, 04 - 14

2880319 --> Sunday, 03 - 30

2880320 --> Sunday, 04 - 18

2880321 --> Sunday, 04 - 10

2880322 --> Sunday, 03 - 26

2880323 --> Sunday, 04 - 15

2880324 --> Sunday, 04 - 06

2880325 --> Sunday, 03 - 22

2880326 --> Sunday, 04 - 11

2880327 --> Sunday, 04 - 03

2880328 --> Sunday, 04 - 22

2880329 --> Sunday, 04 - 07

2880330 --> Sunday, 03 - 30

2880331 --> Sunday, 04 - 19

2880332 --> Sunday, 04 - 10

2880333 --> Sunday, 03 - 26

2880334 --> Sunday, 04 - 15

2880335 --> Sunday, 04 - 07

2880336 --> Sunday, 04 - 19

2880337 --> Sunday, 04 - 11

2880338 --> Sunday, 04 - 03

2880339 --> Sunday, 04 - 23

2880340 --> Sunday, 04 - 07

2880341 --> Sunday, 03 - 30

2880342 --> Sunday, 04 - 19

2880343 --> Sunday, 04 - 04

2880344 --> Sunday, 03 - 26

2880345 --> Sunday, 04 - 15

2880346 --> Sunday, 03 - 31

2880347 --> Sunday, 04 - 20

2880348 --> Sunday, 04 - 11

2880349 --> Sunday, 03 - 27

2880350 --> Sunday, 04 - 16

2880351 --> Sunday, 04 - 08

2880352 --> Sunday, 03 - 30

2880353 --> Sunday, 04 - 12

2880354 --> Sunday, 04 - 04

2880355 --> Sunday, 04 - 24

2880356 --> Sunday, 04 - 15

2880357 --> Sunday, 03 - 31

2880358 --> Sunday, 04 - 20

2880359 --> Sunday, 04 - 12

2880360 --> Sunday, 03 - 27

2880361 --> Sunday, 04 - 16

2880362 --> Sunday, 04 - 08

2880363 --> Sunday, 03 - 24

2880364 --> Sunday, 04 - 12

2880365 --> Sunday, 04 - 04

2880366 --> Sunday, 04 - 24

2880367 --> Sunday, 04 - 09

2880368 --> Sunday, 03 - 31

2880369 --> Sunday, 04 - 20

2880370 --> Sunday, 04 - 05

2880371 --> Sunday, 03 - 28

2880372 --> Sunday, 04 - 16

2880373 --> Sunday, 04 - 01

2880374 --> Sunday, 04 - 21

2880375 --> Sunday, 04 - 13

2880376 --> Sunday, 04 - 04

2880377 --> Sunday, 04 - 17

2880378 --> Sunday, 04 - 09

2880379 --> Sunday, 04 - 01

2880380 --> Sunday, 04 - 20

2880381 --> Sunday, 04 - 05

2880382 --> Sunday, 03 - 28

2880383 --> Sunday, 04 - 10

2880384 --> Sunday, 04 - 01

2880385 --> Sunday, 04 - 21

2880386 --> Sunday, 04 - 13

2880387 --> Sunday, 03 - 29

2880388 --> Sunday, 04 - 17

2880389 --> Sunday, 04 - 09

2880390 --> Sunday, 03 - 25

2880391 --> Sunday, 04 - 14

2880392 --> Sunday, 04 - 05

2880393 --> Sunday, 04 - 25

2880394 --> Sunday, 04 - 10

2880395 --> Sunday, 04 - 02

2880396 --> Sunday, 04 - 21

2880397 --> Sunday, 04 - 06

2880398 --> Sunday, 03 - 29

2880399 --> Sunday, 04 - 18

2880400 --> Sunday, 04 - 02

2880401 --> Sunday, 03 - 25

2880402 --> Sunday, 04 - 14

2880403 --> Sunday, 03 - 30

2880404 --> Sunday, 04 - 18

2880405 --> Sunday, 04 - 10

2880406 --> Sunday, 04 - 02

2880407 --> Sunday, 04 - 15

2880408 --> Sunday, 04 - 06

2880409 --> Sunday, 03 - 29

2880410 --> Sunday, 04 - 18

2880411 --> Sunday, 04 - 03

2880412 --> Sunday, 04 - 22

2880413 --> Sunday, 04 - 14

2880414 --> Sunday, 03 - 30

2880415 --> Sunday, 04 - 19

2880416 --> Sunday, 04 - 10

2880417 --> Sunday, 03 - 26

2880418 --> Sunday, 04 - 15

2880419 --> Sunday, 04 - 07

2880420 --> Sunday, 03 - 22

2880421 --> Sunday, 04 - 11

2880422 --> Sunday, 04 - 03

2880423 --> Sunday, 04 - 23

2880424 --> Sunday, 04 - 07

2880425 --> Sunday, 03 - 30

2880426 --> Sunday, 04 - 19

2880427 --> Sunday, 04 - 04

2880428 --> Sunday, 03 - 26

2880429 --> Sunday, 04 - 15

2880430 --> Sunday, 04 - 07

2880431 --> Sunday, 04 - 20

2880432 --> Sunday, 04 - 11

2880433 --> Sunday, 04 - 03

2880434 --> Sunday, 04 - 23

2880435 --> Sunday, 04 - 08

2880436 --> Sunday, 03 - 30

2880437 --> Sunday, 04 - 19

2880438 --> Sunday, 04 - 04

2880439 --> Sunday, 03 - 27

2880440 --> Sunday, 04 - 15

2880441 --> Sunday, 03 - 31

2880442 --> Sunday, 04 - 20

2880443 --> Sunday, 04 - 12

