Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5260000 through 5269999



5260000 --> Sunday, 04 - 16

5260001 --> Sunday, 04 - 01

5260002 --> Sunday, 04 - 21

5260003 --> Sunday, 04 - 13

5260004 --> Sunday, 04 - 04

5260005 --> Sunday, 04 - 17

5260006 --> Sunday, 04 - 09

5260007 --> Sunday, 04 - 01

5260008 --> Sunday, 04 - 20

5260009 --> Sunday, 04 - 05

5260010 --> Sunday, 03 - 28

5260011 --> Sunday, 04 - 17

5260012 --> Sunday, 04 - 01

5260013 --> Sunday, 04 - 21

5260014 --> Sunday, 04 - 13

5260015 --> Sunday, 03 - 29

5260016 --> Sunday, 04 - 17

5260017 --> Sunday, 04 - 09

5260018 --> Sunday, 03 - 25

5260019 --> Sunday, 04 - 14

5260020 --> Sunday, 04 - 05

5260021 --> Sunday, 04 - 25

5260022 --> Sunday, 04 - 10

5260023 --> Sunday, 04 - 02

5260024 --> Sunday, 04 - 21

5260025 --> Sunday, 04 - 06

5260026 --> Sunday, 03 - 29

5260027 --> Sunday, 04 - 18

5260028 --> Sunday, 04 - 09

5260029 --> Sunday, 03 - 25

5260030 --> Sunday, 04 - 14

5260031 --> Sunday, 04 - 06

5260032 --> Sunday, 04 - 18

5260033 --> Sunday, 04 - 10

5260034 --> Sunday, 04 - 02

5260035 --> Sunday, 04 - 22

5260036 --> Sunday, 04 - 06

5260037 --> Sunday, 03 - 29

5260038 --> Sunday, 04 - 18

5260039 --> Sunday, 04 - 03

5260040 --> Sunday, 04 - 22

5260041 --> Sunday, 04 - 14

5260042 --> Sunday, 03 - 30

5260043 --> Sunday, 04 - 19

5260044 --> Sunday, 04 - 10

5260045 --> Sunday, 03 - 26

5260046 --> Sunday, 04 - 15

5260047 --> Sunday, 04 - 07

5260048 --> Sunday, 03 - 29

5260049 --> Sunday, 04 - 11

5260050 --> Sunday, 04 - 03

5260051 --> Sunday, 04 - 23

5260052 --> Sunday, 04 - 14

5260053 --> Sunday, 03 - 30

5260054 --> Sunday, 04 - 19

5260055 --> Sunday, 04 - 04

5260056 --> Sunday, 03 - 26

5260057 --> Sunday, 04 - 15

5260058 --> Sunday, 04 - 07

5260059 --> Sunday, 04 - 20

5260060 --> Sunday, 04 - 11

5260061 --> Sunday, 04 - 03

5260062 --> Sunday, 04 - 23

5260063 --> Sunday, 04 - 08

5260064 --> Sunday, 03 - 30

5260065 --> Sunday, 04 - 19

5260066 --> Sunday, 04 - 04

5260067 --> Sunday, 03 - 27

5260068 --> Sunday, 04 - 15

5260069 --> Sunday, 03 - 31

5260070 --> Sunday, 04 - 20

5260071 --> Sunday, 04 - 12

5260072 --> Sunday, 04 - 03

5260073 --> Sunday, 04 - 16

5260074 --> Sunday, 04 - 08

5260075 --> Sunday, 03 - 24

5260076 --> Sunday, 04 - 12

5260077 --> Sunday, 04 - 04

5260078 --> Sunday, 04 - 24

5260079 --> Sunday, 04 - 09

5260080 --> Sunday, 03 - 31

5260081 --> Sunday, 04 - 20

5260082 --> Sunday, 04 - 12

5260083 --> Sunday, 03 - 28

5260084 --> Sunday, 04 - 16

5260085 --> Sunday, 04 - 08

5260086 --> Sunday, 03 - 24

5260087 --> Sunday, 04 - 13

5260088 --> Sunday, 04 - 04

5260089 --> Sunday, 04 - 24

5260090 --> Sunday, 04 - 09

5260091 --> Sunday, 04 - 01

5260092 --> Sunday, 04 - 20

5260093 --> Sunday, 04 - 05

5260094 --> Sunday, 03 - 28

5260095 --> Sunday, 04 - 17

5260096 --> Sunday, 04 - 01

5260097 --> Sunday, 04 - 21

5260098 --> Sunday, 04 - 13

5260099 --> Sunday, 03 - 29

5260100 --> Sunday, 04 - 18

5260101 --> Sunday, 04 - 10

5260102 --> Sunday, 04 - 02

5260103 --> Sunday, 04 - 15

5260104 --> Sunday, 04 - 06

5260105 --> Sunday, 03 - 29

5260106 --> Sunday, 04 - 18

5260107 --> Sunday, 04 - 03

5260108 --> Sunday, 04 - 22

5260109 --> Sunday, 04 - 14

5260110 --> Sunday, 03 - 30

5260111 --> Sunday, 04 - 19

5260112 --> Sunday, 04 - 10

5260113 --> Sunday, 03 - 26

5260114 --> Sunday, 04 - 15

5260115 --> Sunday, 04 - 07

5260116 --> Sunday, 03 - 22

5260117 --> Sunday, 04 - 11

5260118 --> Sunday, 04 - 03

5260119 --> Sunday, 04 - 23

5260120 --> Sunday, 04 - 07

5260121 --> Sunday, 03 - 30

5260122 --> Sunday, 04 - 19

5260123 --> Sunday, 04 - 04

5260124 --> Sunday, 03 - 26

5260125 --> Sunday, 04 - 15

5260126 --> Sunday, 04 - 07

5260127 --> Sunday, 04 - 20

5260128 --> Sunday, 04 - 11

5260129 --> Sunday, 04 - 03

5260130 --> Sunday, 04 - 23

5260131 --> Sunday, 04 - 08

5260132 --> Sunday, 03 - 30

5260133 --> Sunday, 04 - 19

5260134 --> Sunday, 04 - 04

5260135 --> Sunday, 03 - 27

5260136 --> Sunday, 04 - 15

5260137 --> Sunday, 03 - 31

5260138 --> Sunday, 04 - 20

5260139 --> Sunday, 04 - 12

5260140 --> Sunday, 03 - 27

5260141 --> Sunday, 04 - 16

5260142 --> Sunday, 04 - 08

5260143 --> Sunday, 03 - 24

5260144 --> Sunday, 04 - 12

5260145 --> Sunday, 04 - 04

5260146 --> Sunday, 04 - 24

5260147 --> Sunday, 04 - 09

5260148 --> Sunday, 03 - 31

5260149 --> Sunday, 04 - 20

5260150 --> Sunday, 04 - 05

5260151 --> Sunday, 03 - 28

5260152 --> Sunday, 04 - 16

5260153 --> Sunday, 04 - 08

5260154 --> Sunday, 03 - 24

5260155 --> Sunday, 04 - 13

5260156 --> Sunday, 04 - 04

5260157 --> Sunday, 04 - 24

5260158 --> Sunday, 04 - 09

5260159 --> Sunday, 04 - 01

5260160 --> Sunday, 04 - 20

5260161 --> Sunday, 04 - 05

5260162 --> Sunday, 03 - 28

5260163 --> Sunday, 04 - 17

5260164 --> Sunday, 04 - 01

5260165 --> Sunday, 04 - 21

5260166 --> Sunday, 04 - 13

5260167 --> Sunday, 03 - 29

5260168 --> Sunday, 04 - 17

5260169 --> Sunday, 04 - 09

5260170 --> Sunday, 03 - 25

5260171 --> Sunday, 04 - 14

5260172 --> Sunday, 04 - 05

5260173 --> Sunday, 03 - 28

5260174 --> Sunday, 04 - 10

5260175 --> Sunday, 04 - 02

5260176 --> Sunday, 04 - 21

5260177 --> Sunday, 04 - 13

5260178 --> Sunday, 03 - 29

5260179 --> Sunday, 04 - 18

5260180 --> Sunday, 04 - 09

5260181 --> Sunday, 03 - 25

5260182 --> Sunday, 04 - 14

5260183 --> Sunday, 04 - 06

5260184 --> Sunday, 04 - 25

5260185 --> Sunday, 04 - 10

5260186 --> Sunday, 04 - 02

5260187 --> Sunday, 04 - 22

5260188 --> Sunday, 04 - 06

5260189 --> Sunday, 03 - 29

5260190 --> Sunday, 04 - 18

5260191 --> Sunday, 04 - 03

5260192 --> Sunday, 03 - 25

5260193 --> Sunday, 04 - 14

5260194 --> Sunday, 03 - 30

5260195 --> Sunday, 04 - 19

5260196 --> Sunday, 04 - 10

5260197 --> Sunday, 04 - 02

5260198 --> Sunday, 04 - 15

5260199 --> Sunday, 04 - 07

5260200 --> Sunday, 03 - 30

5260201 --> Sunday, 04 - 12

5260202 --> Sunday, 04 - 04

5260203 --> Sunday, 04 - 24

5260204 --> Sunday, 04 - 15

5260205 --> Sunday, 03 - 31

5260206 --> Sunday, 04 - 20

5260207 --> Sunday, 04 - 05

5260208 --> Sunday, 03 - 27

5260209 --> Sunday, 04 - 16

5260210 --> Sunday, 04 - 08

5260211 --> Sunday, 03 - 24

5260212 --> Sunday, 04 - 12

5260213 --> Sunday, 04 - 04

5260214 --> Sunday, 04 - 24

5260215 --> Sunday, 04 - 09

5260216 --> Sunday, 03 - 31

5260217 --> Sunday, 04 - 20

5260218 --> Sunday, 04 - 05

5260219 --> Sunday, 03 - 28

5260220 --> Sunday, 04 - 16

5260221 --> Sunday, 04 - 01

5260222 --> Sunday, 04 - 21

5260223 --> Sunday, 04 - 13

5260224 --> Sunday, 04 - 04

5260225 --> Sunday, 04 - 17

5260226 --> Sunday, 04 - 09

5260227 --> Sunday, 03 - 25

5260228 --> Sunday, 04 - 13

5260229 --> Sunday, 04 - 05

5260230 --> Sunday, 03 - 28

5260231 --> Sunday, 04 - 10

5260232 --> Sunday, 04 - 01

5260233 --> Sunday, 04 - 21

5260234 --> Sunday, 04 - 13

5260235 --> Sunday, 03 - 29

5260236 --> Sunday, 04 - 17

5260237 --> Sunday, 04 - 09

5260238 --> Sunday, 03 - 25

5260239 --> Sunday, 04 - 14

5260240 --> Sunday, 04 - 05

5260241 --> Sunday, 04 - 25

5260242 --> Sunday, 04 - 10

5260243 --> Sunday, 04 - 02

5260244 --> Sunday, 04 - 21

5260245 --> Sunday, 04 - 06

5260246 --> Sunday, 03 - 29

5260247 --> Sunday, 04 - 18

5260248 --> Sunday, 04 - 02

5260249 --> Sunday, 03 - 25

5260250 --> Sunday, 04 - 14

5260251 --> Sunday, 03 - 30

5260252 --> Sunday, 04 - 18

5260253 --> Sunday, 04 - 10

5260254 --> Sunday, 04 - 02

5260255 --> Sunday, 04 - 15

5260256 --> Sunday, 04 - 06

5260257 --> Sunday, 03 - 29

5260258 --> Sunday, 04 - 18

5260259 --> Sunday, 04 - 03

5260260 --> Sunday, 04 - 22

5260261 --> Sunday, 04 - 14

5260262 --> Sunday, 03 - 30

5260263 --> Sunday, 04 - 19

5260264 --> Sunday, 04 - 10

5260265 --> Sunday, 03 - 26

5260266 --> Sunday, 04 - 15

5260267 --> Sunday, 04 - 07

5260268 --> Sunday, 03 - 22

5260269 --> Sunday, 04 - 11

5260270 --> Sunday, 04 - 03

5260271 --> Sunday, 04 - 23

5260272 --> Sunday, 04 - 07

5260273 --> Sunday, 03 - 30

5260274 --> Sunday, 04 - 19

5260275 --> Sunday, 04 - 04

5260276 --> Sunday, 03 - 26

5260277 --> Sunday, 04 - 15

5260278 --> Sunday, 04 - 07

5260279 --> Sunday, 04 - 20

5260280 --> Sunday, 04 - 11

5260281 --> Sunday, 04 - 03

5260282 --> Sunday, 04 - 23

5260283 --> Sunday, 04 - 08

5260284 --> Sunday, 03 - 30

5260285 --> Sunday, 04 - 19

5260286 --> Sunday, 04 - 04

5260287 --> Sunday, 03 - 27

5260288 --> Sunday, 04 - 15

5260289 --> Sunday, 03 - 31

