Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0130000 through 0139999



0130000 --> Sunday, 04 - 09

0130001 --> Sunday, 03 - 25

0130002 --> Sunday, 04 - 14

0130003 --> Sunday, 04 - 06

0130004 --> Sunday, 04 - 25

0130005 --> Sunday, 04 - 10

0130006 --> Sunday, 04 - 02

0130007 --> Sunday, 04 - 22

0130008 --> Sunday, 04 - 06

0130009 --> Sunday, 03 - 29

0130010 --> Sunday, 04 - 18

0130011 --> Sunday, 04 - 03

0130012 --> Sunday, 03 - 25

0130013 --> Sunday, 04 - 14

0130014 --> Sunday, 03 - 30

0130015 --> Sunday, 04 - 19

0130016 --> Sunday, 04 - 10

0130017 --> Sunday, 03 - 26

0130018 --> Sunday, 04 - 15

0130019 --> Sunday, 04 - 07

0130020 --> Sunday, 03 - 29

0130021 --> Sunday, 04 - 11

0130022 --> Sunday, 04 - 03

0130023 --> Sunday, 04 - 23

0130024 --> Sunday, 04 - 14

0130025 --> Sunday, 03 - 30

0130026 --> Sunday, 04 - 19

0130027 --> Sunday, 04 - 11

0130028 --> Sunday, 03 - 26

0130029 --> Sunday, 04 - 15

0130030 --> Sunday, 04 - 07

0130031 --> Sunday, 03 - 23

0130032 --> Sunday, 04 - 11

0130033 --> Sunday, 04 - 03

0130034 --> Sunday, 04 - 23

0130035 --> Sunday, 04 - 08

0130036 --> Sunday, 03 - 30

0130037 --> Sunday, 04 - 19

0130038 --> Sunday, 04 - 04

0130039 --> Sunday, 03 - 27

0130040 --> Sunday, 04 - 15

0130041 --> Sunday, 03 - 31

0130042 --> Sunday, 04 - 20

0130043 --> Sunday, 04 - 12

0130044 --> Sunday, 04 - 03

0130045 --> Sunday, 04 - 16

0130046 --> Sunday, 04 - 08

0130047 --> Sunday, 03 - 31

0130048 --> Sunday, 04 - 19

0130049 --> Sunday, 04 - 04

0130050 --> Sunday, 03 - 27

0130051 --> Sunday, 04 - 16

