Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5230000 through 5239999



5230000 --> Sunday, 03 - 26

5230001 --> Sunday, 04 - 15

5230002 --> Sunday, 03 - 31

5230003 --> Sunday, 04 - 20

5230004 --> Sunday, 04 - 11

5230005 --> Sunday, 04 - 03

5230006 --> Sunday, 04 - 16

5230007 --> Sunday, 04 - 08

5230008 --> Sunday, 03 - 30

5230009 --> Sunday, 04 - 19

5230010 --> Sunday, 04 - 04

5230011 --> Sunday, 03 - 27

5230012 --> Sunday, 04 - 15

5230013 --> Sunday, 03 - 31

5230014 --> Sunday, 04 - 20

5230015 --> Sunday, 04 - 12

5230016 --> Sunday, 03 - 27

5230017 --> Sunday, 04 - 16

5230018 --> Sunday, 04 - 08

5230019 --> Sunday, 03 - 24

5230020 --> Sunday, 04 - 12

5230021 --> Sunday, 04 - 04

5230022 --> Sunday, 04 - 24

5230023 --> Sunday, 04 - 09

5230024 --> Sunday, 03 - 31

5230025 --> Sunday, 04 - 20

5230026 --> Sunday, 04 - 05

5230027 --> Sunday, 03 - 28

5230028 --> Sunday, 04 - 16

5230029 --> Sunday, 04 - 08

5230030 --> Sunday, 03 - 24

5230031 --> Sunday, 04 - 13

5230032 --> Sunday, 04 - 04

5230033 --> Sunday, 04 - 24

5230034 --> Sunday, 04 - 09

5230035 --> Sunday, 04 - 01

5230036 --> Sunday, 04 - 20

5230037 --> Sunday, 04 - 05

5230038 --> Sunday, 03 - 28

5230039 --> Sunday, 04 - 17

5230040 --> Sunday, 04 - 01

5230041 --> Sunday, 04 - 21

5230042 --> Sunday, 04 - 13

5230043 --> Sunday, 03 - 29

5230044 --> Sunday, 04 - 17

5230045 --> Sunday, 04 - 09

5230046 --> Sunday, 03 - 25

5230047 --> Sunday, 04 - 14

5230048 --> Sunday, 04 - 05

5230049 --> Sunday, 03 - 28

5230050 --> Sunday, 04 - 10

5230051 --> Sunday, 04 - 02

5230052 --> Sunday, 04 - 21

5230053 --> Sunday, 04 - 13

5230054 --> Sunday, 03 - 29

5230055 --> Sunday, 04 - 18

5230056 --> Sunday, 04 - 09

5230057 --> Sunday, 03 - 25

5230058 --> Sunday, 04 - 14

5230059 --> Sunday, 04 - 06

5230060 --> Sunday, 04 - 25

