Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2680000 through 2689999



2680000 --> Sunday, 04 - 02

2680001 --> Sunday, 04 - 22

2680002 --> Sunday, 04 - 07

2680003 --> Sunday, 03 - 30

2680004 --> Sunday, 04 - 18

2680005 --> Sunday, 04 - 03

2680006 --> Sunday, 03 - 26

2680007 --> Sunday, 04 - 15

2680008 --> Sunday, 03 - 30

2680009 --> Sunday, 04 - 19

2680010 --> Sunday, 04 - 11

2680011 --> Sunday, 03 - 27

2680012 --> Sunday, 04 - 15

2680013 --> Sunday, 04 - 07

2680014 --> Sunday, 03 - 30

2680015 --> Sunday, 04 - 12

2680016 --> Sunday, 04 - 03

2680017 --> Sunday, 04 - 23

2680018 --> Sunday, 04 - 15

2680019 --> Sunday, 03 - 31

2680020 --> Sunday, 04 - 19

2680021 --> Sunday, 04 - 11

2680022 --> Sunday, 03 - 27

2680023 --> Sunday, 04 - 16

2680024 --> Sunday, 04 - 07

2680025 --> Sunday, 03 - 23

2680026 --> Sunday, 04 - 12

2680027 --> Sunday, 04 - 04

2680028 --> Sunday, 04 - 23

2680029 --> Sunday, 04 - 08

2680030 --> Sunday, 03 - 31

2680031 --> Sunday, 04 - 20

2680032 --> Sunday, 04 - 04

2680033 --> Sunday, 03 - 27

2680034 --> Sunday, 04 - 16

2680035 --> Sunday, 04 - 01

2680036 --> Sunday, 04 - 20

2680037 --> Sunday, 04 - 12

2680038 --> Sunday, 04 - 04

2680039 --> Sunday, 04 - 17

2680040 --> Sunday, 04 - 08

2680041 --> Sunday, 03 - 31

2680042 --> Sunday, 04 - 20

2680043 --> Sunday, 04 - 05

2680044 --> Sunday, 03 - 27

2680045 --> Sunday, 04 - 16

2680046 --> Sunday, 04 - 01

2680047 --> Sunday, 04 - 21

2680048 --> Sunday, 04 - 12

2680049 --> Sunday, 03 - 28

2680050 --> Sunday, 04 - 17

2680051 --> Sunday, 04 - 09

2680052 --> Sunday, 03 - 24

2680053 --> Sunday, 04 - 13

2680054 --> Sunday, 04 - 05

2680055 --> Sunday, 04 - 25

2680056 --> Sunday, 04 - 09

2680057 --> Sunday, 04 - 01

2680058 --> Sunday, 04 - 21

2680059 --> Sunday, 04 - 06

2680060 --> Sunday, 03 - 28

2680061 --> Sunday, 04 - 17

2680062 --> Sunday, 04 - 09

2680063 --> Sunday, 03 - 25

2680064 --> Sunday, 04 - 13

2680065 --> Sunday, 04 - 05

2680066 --> Sunday, 04 - 18

2680067 --> Sunday, 04 - 10

2680068 --> Sunday, 04 - 01

2680069 --> Sunday, 04 - 21

2680070 --> Sunday, 04 - 06

2680071 --> Sunday, 03 - 29

2680072 --> Sunday, 04 - 17

2680073 --> Sunday, 04 - 02

2680074 --> Sunday, 04 - 22

2680075 --> Sunday, 04 - 14

