Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4090000 through 4099999



4090000 --> Sunday, 04 - 16

4090001 --> Sunday, 04 - 01

4090002 --> Sunday, 04 - 21

4090003 --> Sunday, 04 - 13

4090004 --> Sunday, 03 - 28

4090005 --> Sunday, 04 - 17

4090006 --> Sunday, 04 - 09

4090007 --> Sunday, 03 - 25

4090008 --> Sunday, 04 - 13

4090009 --> Sunday, 04 - 05

4090010 --> Sunday, 04 - 25

4090011 --> Sunday, 04 - 10

4090012 --> Sunday, 04 - 01

4090013 --> Sunday, 04 - 21

4090014 --> Sunday, 04 - 06

4090015 --> Sunday, 03 - 29

4090016 --> Sunday, 04 - 17

4090017 --> Sunday, 04 - 02

4090018 --> Sunday, 03 - 25

4090019 --> Sunday, 04 - 14

4090020 --> Sunday, 04 - 05

4090021 --> Sunday, 04 - 18

4090022 --> Sunday, 04 - 10

4090023 --> Sunday, 04 - 02

4090024 --> Sunday, 04 - 21

4090025 --> Sunday, 04 - 06

4090026 --> Sunday, 03 - 29

4090027 --> Sunday, 04 - 18

4090028 --> Sunday, 04 - 02

4090029 --> Sunday, 04 - 22

4090030 --> Sunday, 04 - 14

4090031 --> Sunday, 03 - 30

4090032 --> Sunday, 04 - 18

4090033 --> Sunday, 04 - 10

4090034 --> Sunday, 03 - 26

4090035 --> Sunday, 04 - 15

4090036 --> Sunday, 04 - 06

4090037 --> Sunday, 03 - 22

4090038 --> Sunday, 04 - 11

4090039 --> Sunday, 04 - 03

4090040 --> Sunday, 04 - 22

4090041 --> Sunday, 04 - 07

4090042 --> Sunday, 03 - 30

4090043 --> Sunday, 04 - 19

4090044 --> Sunday, 04 - 10

4090045 --> Sunday, 03 - 26

4090046 --> Sunday, 04 - 15

4090047 --> Sunday, 04 - 07

4090048 --> Sunday, 04 - 19

4090049 --> Sunday, 04 - 11

4090050 --> Sunday, 04 - 03

4090051 --> Sunday, 04 - 23

4090052 --> Sunday, 04 - 07

4090053 --> Sunday, 03 - 30

4090054 --> Sunday, 04 - 19

4090055 --> Sunday, 04 - 04

4090056 --> Sunday, 03 - 26

4090057 --> Sunday, 04 - 15

4090058 --> Sunday, 03 - 31

4090059 --> Sunday, 04 - 20

4090060 --> Sunday, 04 - 11

4090061 --> Sunday, 03 - 27

4090062 --> Sunday, 04 - 16

4090063 --> Sunday, 04 - 08

4090064 --> Sunday, 03 - 30

4090065 --> Sunday, 04 - 12

4090066 --> Sunday, 04 - 04

4090067 --> Sunday, 04 - 24

4090068 --> Sunday, 04 - 15

4090069 --> Sunday, 03 - 31

4090070 --> Sunday, 04 - 20

4090071 --> Sunday, 04 - 12

4090072 --> Sunday, 03 - 27

4090073 --> Sunday, 04 - 16

4090074 --> Sunday, 04 - 08

4090075 --> Sunday, 03 - 24

4090076 --> Sunday, 04 - 12

4090077 --> Sunday, 04 - 04

4090078 --> Sunday, 04 - 24

4090079 --> Sunday, 04 - 09

4090080 --> Sunday, 03 - 31

4090081 --> Sunday, 04 - 20

4090082 --> Sunday, 04 - 05

4090083 --> Sunday, 03 - 28

4090084 --> Sunday, 04 - 16

4090085 --> Sunday, 04 - 01

4090086 --> Sunday, 04 - 21

4090087 --> Sunday, 04 - 13

4090088 --> Sunday, 04 - 04

4090089 --> Sunday, 04 - 17

4090090 --> Sunday, 04 - 09

4090091 --> Sunday, 04 - 01

4090092 --> Sunday, 04 - 13

4090093 --> Sunday, 04 - 05

4090094 --> Sunday, 03 - 28

4090095 --> Sunday, 04 - 10

4090096 --> Sunday, 04 - 01

4090097 --> Sunday, 04 - 21

4090098 --> Sunday, 04 - 13

4090099 --> Sunday, 03 - 29

4090100 --> Sunday, 04 - 18

4090101 --> Sunday, 04 - 10

4090102 --> Sunday, 03 - 26

4090103 --> Sunday, 04 - 15

4090104 --> Sunday, 04 - 06

4090105 --> Sunday, 03 - 22

4090106 --> Sunday, 04 - 11

4090107 --> Sunday, 04 - 03

4090108 --> Sunday, 04 - 22

4090109 --> Sunday, 04 - 07

4090110 --> Sunday, 03 - 30

4090111 --> Sunday, 04 - 19

4090112 --> Sunday, 04 - 03

4090113 --> Sunday, 03 - 26

4090114 --> Sunday, 04 - 15

4090115 --> Sunday, 03 - 31

4090116 --> Sunday, 04 - 19

4090117 --> Sunday, 04 - 11

4090118 --> Sunday, 04 - 03

4090119 --> Sunday, 04 - 16

4090120 --> Sunday, 04 - 07

4090121 --> Sunday, 03 - 30

4090122 --> Sunday, 04 - 19

4090123 --> Sunday, 04 - 04

4090124 --> Sunday, 03 - 26

4090125 --> Sunday, 04 - 15

4090126 --> Sunday, 03 - 31

4090127 --> Sunday, 04 - 20

4090128 --> Sunday, 04 - 11

4090129 --> Sunday, 03 - 27

4090130 --> Sunday, 04 - 16

4090131 --> Sunday, 04 - 08

4090132 --> Sunday, 03 - 23

4090133 --> Sunday, 04 - 12

4090134 --> Sunday, 04 - 04

4090135 --> Sunday, 04 - 24

4090136 --> Sunday, 04 - 08

4090137 --> Sunday, 03 - 31

4090138 --> Sunday, 04 - 20

4090139 --> Sunday, 04 - 05

4090140 --> Sunday, 03 - 27

4090141 --> Sunday, 04 - 16

4090142 --> Sunday, 04 - 08

4090143 --> Sunday, 03 - 24

4090144 --> Sunday, 04 - 12

4090145 --> Sunday, 04 - 04

4090146 --> Sunday, 04 - 24

4090147 --> Sunday, 04 - 09

4090148 --> Sunday, 03 - 31

4090149 --> Sunday, 04 - 20

4090150 --> Sunday, 04 - 05

4090151 --> Sunday, 03 - 28

4090152 --> Sunday, 04 - 16

4090153 --> Sunday, 04 - 01

4090154 --> Sunday, 04 - 21

4090155 --> Sunday, 04 - 13

4090156 --> Sunday, 03 - 28

4090157 --> Sunday, 04 - 17

4090158 --> Sunday, 04 - 09

4090159 --> Sunday, 03 - 25

4090160 --> Sunday, 04 - 13

4090161 --> Sunday, 04 - 05

4090162 --> Sunday, 03 - 28

4090163 --> Sunday, 04 - 10

4090164 --> Sunday, 04 - 01

4090165 --> Sunday, 04 - 21

4090166 --> Sunday, 04 - 13

4090167 --> Sunday, 03 - 29

4090168 --> Sunday, 04 - 17

4090169 --> Sunday, 04 - 09

4090170 --> Sunday, 03 - 25

4090171 --> Sunday, 04 - 14

4090172 --> Sunday, 04 - 05

4090173 --> Sunday, 04 - 25

4090174 --> Sunday, 04 - 10

4090175 --> Sunday, 04 - 02

4090176 --> Sunday, 04 - 21

4090177 --> Sunday, 04 - 06

4090178 --> Sunday, 03 - 29

4090179 --> Sunday, 04 - 18

4090180 --> Sunday, 04 - 02

4090181 --> Sunday, 03 - 25

4090182 --> Sunday, 04 - 14

4090183 --> Sunday, 03 - 30

4090184 --> Sunday, 04 - 18

4090185 --> Sunday, 04 - 10

4090186 --> Sunday, 04 - 02

4090187 --> Sunday, 04 - 15

4090188 --> Sunday, 04 - 06

4090189 --> Sunday, 03 - 29

4090190 --> Sunday, 04 - 11

4090191 --> Sunday, 04 - 03

4090192 --> Sunday, 04 - 22

4090193 --> Sunday, 04 - 14

4090194 --> Sunday, 03 - 30

4090195 --> Sunday, 04 - 19

4090196 --> Sunday, 04 - 10

4090197 --> Sunday, 03 - 26

4090198 --> Sunday, 04 - 15

4090199 --> Sunday, 04 - 07

4090200 --> Sunday, 03 - 23

4090201 --> Sunday, 04 - 12

4090202 --> Sunday, 04 - 04

4090203 --> Sunday, 04 - 24

4090204 --> Sunday, 04 - 08

4090205 --> Sunday, 03 - 31

4090206 --> Sunday, 04 - 20

4090207 --> Sunday, 04 - 05

4090208 --> Sunday, 03 - 27

4090209 --> Sunday, 04 - 16

4090210 --> Sunday, 04 - 01

4090211 --> Sunday, 04 - 21

4090212 --> Sunday, 04 - 12

4090213 --> Sunday, 03 - 28

4090214 --> Sunday, 04 - 17

4090215 --> Sunday, 04 - 09

4090216 --> Sunday, 03 - 31

4090217 --> Sunday, 04 - 13

4090218 --> Sunday, 04 - 05

4090219 --> Sunday, 03 - 28

4090220 --> Sunday, 04 - 16

4090221 --> Sunday, 04 - 01

4090222 --> Sunday, 04 - 21

4090223 --> Sunday, 04 - 13

4090224 --> Sunday, 03 - 28

4090225 --> Sunday, 04 - 17

4090226 --> Sunday, 04 - 09

4090227 --> Sunday, 03 - 25

4090228 --> Sunday, 04 - 13

4090229 --> Sunday, 04 - 05

4090230 --> Sunday, 04 - 25

4090231 --> Sunday, 04 - 10

4090232 --> Sunday, 04 - 01

4090233 --> Sunday, 04 - 21

4090234 --> Sunday, 04 - 06

4090235 --> Sunday, 03 - 29

4090236 --> Sunday, 04 - 17

4090237 --> Sunday, 04 - 02

4090238 --> Sunday, 03 - 25

4090239 --> Sunday, 04 - 14

4090240 --> Sunday, 04 - 05

4090241 --> Sunday, 04 - 18

4090242 --> Sunday, 04 - 10

4090243 --> Sunday, 04 - 02

4090244 --> Sunday, 04 - 14

4090245 --> Sunday, 04 - 06

