Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2480000 through 2489999



2480000 --> Sunday, 04 - 16

2480001 --> Sunday, 04 - 08

2480002 --> Sunday, 03 - 24

2480003 --> Sunday, 04 - 13

2480004 --> Sunday, 04 - 04

2480005 --> Sunday, 04 - 24

2480006 --> Sunday, 04 - 09

2480007 --> Sunday, 04 - 01

2480008 --> Sunday, 04 - 20

2480009 --> Sunday, 04 - 05

2480010 --> Sunday, 03 - 28

2480011 --> Sunday, 04 - 17

2480012 --> Sunday, 04 - 08

2480013 --> Sunday, 04 - 21

2480014 --> Sunday, 04 - 13

2480015 --> Sunday, 03 - 29

2480016 --> Sunday, 04 - 17

2480017 --> Sunday, 04 - 09

2480018 --> Sunday, 04 - 01

2480019 --> Sunday, 04 - 14

2480020 --> Sunday, 04 - 05

2480021 --> Sunday, 03 - 28

2480022 --> Sunday, 04 - 17

2480023 --> Sunday, 04 - 02

2480024 --> Sunday, 04 - 21

2480025 --> Sunday, 04 - 13

2480026 --> Sunday, 03 - 29

2480027 --> Sunday, 04 - 18

2480028 --> Sunday, 04 - 09

2480029 --> Sunday, 03 - 25

2480030 --> Sunday, 04 - 14

2480031 --> Sunday, 04 - 06

2480032 --> Sunday, 04 - 25

2480033 --> Sunday, 04 - 10

2480034 --> Sunday, 04 - 02

2480035 --> Sunday, 04 - 22

2480036 --> Sunday, 04 - 06

2480037 --> Sunday, 03 - 29

2480038 --> Sunday, 04 - 18

2480039 --> Sunday, 04 - 03

2480040 --> Sunday, 03 - 25

2480041 --> Sunday, 04 - 14

2480042 --> Sunday, 04 - 06

2480043 --> Sunday, 04 - 19

2480044 --> Sunday, 04 - 10

2480045 --> Sunday, 04 - 02

2480046 --> Sunday, 04 - 22

2480047 --> Sunday, 04 - 07

2480048 --> Sunday, 03 - 29

2480049 --> Sunday, 04 - 18

2480050 --> Sunday, 04 - 03

2480051 --> Sunday, 04 - 23

2480052 --> Sunday, 04 - 14

2480053 --> Sunday, 03 - 30

2480054 --> Sunday, 04 - 19

2480055 --> Sunday, 04 - 11

2480056 --> Sunday, 03 - 26

2480057 --> Sunday, 04 - 15

2480058 --> Sunday, 04 - 07

2480059 --> Sunday, 03 - 23

2480060 --> Sunday, 04 - 11

2480061 --> Sunday, 04 - 03

2480062 --> Sunday, 04 - 23

2480063 --> Sunday, 04 - 08

2480064 --> Sunday, 03 - 30

2480065 --> Sunday, 04 - 19

2480066 --> Sunday, 04 - 11

2480067 --> Sunday, 03 - 27

2480068 --> Sunday, 04 - 15

2480069 --> Sunday, 04 - 07

2480070 --> Sunday, 04 - 20

2480071 --> Sunday, 04 - 12

2480072 --> Sunday, 04 - 03

2480073 --> Sunday, 04 - 23

2480074 --> Sunday, 04 - 08

2480075 --> Sunday, 03 - 31

2480076 --> Sunday, 04 - 19

2480077 --> Sunday, 04 - 04

