Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0810000 through 0819999



0810000 --> Sunday, 04 - 09

0810001 --> Sunday, 04 - 01

0810002 --> Sunday, 04 - 21

0810003 --> Sunday, 04 - 06

0810004 --> Sunday, 03 - 28

0810005 --> Sunday, 04 - 17

0810006 --> Sunday, 04 - 02

0810007 --> Sunday, 03 - 25

0810008 --> Sunday, 04 - 13

0810009 --> Sunday, 03 - 29

0810010 --> Sunday, 04 - 18

0810011 --> Sunday, 04 - 10

0810012 --> Sunday, 04 - 01

0810013 --> Sunday, 04 - 14

0810014 --> Sunday, 04 - 06

0810015 --> Sunday, 03 - 29

0810016 --> Sunday, 04 - 17

0810017 --> Sunday, 04 - 02

0810018 --> Sunday, 04 - 22

0810019 --> Sunday, 04 - 14

0810020 --> Sunday, 03 - 29

0810021 --> Sunday, 04 - 18

0810022 --> Sunday, 04 - 10

0810023 --> Sunday, 03 - 26

0810024 --> Sunday, 04 - 14

0810025 --> Sunday, 04 - 06

0810026 --> Sunday, 03 - 22

0810027 --> Sunday, 04 - 11

0810028 --> Sunday, 04 - 02

0810029 --> Sunday, 04 - 22

0810030 --> Sunday, 04 - 07

0810031 --> Sunday, 03 - 30

0810032 --> Sunday, 04 - 18

0810033 --> Sunday, 04 - 03

0810034 --> Sunday, 03 - 26

0810035 --> Sunday, 04 - 15

0810036 --> Sunday, 04 - 06

0810037 --> Sunday, 04 - 19

0810038 --> Sunday, 04 - 11

0810039 --> Sunday, 04 - 03

0810040 --> Sunday, 04 - 22

0810041 --> Sunday, 04 - 07

0810042 --> Sunday, 03 - 30

0810043 --> Sunday, 04 - 19

0810044 --> Sunday, 04 - 03

0810045 --> Sunday, 03 - 26

0810046 --> Sunday, 04 - 15

0810047 --> Sunday, 03 - 31

0810048 --> Sunday, 04 - 19

0810049 --> Sunday, 04 - 11

0810050 --> Sunday, 03 - 27

0810051 --> Sunday, 04 - 16

0810052 --> Sunday, 04 - 07

0810053 --> Sunday, 03 - 23

0810054 --> Sunday, 04 - 12

0810055 --> Sunday, 04 - 04

0810056 --> Sunday, 04 - 23

0810057 --> Sunday, 04 - 08

0810058 --> Sunday, 03 - 31

0810059 --> Sunday, 04 - 20

0810060 --> Sunday, 04 - 11

0810061 --> Sunday, 03 - 27

0810062 --> Sunday, 04 - 16

0810063 --> Sunday, 04 - 08

0810064 --> Sunday, 03 - 23

0810065 --> Sunday, 04 - 12

0810066 --> Sunday, 04 - 04

0810067 --> Sunday, 04 - 17

0810068 --> Sunday, 04 - 08

0810069 --> Sunday, 03 - 31

0810070 --> Sunday, 04 - 20

0810071 --> Sunday, 04 - 05

0810072 --> Sunday, 03 - 27

0810073 --> Sunday, 04 - 16

0810074 --> Sunday, 04 - 01

0810075 --> Sunday, 04 - 21

0810076 --> Sunday, 04 - 12
