Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4080000 through 4089999



4080000 --> Sunday, 04 - 09

4080001 --> Sunday, 03 - 25

4080002 --> Sunday, 04 - 14

4080003 --> Sunday, 04 - 06

4080004 --> Sunday, 04 - 25

4080005 --> Sunday, 04 - 10

4080006 --> Sunday, 04 - 02

4080007 --> Sunday, 04 - 22

4080008 --> Sunday, 04 - 06

4080009 --> Sunday, 03 - 29

4080010 --> Sunday, 04 - 18

4080011 --> Sunday, 04 - 03

4080012 --> Sunday, 03 - 25

4080013 --> Sunday, 04 - 14

4080014 --> Sunday, 03 - 30

4080015 --> Sunday, 04 - 19

4080016 --> Sunday, 04 - 10

4080017 --> Sunday, 04 - 02

4080018 --> Sunday, 04 - 15

4080019 --> Sunday, 04 - 07

4080020 --> Sunday, 03 - 29

4080021 --> Sunday, 04 - 18

4080022 --> Sunday, 04 - 03

4080023 --> Sunday, 04 - 23

4080024 --> Sunday, 04 - 14

4080025 --> Sunday, 03 - 30

4080026 --> Sunday, 04 - 19

4080027 --> Sunday, 04 - 11

4080028 --> Sunday, 03 - 26

4080029 --> Sunday, 04 - 15

4080030 --> Sunday, 04 - 07

4080031 --> Sunday, 03 - 23

4080032 --> Sunday, 04 - 11

4080033 --> Sunday, 04 - 03

4080034 --> Sunday, 04 - 23

4080035 --> Sunday, 04 - 08

4080036 --> Sunday, 03 - 30

4080037 --> Sunday, 04 - 19

4080038 --> Sunday, 04 - 04

4080039 --> Sunday, 03 - 27

4080040 --> Sunday, 04 - 15

4080041 --> Sunday, 03 - 31

4080042 --> Sunday, 04 - 20

4080043 --> Sunday, 04 - 12

4080044 --> Sunday, 04 - 03

4080045 --> Sunday, 04 - 16

4080046 --> Sunday, 04 - 08

4080047 --> Sunday, 03 - 31

4080048 --> Sunday, 04 - 19

4080049 --> Sunday, 04 - 04

4080050 --> Sunday, 03 - 27

4080051 --> Sunday, 04 - 16

4080052 --> Sunday, 03 - 31

4080053 --> Sunday, 04 - 20

4080054 --> Sunday, 04 - 12

4080055 --> Sunday, 03 - 28

4080056 --> Sunday, 04 - 16

4080057 --> Sunday, 04 - 08

4080058 --> Sunday, 03 - 24

4080059 --> Sunday, 04 - 13

4080060 --> Sunday, 04 - 04

4080061 --> Sunday, 04 - 24

4080062 --> Sunday, 04 - 09

4080063 --> Sunday, 04 - 01

4080064 --> Sunday, 04 - 20

4080065 --> Sunday, 04 - 05

4080066 --> Sunday, 03 - 28

