Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4060000 through 4069999



4060000 --> Sunday, 04 - 23

4060001 --> Sunday, 04 - 15

4060002 --> Sunday, 03 - 31

4060003 --> Sunday, 04 - 20

4060004 --> Sunday, 04 - 11

4060005 --> Sunday, 03 - 27

4060006 --> Sunday, 04 - 16

4060007 --> Sunday, 04 - 08

4060008 --> Sunday, 03 - 23

4060009 --> Sunday, 04 - 12

4060010 --> Sunday, 04 - 04

4060011 --> Sunday, 04 - 24

4060012 --> Sunday, 04 - 08

4060013 --> Sunday, 03 - 31

4060014 --> Sunday, 04 - 20

4060015 --> Sunday, 04 - 05

4060016 --> Sunday, 03 - 27

4060017 --> Sunday, 04 - 16

4060018 --> Sunday, 04 - 01

4060019 --> Sunday, 04 - 21

4060020 --> Sunday, 04 - 12

4060021 --> Sunday, 04 - 04

4060022 --> Sunday, 04 - 17

4060023 --> Sunday, 04 - 09

4060024 --> Sunday, 03 - 31

4060025 --> Sunday, 04 - 20

4060026 --> Sunday, 04 - 05

4060027 --> Sunday, 03 - 28

4060028 --> Sunday, 04 - 16

4060029 --> Sunday, 04 - 01

4060030 --> Sunday, 04 - 21

4060031 --> Sunday, 04 - 13

4060032 --> Sunday, 03 - 28

4060033 --> Sunday, 04 - 17

4060034 --> Sunday, 04 - 09

4060035 --> Sunday, 03 - 25

4060036 --> Sunday, 04 - 13

4060037 --> Sunday, 04 - 05

4060038 --> Sunday, 04 - 25

4060039 --> Sunday, 04 - 10

4060040 --> Sunday, 04 - 01

4060041 --> Sunday, 04 - 21

4060042 --> Sunday, 04 - 06

4060043 --> Sunday, 03 - 29

4060044 --> Sunday, 04 - 17

4060045 --> Sunday, 04 - 09

4060046 --> Sunday, 03 - 25

4060047 --> Sunday, 04 - 14

4060048 --> Sunday, 04 - 05

4060049 --> Sunday, 04 - 18

4060050 --> Sunday, 04 - 10

4060051 --> Sunday, 04 - 02

4060052 --> Sunday, 04 - 21

4060053 --> Sunday, 04 - 06

4060054 --> Sunday, 03 - 29

4060055 --> Sunday, 04 - 18

4060056 --> Sunday, 04 - 02

4060057 --> Sunday, 04 - 22

4060058 --> Sunday, 04 - 14

4060059 --> Sunday, 03 - 30

4060060 --> Sunday, 04 - 18

4060061 --> Sunday, 04 - 10

4060062 --> Sunday, 03 - 26

4060063 --> Sunday, 04 - 15

4060064 --> Sunday, 04 - 06

4060065 --> Sunday, 03 - 29

4060066 --> Sunday, 04 - 11

4060067 --> Sunday, 04 - 03

4060068 --> Sunday, 04 - 22

4060069 --> Sunday, 04 - 14

4060070 --> Sunday, 03 - 30

4060071 --> Sunday, 04 - 19

4060072 --> Sunday, 04 - 10

4060073 --> Sunday, 03 - 26

4060074 --> Sunday, 04 - 15

4060075 --> Sunday, 04 - 07

4060076 --> Sunday, 04 - 19

4060077 --> Sunday, 04 - 11

4060078 --> Sunday, 04 - 03

4060079 --> Sunday, 04 - 23

4060080 --> Sunday, 04 - 07

4060081 --> Sunday, 03 - 30

4060082 --> Sunday, 04 - 19

4060083 --> Sunday, 04 - 04

4060084 --> Sunday, 03 - 26

4060085 --> Sunday, 04 - 15

4060086 --> Sunday, 03 - 31

4060087 --> Sunday, 04 - 20

4060088 --> Sunday, 04 - 11

4060089 --> Sunday, 04 - 03

4060090 --> Sunday, 04 - 16

4060091 --> Sunday, 04 - 08

4060092 --> Sunday, 03 - 30

4060093 --> Sunday, 04 - 12

4060094 --> Sunday, 04 - 04

4060095 --> Sunday, 04 - 24

4060096 --> Sunday, 04 - 15

4060097 --> Sunday, 03 - 31

4060098 --> Sunday, 04 - 20

4060099 --> Sunday, 04 - 12

4060100 --> Sunday, 03 - 28

4060101 --> Sunday, 04 - 17

4060102 --> Sunday, 04 - 09

4060103 --> Sunday, 03 - 25

4060104 --> Sunday, 04 - 13

4060105 --> Sunday, 04 - 05

4060106 --> Sunday, 04 - 25

4060107 --> Sunday, 04 - 10

4060108 --> Sunday, 04 - 01

4060109 --> Sunday, 04 - 21

4060110 --> Sunday, 04 - 06

4060111 --> Sunday, 03 - 29

4060112 --> Sunday, 04 - 17

4060113 --> Sunday, 04 - 02

4060114 --> Sunday, 03 - 25

4060115 --> Sunday, 04 - 14

4060116 --> Sunday, 04 - 05

4060117 --> Sunday, 04 - 18

4060118 --> Sunday, 04 - 10

4060119 --> Sunday, 04 - 02

4060120 --> Sunday, 04 - 21

4060121 --> Sunday, 04 - 06

4060122 --> Sunday, 03 - 29

4060123 --> Sunday, 04 - 18

4060124 --> Sunday, 04 - 02

4060125 --> Sunday, 04 - 22

4060126 --> Sunday, 04 - 14

4060127 --> Sunday, 03 - 30

4060128 --> Sunday, 04 - 18

4060129 --> Sunday, 04 - 10

4060130 --> Sunday, 03 - 26

4060131 --> Sunday, 04 - 15

4060132 --> Sunday, 04 - 06

4060133 --> Sunday, 03 - 22

4060134 --> Sunday, 04 - 11

4060135 --> Sunday, 04 - 03

4060136 --> Sunday, 04 - 22

4060137 --> Sunday, 04 - 07

4060138 --> Sunday, 03 - 30

4060139 --> Sunday, 04 - 19

4060140 --> Sunday, 04 - 10

4060141 --> Sunday, 03 - 26

4060142 --> Sunday, 04 - 15

4060143 --> Sunday, 04 - 07

4060144 --> Sunday, 04 - 19

4060145 --> Sunday, 04 - 11

4060146 --> Sunday, 04 - 03

4060147 --> Sunday, 04 - 23

4060148 --> Sunday, 04 - 07

4060149 --> Sunday, 03 - 30

4060150 --> Sunday, 04 - 19

4060151 --> Sunday, 04 - 04

4060152 --> Sunday, 03 - 26

4060153 --> Sunday, 04 - 15

4060154 --> Sunday, 03 - 31

4060155 --> Sunday, 04 - 20

4060156 --> Sunday, 04 - 11

4060157 --> Sunday, 03 - 27

4060158 --> Sunday, 04 - 16

4060159 --> Sunday, 04 - 08

4060160 --> Sunday, 03 - 30

4060161 --> Sunday, 04 - 12

4060162 --> Sunday, 04 - 04

4060163 --> Sunday, 04 - 24

4060164 --> Sunday, 04 - 15

4060165 --> Sunday, 03 - 31

4060166 --> Sunday, 04 - 20

4060167 --> Sunday, 04 - 05

4060168 --> Sunday, 03 - 27

4060169 --> Sunday, 04 - 16

4060170 --> Sunday, 04 - 08

4060171 --> Sunday, 03 - 24

4060172 --> Sunday, 04 - 12

4060173 --> Sunday, 04 - 04

4060174 --> Sunday, 04 - 24

4060175 --> Sunday, 04 - 09

4060176 --> Sunday, 03 - 31

4060177 --> Sunday, 04 - 20

4060178 --> Sunday, 04 - 05

4060179 --> Sunday, 03 - 28

4060180 --> Sunday, 04 - 16

4060181 --> Sunday, 04 - 01

4060182 --> Sunday, 04 - 21

4060183 --> Sunday, 04 - 13

4060184 --> Sunday, 04 - 04

4060185 --> Sunday, 04 - 17

4060186 --> Sunday, 04 - 09

4060187 --> Sunday, 03 - 25

4060188 --> Sunday, 04 - 13

4060189 --> Sunday, 04 - 05

4060190 --> Sunday, 03 - 28

4060191 --> Sunday, 04 - 10

4060192 --> Sunday, 04 - 01

4060193 --> Sunday, 04 - 21

4060194 --> Sunday, 04 - 13

4060195 --> Sunday, 03 - 29

4060196 --> Sunday, 04 - 17

4060197 --> Sunday, 04 - 09

4060198 --> Sunday, 03 - 25

4060199 --> Sunday, 04 - 14

4060200 --> Sunday, 04 - 06

4060201 --> Sunday, 04 - 19

4060202 --> Sunday, 04 - 11

4060203 --> Sunday, 04 - 03

4060204 --> Sunday, 04 - 22

4060205 --> Sunday, 04 - 07

4060206 --> Sunday, 03 - 30

4060207 --> Sunday, 04 - 19

4060208 --> Sunday, 04 - 03

4060209 --> Sunday, 03 - 26

4060210 --> Sunday, 04 - 15

4060211 --> Sunday, 03 - 31

4060212 --> Sunday, 04 - 19

4060213 --> Sunday, 04 - 11

4060214 --> Sunday, 03 - 27

4060215 --> Sunday, 04 - 16

4060216 --> Sunday, 04 - 07

4060217 --> Sunday, 03 - 30

4060218 --> Sunday, 04 - 12

4060219 --> Sunday, 04 - 04

4060220 --> Sunday, 04 - 23

4060221 --> Sunday, 04 - 15

4060222 --> Sunday, 03 - 31

4060223 --> Sunday, 04 - 20

4060224 --> Sunday, 04 - 11

4060225 --> Sunday, 03 - 27

4060226 --> Sunday, 04 - 16

4060227 --> Sunday, 04 - 08

4060228 --> Sunday, 03 - 23

4060229 --> Sunday, 04 - 12

4060230 --> Sunday, 04 - 04

4060231 --> Sunday, 04 - 24

4060232 --> Sunday, 04 - 08

4060233 --> Sunday, 03 - 31

4060234 --> Sunday, 04 - 20

4060235 --> Sunday, 04 - 05

4060236 --> Sunday, 03 - 27

4060237 --> Sunday, 04 - 16

4060238 --> Sunday, 04 - 01

4060239 --> Sunday, 04 - 21

4060240 --> Sunday, 04 - 12

4060241 --> Sunday, 04 - 04

4060242 --> Sunday, 04 - 17

4060243 --> Sunday, 04 - 09

4060244 --> Sunday, 03 - 31

