Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4800000 through 4809999



4800000 --> Sunday, 04 - 09

4800001 --> Sunday, 03 - 25

4800002 --> Sunday, 04 - 14

4800003 --> Sunday, 04 - 06

4800004 --> Sunday, 03 - 28

4800005 --> Sunday, 04 - 10

4800006 --> Sunday, 04 - 02

4800007 --> Sunday, 04 - 22

4800008 --> Sunday, 04 - 06

4800009 --> Sunday, 03 - 29

4800010 --> Sunday, 04 - 18

4800011 --> Sunday, 04 - 03

4800012 --> Sunday, 03 - 25

4800013 --> Sunday, 04 - 14

4800014 --> Sunday, 04 - 06

4800015 --> Sunday, 04 - 19

4800016 --> Sunday, 04 - 10

4800017 --> Sunday, 04 - 02

4800018 --> Sunday, 04 - 22

4800019 --> Sunday, 04 - 07

4800020 --> Sunday, 03 - 29

4800021 --> Sunday, 04 - 18

4800022 --> Sunday, 04 - 03

4800023 --> Sunday, 03 - 26

4800024 --> Sunday, 04 - 14

4800025 --> Sunday, 03 - 30

4800026 --> Sunday, 04 - 19

4800027 --> Sunday, 04 - 11

4800028 --> Sunday, 03 - 26

4800029 --> Sunday, 04 - 15

4800030 --> Sunday, 04 - 07

4800031 --> Sunday, 03 - 23

4800032 --> Sunday, 04 - 11

4800033 --> Sunday, 04 - 03

4800034 --> Sunday, 04 - 23

4800035 --> Sunday, 04 - 08

4800036 --> Sunday, 03 - 30

4800037 --> Sunday, 04 - 19

4800038 --> Sunday, 04 - 11

4800039 --> Sunday, 03 - 27

4800040 --> Sunday, 04 - 15

4800041 --> Sunday, 04 - 07

4800042 --> Sunday, 03 - 23

4800043 --> Sunday, 04 - 12

4800044 --> Sunday, 04 - 03

4800045 --> Sunday, 04 - 23

4800046 --> Sunday, 04 - 08

4800047 --> Sunday, 03 - 31

4800048 --> Sunday, 04 - 19

4800049 --> Sunday, 04 - 04

4800050 --> Sunday, 03 - 27

4800051 --> Sunday, 04 - 16

4800052 --> Sunday, 03 - 31

4800053 --> Sunday, 04 - 20

4800054 --> Sunday, 04 - 12

4800055 --> Sunday, 03 - 28

4800056 --> Sunday, 04 - 16

4800057 --> Sunday, 04 - 08

4800058 --> Sunday, 03 - 31

4800059 --> Sunday, 04 - 13

4800060 --> Sunday, 04 - 04

4800061 --> Sunday, 03 - 27

4800062 --> Sunday, 04 - 16

4800063 --> Sunday, 04 - 01

4800064 --> Sunday, 04 - 20

4800065 --> Sunday, 04 - 12

4800066 --> Sunday, 03 - 28

4800067 --> Sunday, 04 - 17

4800068 --> Sunday, 04 - 08

4800069 --> Sunday, 03 - 24

4800070 --> Sunday, 04 - 13

4800071 --> Sunday, 04 - 05

4800072 --> Sunday, 04 - 24

4800073 --> Sunday, 04 - 09

4800074 --> Sunday, 04 - 01

4800075 --> Sunday, 04 - 21

4800076 --> Sunday, 04 - 05

4800077 --> Sunday, 03 - 28

4800078 --> Sunday, 04 - 17

4800079 --> Sunday, 04 - 02

4800080 --> Sunday, 03 - 24

4800081 --> Sunday, 04 - 13

4800082 --> Sunday, 04 - 05

4800083 --> Sunday, 04 - 18

4800084 --> Sunday, 04 - 09

4800085 --> Sunday, 04 - 01

4800086 --> Sunday, 04 - 14

4800087 --> Sunday, 04 - 06

4800088 --> Sunday, 03 - 28

4800089 --> Sunday, 04 - 17

4800090 --> Sunday, 04 - 02

4800091 --> Sunday, 04 - 22

4800092 --> Sunday, 04 - 13

4800093 --> Sunday, 03 - 29

4800094 --> Sunday, 04 - 18

4800095 --> Sunday, 04 - 10

4800096 --> Sunday, 03 - 25

4800097 --> Sunday, 04 - 14

4800098 --> Sunday, 04 - 06

4800099 --> Sunday, 03 - 22

4800100 --> Sunday, 04 - 11

4800101 --> Sunday, 04 - 03

4800102 --> Sunday, 04 - 23

4800103 --> Sunday, 04 - 08

4800104 --> Sunday, 03 - 30

4800105 --> Sunday, 04 - 19

4800106 --> Sunday, 04 - 04

4800107 --> Sunday, 03 - 27

4800108 --> Sunday, 04 - 15

4800109 --> Sunday, 04 - 07

4800110 --> Sunday, 04 - 20

4800111 --> Sunday, 04 - 12

4800112 --> Sunday, 04 - 03

4800113 --> Sunday, 04 - 23

4800114 --> Sunday, 04 - 08

4800115 --> Sunday, 03 - 31

4800116 --> Sunday, 04 - 19

4800117 --> Sunday, 04 - 04

4800118 --> Sunday, 03 - 27

4800119 --> Sunday, 04 - 16

4800120 --> Sunday, 03 - 31

4800121 --> Sunday, 04 - 20

4800122 --> Sunday, 04 - 12

4800123 --> Sunday, 03 - 28

4800124 --> Sunday, 04 - 16

4800125 --> Sunday, 04 - 08

4800126 --> Sunday, 03 - 24

4800127 --> Sunday, 04 - 13

4800128 --> Sunday, 04 - 04

4800129 --> Sunday, 04 - 24

4800130 --> Sunday, 04 - 09

4800131 --> Sunday, 04 - 01

4800132 --> Sunday, 04 - 20

4800133 --> Sunday, 04 - 12

4800134 --> Sunday, 03 - 28

4800135 --> Sunday, 04 - 17

4800136 --> Sunday, 04 - 08

4800137 --> Sunday, 03 - 24

4800138 --> Sunday, 04 - 13

4800139 --> Sunday, 04 - 05

4800140 --> Sunday, 04 - 24

4800141 --> Sunday, 04 - 09

4800142 --> Sunday, 04 - 01

4800143 --> Sunday, 04 - 21

4800144 --> Sunday, 04 - 05

4800145 --> Sunday, 03 - 28

4800146 --> Sunday, 04 - 17

4800147 --> Sunday, 04 - 02

4800148 --> Sunday, 04 - 21

4800149 --> Sunday, 04 - 13

4800150 --> Sunday, 03 - 29

4800151 --> Sunday, 04 - 18

4800152 --> Sunday, 04 - 09

4800153 --> Sunday, 04 - 01

4800154 --> Sunday, 04 - 14

4800155 --> Sunday, 04 - 06

4800156 --> Sunday, 03 - 28

4800157 --> Sunday, 04 - 17

4800158 --> Sunday, 04 - 02

4800159 --> Sunday, 04 - 22

4800160 --> Sunday, 04 - 13

4800161 --> Sunday, 03 - 29

4800162 --> Sunday, 04 - 18

4800163 --> Sunday, 04 - 10

4800164 --> Sunday, 03 - 25

4800165 --> Sunday, 04 - 14

4800166 --> Sunday, 04 - 06

4800167 --> Sunday, 04 - 19

4800168 --> Sunday, 04 - 10

4800169 --> Sunday, 04 - 02

4800170 --> Sunday, 04 - 22

4800171 --> Sunday, 04 - 07

4800172 --> Sunday, 03 - 29

4800173 --> Sunday, 04 - 18

4800174 --> Sunday, 04 - 03

4800175 --> Sunday, 03 - 26

4800176 --> Sunday, 04 - 14

4800177 --> Sunday, 04 - 06

4800178 --> Sunday, 04 - 19

4800179 --> Sunday, 04 - 11

4800180 --> Sunday, 04 - 02

4800181 --> Sunday, 04 - 15

4800182 --> Sunday, 04 - 07

4800183 --> Sunday, 03 - 30

4800184 --> Sunday, 04 - 18

4800185 --> Sunday, 04 - 03

4800186 --> Sunday, 04 - 23

4800187 --> Sunday, 04 - 15

4800188 --> Sunday, 03 - 30

4800189 --> Sunday, 04 - 19

4800190 --> Sunday, 04 - 11

4800191 --> Sunday, 03 - 27

4800192 --> Sunday, 04 - 15

4800193 --> Sunday, 04 - 07

4800194 --> Sunday, 03 - 23

4800195 --> Sunday, 04 - 12
