Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3970000 through 3979999



3970000 --> Sunday, 04 - 23

3970001 --> Sunday, 04 - 15

3970002 --> Sunday, 03 - 31

3970003 --> Sunday, 04 - 20

3970004 --> Sunday, 04 - 11

3970005 --> Sunday, 03 - 27

3970006 --> Sunday, 04 - 16

3970007 --> Sunday, 04 - 08

3970008 --> Sunday, 03 - 23

3970009 --> Sunday, 04 - 12

3970010 --> Sunday, 04 - 04

3970011 --> Sunday, 04 - 24

3970012 --> Sunday, 04 - 08

3970013 --> Sunday, 03 - 31

3970014 --> Sunday, 04 - 20

3970015 --> Sunday, 04 - 05

3970016 --> Sunday, 03 - 27

3970017 --> Sunday, 04 - 16

3970018 --> Sunday, 04 - 01

3970019 --> Sunday, 04 - 21

3970020 --> Sunday, 04 - 12

3970021 --> Sunday, 04 - 04

3970022 --> Sunday, 04 - 17

3970023 --> Sunday, 04 - 09

3970024 --> Sunday, 03 - 31

3970025 --> Sunday, 04 - 20

3970026 --> Sunday, 04 - 05

3970027 --> Sunday, 03 - 28

3970028 --> Sunday, 04 - 16

3970029 --> Sunday, 04 - 01

3970030 --> Sunday, 04 - 21

3970031 --> Sunday, 04 - 13

3970032 --> Sunday, 03 - 28

3970033 --> Sunday, 04 - 17

3970034 --> Sunday, 04 - 09

3970035 --> Sunday, 03 - 25

3970036 --> Sunday, 04 - 13

3970037 --> Sunday, 04 - 05

3970038 --> Sunday, 04 - 25

3970039 --> Sunday, 04 - 10

3970040 --> Sunday, 04 - 01

3970041 --> Sunday, 04 - 21

3970042 --> Sunday, 04 - 06

3970043 --> Sunday, 03 - 29

3970044 --> Sunday, 04 - 17

3970045 --> Sunday, 04 - 09

3970046 --> Sunday, 03 - 25

3970047 --> Sunday, 04 - 14

3970048 --> Sunday, 04 - 05

3970049 --> Sunday, 04 - 18

3970050 --> Sunday, 04 - 10

3970051 --> Sunday, 04 - 02

3970052 --> Sunday, 04 - 21

3970053 --> Sunday, 04 - 06

3970054 --> Sunday, 03 - 29

3970055 --> Sunday, 04 - 18

3970056 --> Sunday, 04 - 02

3970057 --> Sunday, 04 - 22

3970058 --> Sunday, 04 - 14

3970059 --> Sunday, 03 - 30

3970060 --> Sunday, 04 - 18

3970061 --> Sunday, 04 - 10

3970062 --> Sunday, 03 - 26

3970063 --> Sunday, 04 - 15

3970064 --> Sunday, 04 - 06

3970065 --> Sunday, 03 - 29

3970066 --> Sunday, 04 - 11

3970067 --> Sunday, 04 - 03

3970068 --> Sunday, 04 - 22

3970069 --> Sunday, 04 - 07

3970070 --> Sunday, 03 - 30

3970071 --> Sunday, 04 - 19

3970072 --> Sunday, 04 - 10

3970073 --> Sunday, 03 - 26

3970074 --> Sunday, 04 - 15

3970075 --> Sunday, 04 - 07

3970076 --> Sunday, 04 - 19

3970077 --> Sunday, 04 - 11

3970078 --> Sunday, 04 - 03

3970079 --> Sunday, 04 - 23

3970080 --> Sunday, 04 - 07

3970081 --> Sunday, 03 - 30

3970082 --> Sunday, 04 - 19

3970083 --> Sunday, 04 - 04

3970084 --> Sunday, 03 - 26

3970085 --> Sunday, 04 - 15

3970086 --> Sunday, 03 - 31

3970087 --> Sunday, 04 - 20

3970088 --> Sunday, 04 - 11

3970089 --> Sunday, 03 - 27

3970090 --> Sunday, 04 - 16

3970091 --> Sunday, 04 - 08

3970092 --> Sunday, 03 - 30

3970093 --> Sunday, 04 - 12

3970094 --> Sunday, 04 - 04

3970095 --> Sunday, 04 - 24

3970096 --> Sunday, 04 - 15

3970097 --> Sunday, 03 - 31

3970098 --> Sunday, 04 - 20

3970099 --> Sunday, 04 - 12

3970100 --> Sunday, 03 - 28

3970101 --> Sunday, 04 - 17

3970102 --> Sunday, 04 - 09

3970103 --> Sunday, 03 - 25

3970104 --> Sunday, 04 - 13

3970105 --> Sunday, 04 - 05

3970106 --> Sunday, 04 - 25

3970107 --> Sunday, 04 - 10

3970108 --> Sunday, 04 - 01

3970109 --> Sunday, 04 - 21

3970110 --> Sunday, 04 - 06

3970111 --> Sunday, 03 - 29

3970112 --> Sunday, 04 - 17

3970113 --> Sunday, 04 - 02

3970114 --> Sunday, 03 - 25

3970115 --> Sunday, 04 - 14

3970116 --> Sunday, 04 - 05

3970117 --> Sunday, 04 - 18

3970118 --> Sunday, 04 - 10

3970119 --> Sunday, 04 - 02

3970120 --> Sunday, 04 - 21

3970121 --> Sunday, 04 - 06

3970122 --> Sunday, 03 - 29

3970123 --> Sunday, 04 - 18

3970124 --> Sunday, 04 - 02

3970125 --> Sunday, 04 - 22

3970126 --> Sunday, 04 - 14

3970127 --> Sunday, 03 - 30

3970128 --> Sunday, 04 - 18

3970129 --> Sunday, 04 - 10

3970130 --> Sunday, 03 - 26

3970131 --> Sunday, 04 - 15

3970132 --> Sunday, 04 - 06

3970133 --> Sunday, 03 - 22

3970134 --> Sunday, 04 - 11

3970135 --> Sunday, 04 - 03

3970136 --> Sunday, 04 - 22

3970137 --> Sunday, 04 - 07

3970138 --> Sunday, 03 - 30

3970139 --> Sunday, 04 - 19

3970140 --> Sunday, 04 - 10

3970141 --> Sunday, 03 - 26

3970142 --> Sunday, 04 - 15

3970143 --> Sunday, 04 - 07

3970144 --> Sunday, 04 - 19

3970145 --> Sunday, 04 - 11

3970146 --> Sunday, 04 - 03

3970147 --> Sunday, 04 - 16

3970148 --> Sunday, 04 - 07

3970149 --> Sunday, 03 - 30

3970150 --> Sunday, 04 - 19

3970151 --> Sunday, 04 - 04

