Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4720000 through 4729999



4720000 --> Sunday, 04 - 16

4720001 --> Sunday, 04 - 01

4720002 --> Sunday, 04 - 21

4720003 --> Sunday, 04 - 13

4720004 --> Sunday, 03 - 28

4720005 --> Sunday, 04 - 17

4720006 --> Sunday, 04 - 09

4720007 --> Sunday, 03 - 25

4720008 --> Sunday, 04 - 13

4720009 --> Sunday, 04 - 05

4720010 --> Sunday, 03 - 28

4720011 --> Sunday, 04 - 10

4720012 --> Sunday, 04 - 01

4720013 --> Sunday, 04 - 21

4720014 --> Sunday, 04 - 13

4720015 --> Sunday, 03 - 29

4720016 --> Sunday, 04 - 17

4720017 --> Sunday, 04 - 09

4720018 --> Sunday, 03 - 25

4720019 --> Sunday, 04 - 14

4720020 --> Sunday, 04 - 05

4720021 --> Sunday, 04 - 25

4720022 --> Sunday, 04 - 10

4720023 --> Sunday, 04 - 02

4720024 --> Sunday, 04 - 21

4720025 --> Sunday, 04 - 06

4720026 --> Sunday, 03 - 29

4720027 --> Sunday, 04 - 18

4720028 --> Sunday, 04 - 02

4720029 --> Sunday, 03 - 25

4720030 --> Sunday, 04 - 14

4720031 --> Sunday, 03 - 30

4720032 --> Sunday, 04 - 18

4720033 --> Sunday, 04 - 10

4720034 --> Sunday, 04 - 02

4720035 --> Sunday, 04 - 15

4720036 --> Sunday, 04 - 06

4720037 --> Sunday, 03 - 29

4720038 --> Sunday, 04 - 11

4720039 --> Sunday, 04 - 03

4720040 --> Sunday, 04 - 22

4720041 --> Sunday, 04 - 14

4720042 --> Sunday, 03 - 30

4720043 --> Sunday, 04 - 19

4720044 --> Sunday, 04 - 10

4720045 --> Sunday, 03 - 26

4720046 --> Sunday, 04 - 15

4720047 --> Sunday, 04 - 07

4720048 --> Sunday, 03 - 22

4720049 --> Sunday, 04 - 11

4720050 --> Sunday, 04 - 03

4720051 --> Sunday, 04 - 23

4720052 --> Sunday, 04 - 07

4720053 --> Sunday, 03 - 30

